Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AWK77870,Robinvale bee virus 6,set:MG995713,MG995713,,"Roberts,J.M.K., Anderson,D.L., Durr,P.A., Anderson,D., Durr,P.",2018-05-22,VN1-8,Robinvale bee virus 6,,,ssRNA(+),1756,GenBank,,,1,nonstructural polyprotein,Australia: Victoria,Australia,,Apis mellifera,,2013-08,,,nonstructural polyprotein [Robinvale bee virus 6]
AWK23472,Human blood-associated partitivirus,set:48c03bf1f45ffbb4038e2060324e15fe91d73f12,KY973644,,"Phan,T.G., Del Valle Mendoza,J., Sadeghi,M., Altan,E., Deng,X., Delwart,E.",2018-05-19,,Human blood-associated partitivirus,,Partitiviridae,dsRNA,675,GenBank,,,1,RNA-dependent RNA polymerase,Peru,Peru,,Homo sapiens,blood,,,,RNA-dependent RNA polymerase [Human blood-associated partitivirus]
AWC67511,Apple rubbery wood virus 1,set:MF062125,MF062125,,"Rott,M.E., Kesanakurti,P., Boyes,I., Bewarth,C., Jelkman,W.",2018-04-29,982-11,Rubodvirus mali,Rubodvirus,Phenuiviridae,RNA,2379,GenBank,,L,,RNA-dependent RNA polymerase,,,,Malus,plant leaf,2014-03-12,,,RNA-dependent RNA polymerase [Apple rubbery wood virus 1]
AWB13379,Alfalfa virus F,set:MG676465,MG676465,,"Nemchinov,L.G., Francois,S., Roumagnac,P., Mollov,D., Filloux,D.",2018-04-25,SM-1_C50,Marafivirus medicagonis,Marafivirus,Tymoviridae,ssRNA(+),2129,GenBank,,,,polyprotein,France: Prades-le-Lez,France,,Medicago sativa,,2015-04-15,,,polyprotein [Alfalfa virus F]
ARF07706,Pacific coast tick phlebovirus,set:f5a9348d9f8fe1e83e23a9d89982b756618f7843,KU933936,,"Bouquet,J., Lane,R.S., Melgar,M., Fedorova,N., Chiu,C.Y.",2018-04-07,Docc2011cons,Pacific coast tick phlebovirus,Phlebovirus,Phenuiviridae,ssRNA(+/-),2104,GenBank,,L,,polymerase,USA,USA,,Dermacentor occidentalis,,2011,,,polymerase [Pacific coast tick phlebovirus]
AVM86063,Chimay rhabdovirus,set:MF975531,MF975531,,"Vanmechelen,B., Vergote,V., De Coster,S., Laenen,L., Maes,P.",2018-03-19,Chimay-1,Betaricinrhavirus chimay,Betaricinrhavirus,Rhabdoviridae,ssRNA(-),2199,GenBank,,,,L protein,Belgium,Belgium,,Ixodes ricinus,,2009-06,,,L protein [Chimay rhabdovirus]
AVM87289,Wuhan redfin culter dimarhabdovirus,set:MG600013,MG600013,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Scophrhavirus chanodychthys,Scophrhavirus,Rhabdoviridae,ssRNA(-),2099,GenBank,,,1,L protein,China,China,,Chanodichthys erythropterus,,,,,L protein [Wuhan redfin culter dimarhabdovirus]
AVM87298,Fujian dimarhabdovirus,set:MG600015,MG600015,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Fujian dimarhabdovirus,,Rhabdoviridae,ssRNA(-),2174,GenBank,,,1,L protein,China,China,,Pachytriton brevipes,,,,,L protein [Fujian dimarhabdovirus]
AVM38076,Duck Tembusu virus,set:MF621927,MF621927,,"Ninvilai,P., Nonthabenjawan,N., Limcharoen,B., Tunterak,W., Oraveerakul,K., Banlunara,W., Amonsin,A., Thontiravong,A.",2018-03-18,DK/TH/CU-DTMUV2007,Orthoflavivirus tembusu,Orthoflavivirus,Flaviviridae,ssRNA(+),3425,GenBank,,,1,polyprotein,Thailand,Thailand,,Anatidae,,2007-07-13,,,polyprotein [Duck Tembusu virus]
AVK39793,Entoleuca hypovirus 1,set:MF536690,MF536690,,"Velasco,L., Arjona-Girona,I., Ariza,M.T., Cretazzo,E., Lopez-Herrera,C.J.",2018-03-10,97-14,Epsilonhypovirus entoleucae,Epsilonhypovirus,Hypoviridae,ssRNA(+),3639,GenBank,,,,replicase,Spain,Spain,,Entoleuca sp.,,2013-03-11,,,replicase [Entoleuca hypovirus 1]
AVJ54239,Taiwan bat lyssavirus,set:MF472710,MF472710,,"Hu,S.-C., Hsu,C.-L., Lee,M.-S., Tu,Y.-C., Chang,J.-C., Wu,C.-H., Lee,S.-H., Ting,L.-J., Tsai,K.-R., Cheng,M.-C., Tu,W.-J., Hsu,W.-C., Hu,S.C., Hsu,W.C.",2018-03-07,TWBLV/TN/2016,Lyssavirus formosa,Lyssavirus,Rhabdoviridae,ssRNA(-),2127,GenBank,,,,RNA-dependent RNA polymerase,Taiwan,Taiwan,,Pipistrellus abramus,brain,2016-07-26,,,RNA-dependent RNA polymerase [Taiwan bat lyssavirus]
ATS94415,Podosphaera prunicola partitivirus 4,set:344f62831cf071c308e47fc3e82d09d179c3ae69,KY420052,,"Pandey,B., Naidu,R.A., Grove,G.G., Rayapati,N.A.",2018-03-01,cpm 4,Podosphaera prunicola partitivirus 4,,Partitiviridae,dsRNA,713,GenBank,,,,RNA-dependent RNA polymerase,USA,USA,,Podosphaera prunicola,,2015,,,RNA-dependent RNA polymerase [Podosphaera prunicola partitivirus 4]
AVD68666,Entoleuca phenui-like virus 1,set:b62ae859608439d415e4ac38c980f4eaacf7a6bc,MF375882,,"Velasco,L., Arjona-Girona,I., Cretazzo,E., Lopez-Herrera,C., Arjona-Girona,I.M., Ariza,M.T., Lopez-Herrera,C.J.",2018-02-19,E115-5,Entovirus entoleucae,Entovirus,Phenuiviridae,RNA,2353,GenBank,,,1,replicase,Spain,Spain,,Entoleuca sp.,,,,,replicase [Entoleuca phenui-like virus 1]
AUX80748,Cattle blood-associated gemycircularvirus,set:MF669480,MF669480,,"Wang,H., Li,S., Mahmood,A., Yang,S., Wang,X., Shen,Q., Shan,T., Deng,X., Li,J., Hua,X., Cui,L., Delwart,E., Zhang,W.",2018-02-07,,Gemykibivirus cowchi1,Gemykibivirus,Genomoviridae,ssDNA,250,GenBank,,,1,replication-associated protein,China,China,,,blood,2016,,,replication-associated protein [Cattle blood-associated gemycircularvirus]
AUW34390,Blacklegged tick rhabdovirus-1,set:MF360790,MF360790,,"Tokarz,R., Tagliafierro,T., Sameroff,S., Lipkin,W.I.",2018-02-04,RTS95.16,Betaricinrhavirus scapularis,Betaricinrhavirus,Rhabdoviridae,ssRNA(-),2204,GenBank,,,,L,USA,USA,,Ixodes scapularis,,2016-04,,,L [Blacklegged tick rhabdovirus-1]
AUH25689,Tenuivirus oryzalbae,set:MG566074,MG566074,,"Jimenez,J., Carvajal-Yepes,M., Leiva,A.M., Cruz,M., Romero,L.E., Bolanos,C.A., Lozano,I., Cuellar,W.J.",2017-12-27,,Tenuivirus oryzalbae,Tenuivirus,Phenuiviridae,ssRNA(-),2918,GenBank,,RNA1,,RNA-dependent RNA polymerase,Colombia,Colombia,,Oryza sativa,,2017,,,RNA-dependent RNA polymerase [Tenuivirus oryzalbae]
BBC21049,Rosellinia necatrix hypovirus 1,set:LC318482,LC318482,,"Arjona-Lopez,J.M., Telengech,P., Jamal,A., Hisano,S., Kondo,H., Yelin,M.D., Arjona-Girona,I., Kanematsu,S., Lopez-Herrera,C.J., Suzuki,N.",2017-12-27,,Rosellinia necatrix hypovirus 1,Hypovirus,Hypoviridae,ssRNA(+),3971,GenBank,,,1,polyprotein,"Israel:Golan,Masade",Israel,,Rosellinia necatrix,,2013-02-01,,,polyprotein [Rosellinia necatrix hypovirus 1]
DAB41439,Allium cepa amalgavirus 1,set:BK010347,BK010347,,"Nibert,M.L., Pyle,J.D., Firth,A.E.",2017-12-09,,Amalgavirus allii,Amalgavirus,Amalgaviridae,dsRNA,1057,GenBank,,,1,ORF1+2p,,,,,,,,,TPA_inf: ORF1+2p [Allium cepa amalgavirus 1]
DAB41441,Allium cepa amalgavirus 2,set:BK010348,BK010348,,"Nibert,M.L., Pyle,J.D., Firth,A.E.",2017-12-09,,Amalgavirus cepae,Amalgavirus,Amalgaviridae,dsRNA,1065,GenBank,,,1,ORF1+2p,,,,,,,,,TPA_inf: ORF1+2p [Allium cepa amalgavirus 2]
ATP75709,Fusarium graminearum negative-stranded RNA virus 1,set:MF276904,MF276904,,"Wang,L., He,H., Wang,S., Chen,X., Qiu,D., Kondo,H., Guo,L.",2017-11-06,,Sclerotimonavirus fusarii,Sclerotimonavirus,Mymonaviridae,ssRNA(-),1941,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Fusarium graminearum,,2012-04,,,RNA-dependent RNA polymerase [Fusarium graminearum negative-stranded RNA virus 1]
ASU08511,Tick-associated genomovirus 2,set:MF173066,MF173066,,"Waits,K., Edwards,M., Fontenele,R.S., Varsani,A.",2017-11-03,tick24_130,Gemykolovirus derva1,Gemykolovirus,Genomoviridae,ssDNA,337,GenBank,,,,replication-associated protein,USA,USA,,Dermacentor variabilis,,2016,,,replication-associated protein [Tick-associated genomovirus 2]
ATN96443,Maize yellow striate virus,set:KY884303,KY884303,,"Maurino,F., Dumon,A.D., Llauger,G., Alemandri,V., de Haro,L.A., Mattio,M.F., Del Vas,M., Laguna,I.G., Gimenez Pecci,M.P., Maurino,M.F., del Vas,M.",2017-10-29,,Cytorhabdovirus maysflavostriatis,Cytorhabdovirus,Rhabdoviridae,ssRNA(-),2056,GenBank,,,1,L protein,Argentina,Argentina,,Zea mays,,,,,L protein [Maize yellow striate virus]
ATL63282,La Tina virus,set:KY320649,KY320649,,"Guzman,H., Contreras-Gutierrez,M.A., Travassos da Rosa,A.P.A., Nunes,M.R.T., Cardoso,J.F., Popov,V.L., Young,K.I., Savit,C., Wood,T.G., Widen,S.G., Watts,D.M., Hanley,K.A., Perera,D., Fish,D., Vasilakis,N., Tesh,R.B., Contreras Gutierrez,M.A., Guevara,C., Young,K.",2017-10-22,49_LT96,La Tina virus,Orthoflavivirus,Flaviviridae,ssRNA(+),3349,GenBank,,,1,polyprotein,"Peru: Piura province, the village of La Tina",Peru,,Ochlerotatus scapularis,,1996-08-22,,,polyprotein [La Tina virus]
ATI98930,Big Sioux River virus,set:KY933250,KY933250,,"Wamonje,F.O., Michuki,G.N., Braidwood,L.A., Njuguna,J.N., Musembi Mutuku,J., Djikeng,A., Harvey,J.J.W., Carr,J.P., Joyce,N.N., Braidwood,L., Mutuku,M.J.",2017-10-16,P7,Big Sioux River virus,,Dicistroviridae,ssRNA(+),2007,GenBank,,,1,nonstructural polyprotein,Kenya,Kenya,,Aphis fabae,,2014-11-15,,,nonstructural polyprotein [Big Sioux River virus]
ATD53314,peach leaf pitting-associated virus A,set:a253ebc519ae43263f7633eaa176b1f4062c0559,KY867750,,"He,Y., Cai,L., Zhou,L., Yang,Z., Hong,N., Wang,G., Li,S., Xu,W.",2017-09-26,XJ-6,Fabavirus persicae,Fabavirus,Secoviridae,ssRNA(+),1920,GenBank,,RNA1,1,polyprotein,China,China,,Prunus persica,,2013-05,,,polyprotein [peach leaf pitting-associated virus A]
ATD50490,Magnaporthe oryzae partitivirus 2,set:KX981863,KX981863,,"Chen,W., Liang,K., Li,Y., Xie,J., Cheng,J., Fu,Y.",2017-09-25,,Magnaporthe oryzae partitivirus 2,,Partitiviridae,dsRNA,539,GenBank,,,,RNA-dependent RNA polymerase,China: Hubei,China,,Pyricularia oryzae,,2014-09-13,,,RNA-dependent RNA polymerase [Magnaporthe oryzae partitivirus 2]
ASY03240,Norway phlebovirus 1,set:6a4466b599a321817d0013a185e9eeb21ca64e78,MF141052,,"Pettersson,J.H., Shi,M., Bohlin,J., Eldholm,V., Brynildsrud,O.B., Paulsen,K.M., Andreassen,A., Holmes,E.C., Pettersson,J.H.-O.",2017-09-12,NOR/A2/Bronnoya/2014,Ixovirus norvegiae,Ixovirus,Phenuiviridae,RNA,2210,GenBank,,,1,RNA-dependent RNA-polymerase,Norway,Norway,,Ixodes ricinus,,2014-09-15,,,RNA-dependent RNA-polymerase [Norway phlebovirus 1]
ASU47549,Laurel Lake virus,set:5f1514e7861335cdc55bd63816b7ea3a88e05a66,KX774630,,"Tokarz,R., Lipkin,W.I.",2017-08-23,RTS65,Laulavirus laurelense,Laulavirus,Phenuiviridae,ssRNA(-),2384,GenBank,,L,,RNA-dependent RNA-polymerase,USA,USA,,Ixodes scapularis,,2016,,,RNA-dependent RNA-polymerase [Laurel Lake virus]
AST13127,Citrus concave gum-associated virus,set:ed9c992191c9bd5efbe32bc25027f7634b863658,KX960112,,"Navarro,B., Minutolo,M., De Stradis,A., Palmisano,F., Alioto,D., Di Serio,F.",2017-08-14,CGW2,Coguvirus citri,Coguvirus,Phenuiviridae,ssRNA(-),2184,GenBank,,RNA1,1,RNA-dependent RNA polymerase,Italy,Italy,,Citrus sinensis,,,,,RNA-dependent RNA polymerase [Citrus concave gum-associated virus]
ASS83232,Black queen cell virus,set:KY465688,KY465688,,"Roberts,J.M.K., Anderson,D.L., Durr,P.A.",2017-08-13,BQCV_NT,Triatovirus nigereginacellulae,Triatovirus,Dicistroviridae,ssRNA(+),831,GenBank,,,1,non-structural polyprotein,Australia: Northern Territory,Australia,,Apis mellifera,,2014-06,,,"non-structural polyprotein, partial [Black queen cell virus]"
ASR91587,Actinidia virus 1,set:KX857665,KX857665,,"Biccheri,R., Blouin,A.G., Khalifa,M.E., Pearson,M.N., Poggi Pollini,C., Cohen,D., Ratti,C.",2017-08-12,K75,Actinidia virus 1,Olivavirus,Closteroviridae,ssRNA(+),3185,GenBank,,,,polyprotein,Italy,Italy,,Actinidia chinensis,,2011-05,,,polyprotein [Actinidia virus 1]
ASM93469,Porcine feces-associated gemycircularvirus,set:KY214433,KY214433,,"Conceicao-Neto,N., Godinho,R., Alvares,F., Yinda,C.K., Deboutte,W., Zeller,M., Laenen,L., Heylen,E., Roque,S., Petrucci-Fonseca,F., Santos,N., Van Ranst,M., Mesquita,J.R., Matthijnssens,J., Theuns,S., Cui,T., Christianens,I., Carpentier,S., Nauwynck,H.J.",2017-07-29,BEL/15V010,Gemykibivirus anima1,Gemykibivirus,Genomoviridae,ssDNA,353,GenBank,,,1,replicase,Belgium,Belgium,,Sus scrofa,,2015-01,,,replicase [Porcine feces-associated gemycircularvirus]
ASM93485,Lupine feces-associated gemycircularvirus 2,set:KY214442,KY214442,,"Conceicao-Neto,N., Godinho,R., Alvares,F., Yinda,C.K., Deboutte,W., Zeller,M., Laenen,L., Heylen,E., Roque,S., Petrucci-Fonseca,F., Santos,N., Van Ranst,M., Mesquita,J.R., Matthijnssens,J.",2017-07-29,South Douro,Gemycircularvirus canlup1,Gemycircularvirus,Genomoviridae,ssDNA,335,GenBank,,,1,Rep,Portugal,Portugal,,Canis lupus signatus,,2011,,,Rep [Lupine feces-associated gemycircularvirus 2]
ASM90779,Holmes Jungle virus,set:KY421919,KY421919,,"Gubala,A., Walsh,S., McAllister,J., Weir,R., Davis,S., Melville,L., Mitchell,I., Bulach,D., Gauci,P., Skvortsov,A., Boyle,D.",2017-07-26,DPP1163,Hapavirus holmes,Hapavirus,Rhabdoviridae,ssRNA(-),2118,GenBank,,,1,polymerase,Australia,Australia,,Culex annulirostris,,1987,,,polymerase [Holmes Jungle virus]
ASK12194,Solenopsis invicta virus 4,set:MF041808,MF041808,,"Olendraite,I., Lukhovitskaya,N.I., Porter,S.D., Valles,S.M., Firth,A.E.",2017-07-15,Gainesville-Sin,Solenopsis invicta virus 4,Sopolycivirus,Polycipiviridae,ssRNA(+),2297,GenBank,,,1,RNA-dependent RNA polymerase,USA,USA,,Solenopsis invicta,,,,,RNA-dependent RNA polymerase [Solenopsis invicta virus 4]
ASK12200,Lasius neglectus virus 1,set:MF041809,MF041809,,"Olendraite,I., Lukhovitskaya,N.I., Porter,S.D., Valles,S.M., Firth,A.E., Buckham-Bonnett,P.",2017-07-15,Cambridge-Lne,Lasius neglectus virus 1,Sopolycivirus,Polycipiviridae,ssRNA(+),2268,GenBank,,,1,RNA-dependent RNA polymerase,United Kingdom,United Kingdom,,Lasius neglectus,,,,,RNA-dependent RNA polymerase [Lasius neglectus virus 1]
ASK12206,Myrmica scabrinodis virus 1,set:MF041810,MF041810,,"Olendraite,I., Lukhovitskaya,N.I., Porter,S.D., Valles,S.M., Firth,A.E., Buckham-Bonnett,P.",2017-07-15,Cambridge-Msc,Myrmica scabrinodis virus 1,Sopolycivirus,Polycipiviridae,ssRNA(+),2285,GenBank,,,1,RNA-dependent RNA polymerase,United Kingdom,United Kingdom,,Myrmica scabrinodis,,,,,RNA-dependent RNA polymerase [Myrmica scabrinodis virus 1]
ASK12212,Lasius niger virus 1,set:MF041812,MF041812,,"Olendraite,I., Lukhovitskaya,N.I., Porter,S.D., Valles,S.M., Firth,A.E., Buckham-Bonnett,P.",2017-07-15,Cambridge-Lni,Lasius niger virus 1,Sopolycivirus,Polycipiviridae,ssRNA(+),2145,GenBank,,,1,RNA-dependent RNA polymerase,United Kingdom,United Kingdom,,Lasius niger,,,,,"RNA-dependent RNA polymerase, partial [Lasius niger virus 1]"
ASD34110,Kanyawara virus,set:KY385390,KY385390,,"Goldberg,T.L., Bennett,A.J., Kityo,R., Kuhn,J., Chapman,C.A.",2017-07-07,MPK004,Ledantevirus kanyawara,Ledantevirus,Rhabdoviridae,ssRNA(-),2117,GenBank,,,,polymerase,Uganda,Uganda,,Dipseliopoda,,2010-02-02,,,polymerase [Kanyawara virus]
ASB32511,Bemisia-associated genomovirus NfO,set:KY230625,KY230625,,"Nakasu,E.Y.T., Melo,F.L., Michereff-Filho,M., Nagata,T., Ribeiro,B.M., Ribeiro,S.G., Lacorte,C., Inoue-Nagata,A.K.",2017-06-24,NfO,Gemykibivirus bemta1,Gemykibivirus,Genomoviridae,ssDNA,319,GenBank,,,,spliced replication-associated protein,Brazil,Brazil,,Bemisia tabaci,,2014,,,spliced replication-associated protein [Bemisia-associated genomovirus NfO]
ASB32513,Bemisia-associated genomovirus AdDF,set:KY230613,KY230613,,"Nakasu,E.Y.T., Melo,F.L., Michereff-Filho,M., Nagata,T., Ribeiro,B.M., Ribeiro,S.G., Lacorte,C., Inoue-Nagata,A.K.",2017-06-24,AdDF,Gemyduguivirus bemta1,Gemyduguivirus,Genomoviridae,ssDNA,320,GenBank,,,1,spliced replication-associated protein,Brazil,Brazil,,Bemisia tabaci,,2014,,,spliced replication-associated protein [Bemisia-associated genomovirus AdDF]
ASA47438,Culex rhabdo-like virus,set:MF176333,MF176333,,"Shi,M., Neville,P., Nicholson,J., Eden,J.S., Imrie,A., Holmes,E.C., Eden,J.-S.",2017-06-20,,Ohlsrhavirus culex,Ohlsrhavirus,Rhabdoviridae,ssRNA(-),2119,GenBank,,,1,RdRp,Australia: South Guildford,Australia,,Culex quinquefasciatus,,2015-08-19,,,RdRp [Culex rhabdo-like virus]
ARS33771,Cryptosporidium parvum virus 1,set:706a4999a8e3c303411a41219ab4778b3f7f4f10,KY884720,,"Vong,M., Ludington,J.G., Ward,H.D., Nibert,M.L.",2017-05-24,,Cryptosporidium parvum virus 1,Cryspovirus,Partitiviridae,dsRNA,523,GenBank,,dsRNA1,1,RNA-dependent RNA polymerase,USA,USA,,Cryptosporidium parvum,oocyst,,,,RNA-dependent RNA polymerase [Cryptosporidium parvum virus 1]
ARJ35804,Citrus chlorotic spot virus,set:4f34b62650c094600fa5be6b8e9a4fdd05c448a4,KY700686,,"Chabi-Jesus,C., Ramos-Gonzalez,P.L., Guerra-Peraza,O., Tassi,A., Kitajima,E.W., Harakava,R., Beserra,E., Freitas-Astua,J.",2017-04-24,,Dichorhavirus citri,Dichorhavirus,Rhabdoviridae,ssRNA(-),1874,GenBank,,RNA2,,RNA-dependent RNA polymerase,Brazil: Teresina/Piaui,Brazil,,Citrus sinensis,,2015,,,RNA-dependent RNA polymerase [Citrus chlorotic spot virus]
AQW41907,Bell pepper alphaendornavirus,set:KX977569,KX977569,,"Munoz-Baena,L., Gutierrez,P.A., Marin-Montoya,M.",2017-03-31,Penol,Bell pepper alphaendornavirus,Alphaendornavirus,Endornaviridae,dsRNA,4884,GenBank,,,,polyprotein,Colombia,Colombia,,Capsicum annuum,,2015-03-01,,,polyprotein [Bell pepper alphaendornavirus]
AQY17505,Tomato yellow mottle-associated virus,set:KY075646,KY075646,,"Xu,C., Sun,X., Taylor,A., Jiao,C., Xu,Y., Cai,X., Wang,X., Ge,C., Pan,G., Wang,Q., Fei,Z.",2017-03-18,,Cytorhabdovirus lycopersici,Cytorhabdovirus,Rhabdoviridae,ssRNA(-),2085,GenBank,,,1,L protein,China: Chongqing,China,,Solanum lycopersicum,,2013-06-26,,,L protein [Tomato yellow mottle-associated virus]
CUS18591,Beauveria bassiana partitivirus 1,set:LN896303,LN896303,,"Kotta-Loizou,I., Coutts,R.H.",2017-02-24,,Beauveria bassiana partitivirus 1,,Partitiviridae,dsRNA,539,GenBank,,,1,RNA dependent RNA polymerase,,,,Beauveria bassiana,,,,,RNA dependent RNA polymerase [Beauveria bassiana partitivirus 1]
AQP31138,Bat cripavirus,set:KX644942,KX644942,,"Yinda,C.K., Zeller,M., Conceicao-Neto,N., Maes,P., Deboutte,W., Beller,L., Heylen,E., Ghogomu,S.M., Van Ranst,M., Matthijnssens,J., Zell,R., Knowles,N.",2017-02-19,,Bat cripavirus,Cripavirus,Dicistroviridae,ssRNA(+),971,GenBank,,,1,non-structural polyprotein,Cameroon,Cameroon,,,feces,2013-12,,,"non-structural polyprotein, partial [Bat cripavirus]"
AQQ11758,Peach virus D,set:KY084481,KY084481,,"Igori,D., Lim,S., Baek,D., Kim,S.Y., Seo,E., Cho,I.-S., Choi,G.-S., Lim,H.-S., Moon,J.S.",2017-02-19,SK,Marafivirus pruni,Marafivirus,Tymoviridae,ssRNA(+),2066,GenBank,,,,replicase polyprotein,South Korea,South Korea,,Prunus persica,,2015-05-06,,,replicase polyprotein [Peach virus D]
ALS88200,Corfou virus,set:980709c071019b4e6094a17cf19113a8962eae88,KR106177,,"Alkan,C., Erisoz Kasap,O., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X., Charrel,R.",2017-02-16,,Phlebovirus corfouense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2090,GenBank,,L,1,RNA-dependent RNA polymerase,Greece,Greece,,Phlebotomus major,,1981,,,RNA-dependent RNA polymerase [Corfou virus]
AQA27279,Thrips-associated genomovirus 3,set:KY308269,KY308269,,"Varsani,A., Kraberger,S., Capobianco,H.H., Alcala-Briseno,R.I., Polston,J.E.",2017-02-08,thrp_197938,Gemykibivirus echi1,Gemykibivirus,Genomoviridae,ssDNA,318,GenBank,,,,replication associated protein,USA,USA,,Echinothrips americanus,,2013,,,replication associated protein [Thrips-associated genomovirus 3]
AQA27282,Thrips-associated genomovirus 4,set:KY308270,KY308270,,"Varsani,A., Kraberger,S., Capobianco,H.H., Alcala-Briseno,R.I., Polston,J.E.",2017-02-08,thrp_197937,Gemykolovirus echia1,Gemykolovirus,Genomoviridae,ssDNA,335,GenBank,,,,replication associated protein,USA,USA,,Echinothrips americanus,,2013,,,replication associated protein [Thrips-associated genomovirus 4]
APR74654,Rice stripe mosaic virus,set:KX525586,KX525586,,"Yang,X., Huang,J., Liu,C., Chen,B., Zhang,T., Zhou,G., Huang,J.L., Liu,C.H., Zhou,G.H.",2017-01-24,GD-LD,Cytorhabdovirus oryzae,Cytorhabdovirus,Rhabdoviridae,ssRNA(-),2066,GenBank,,,1,L protein,China,China,,Oryza sativa,,2015-10,,,L protein [Rice stripe mosaic virus]
APT70073,Alternaria alternata partitivirus 1,set:59bfc7fb0fea36731603ee97fe5cd9f058360f6c,KY352402,,"Xavier,A.S., Barros,A.P.O., Godinho,M.T., Souza,F.O., Alfenas-Zerbini,P.",2017-01-15,Avi1,Alternaria alternata partitivirus 1,,Partitiviridae,dsRNA,571,GenBank,,RNA1,,RNA-dependent RNA polymerase,Brazil,Brazil,,Alternaria alternata,,2013-03-20,,,RNA-dependent RNA polymerase [Alternaria alternata partitivirus 1]
ALO28655,Lone star tick rhabdovirus,set:KU127239,KU127239,,"Bouquet,J., Melgar,M., Johnson,B., Chiu,C.Y.",2016-12-31,TickAa42,Lostrhavirus lonestar,Lostrhavirus,Rhabdoviridae,ssRNA(-),2195,GenBank,,,,polymerase,USA,USA,,Amblyomma americanum,,2009,,,polymerase [Lone star tick rhabdovirus]
APG76084,Beihai sipunculid worm virus 6,set:KX883005,KX883005,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Deltahypovirus sipunculidi,Deltahypovirus,Hypoviridae,ssRNA(+),2767,GenBank,,,1,polyprotein,China,China,,,,2014,,,polyprotein [Beihai sipunculid worm virus 6]
APG76085,Beihai hypo-like virus 1,set:KX883006,KX883006,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Deltahypovirus sinicum,Deltahypovirus,Hypoviridae,ssRNA(+),3165,GenBank,,,1,polyprotein,China,China,,,,2014,,,polyprotein [Beihai hypo-like virus 1]
APG76086,Wuhan insect virus 14,set:KX883007,KX883007,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Alphahypovirus insecti,Alphahypovirus,Hypoviridae,ssRNA(+),3818,GenBank,,,1,polyprotein,China,China,,,,2013,,,polyprotein [Wuhan insect virus 14]
APG77439,Aphid lethal paralysis virus,set:KX883690,KX883690,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Cripavirus mortiferum,Cripavirus,Dicistroviridae,ssRNA(+),2036,GenBank,,,1,hypothetical protein 1,China,China,,Araneae,,2013,,,hypothetical protein 1 [Aphid lethal paralysis virus]
APG77930,Beihai picorna-like virus 76,set:KX883903,KX883903,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Beihai picorna-like virus 76,,,RNA,1668,GenBank,,,1,hypothetical protein,China,China,,Merostomata,,,,,"hypothetical protein, partial [Beihai picorna-like virus 76]"
