Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
ALD89094,Macrophomina phaseolina single-stranded RNA virus 1,set:KP900890,KP900890,,"Marzano,S.-Y.L., Nelson,B.D., Ajayi-Oyetunde,O., Bradley,C.A., Hughes,T.J., Hartman,G.L., Eastburn,D.M., Domier,L.L., Hobbs,H.A., Ajayi,O.O., Bradley,C.",2015-09-19,Tn408,Alphafusarivirus macrophominae,Alphafusarivirus,Fusariviridae,ssRNA,1533,GenBank,,,,RNA-dependent RNA polymerase,USA,USA,,Macrophomina phaseolina,,2013-06-01,,,RNA-dependent RNA polymerase [Macrophomina phaseolina single-stranded RNA virus 1]
ALD89095,Macrophomina phaseolina single-stranded RNA virus 1,set:KP900890,KP900890,,"Marzano,S.-Y.L., Nelson,B.D., Ajayi-Oyetunde,O., Bradley,C.A., Hughes,T.J., Hartman,G.L., Eastburn,D.M., Domier,L.L., Hobbs,H.A., Ajayi,O.O., Bradley,C.",2015-09-19,Tn408,Alphafusarivirus macrophominae,Alphafusarivirus,Fusariviridae,ssRNA,463,GenBank,,,,gp2,USA,USA,,Macrophomina phaseolina,,2013-06-01,,,gp2 [Macrophomina phaseolina single-stranded RNA virus 1]
AKN50624,Picobirnavirus Equ3,set:96386266c4db5eb6f99f1f3f849749ff8f5b7b2b,KR902507,,"Li,L., Giannitti,F., Low,J., Keyes,C., Ullmann,L.S., Deng,X., Aleman,M., Pesavento,P.A., Pusterla,N., Delwart,E.",2015-06-30,horse 3,Picobirnavirus Equ3,Picobirnavirus,Picobirnaviridae,dsRNA,532,GenBank,,2,1,RNA dependent RNA polymerase,USA,USA,,Equus caballus,,2012-10-10,,,RNA dependent RNA polymerase [Picobirnavirus Equ3]
AKN50625,Picobirnavirus Equ3,set:96386266c4db5eb6f99f1f3f849749ff8f5b7b2b,KR902508,,"Li,L., Giannitti,F., Low,J., Keyes,C., Ullmann,L.S., Deng,X., Aleman,M., Pesavento,P.A., Pusterla,N., Delwart,E.",2015-06-30,horse 3,Picobirnavirus Equ3,Picobirnavirus,Picobirnaviridae,dsRNA,251,GenBank,,1,1,ORF1,USA,USA,,Equus caballus,,2012-10-10,,,ORF1 [Picobirnavirus Equ3]
AKN50626,Picobirnavirus Equ3,set:96386266c4db5eb6f99f1f3f849749ff8f5b7b2b,KR902508,,"Li,L., Giannitti,F., Low,J., Keyes,C., Ullmann,L.S., Deng,X., Aleman,M., Pesavento,P.A., Pusterla,N., Delwart,E.",2015-06-30,horse 3,Picobirnavirus Equ3,Picobirnavirus,Picobirnaviridae,dsRNA,557,GenBank,,1,1,capsid protein,USA,USA,,Equus caballus,,2012-10-10,,,capsid protein [Picobirnavirus Equ3]
AKJ26309,Sclerotinia sclerotiorum fusarivirus 1,set:KP842791,KP842791,,"Liu,R., Cheng,J., Fu,Y., Jiang,D., Xie,J.",2015-06-06,,Betafusarivirus sclerotiniae,Betafusarivirus,Fusariviridae,ssRNA,1665,GenBank,,,1,polyprotein,China,China,,Sclerotinia sclerotiorum,,2009-05-01,,,polyprotein [Sclerotinia sclerotiorum fusarivirus 1]
AKJ26310,Sclerotinia sclerotiorum fusarivirus 1,set:KP842791,KP842791,,"Liu,R., Cheng,J., Fu,Y., Jiang,D., Xie,J.",2015-06-06,,Betafusarivirus sclerotiniae,Betafusarivirus,Fusariviridae,ssRNA,603,GenBank,,,1,hypothetical protein,China,China,,Sclerotinia sclerotiorum,,2009-05-01,,,hypothetical protein [Sclerotinia sclerotiorum fusarivirus 1]
AKJ26311,Sclerotinia sclerotiorum fusarivirus 1,set:KP842791,KP842791,,"Liu,R., Cheng,J., Fu,Y., Jiang,D., Xie,J.",2015-06-06,,Betafusarivirus sclerotiniae,Betafusarivirus,Fusariviridae,ssRNA,28,GenBank,,,1,hypothetical protein,China,China,,Sclerotinia sclerotiorum,,2009-05-01,,,hypothetical protein [Sclerotinia sclerotiorum fusarivirus 1]
AKJ26312,Sclerotinia sclerotiorum fusarivirus 1,set:KP842791,KP842791,,"Liu,R., Cheng,J., Fu,Y., Jiang,D., Xie,J.",2015-06-06,,Betafusarivirus sclerotiniae,Betafusarivirus,Fusariviridae,ssRNA,74,GenBank,,,1,hypothetical protein,China,China,,Sclerotinia sclerotiorum,,2009-05-01,,,hypothetical protein [Sclerotinia sclerotiorum fusarivirus 1]
AKB94065,Fusarium graminearum hypovirus 2,set:KP208178,KP208178,,"Li,P., Zhang,H., Chen,X., Qiu,D., Guo,L.",2015-04-13,FgHV2/JS16,Fusarium graminearum hypovirus 2,Hypovirus,Hypoviridae,ssRNA(+),3944,GenBank,,,1,polyprotein,China,China,,Fusarium graminearum,,2010-10,,,polyprotein [Fusarium graminearum hypovirus 2]
AII99895,Penicillium roqueforti ssRNA mycovirus 1,set:KJ817266,KJ817266,,"Medina,E., Gil-Duran,C., Chavez,R.",2014-08-12,,Alphafusarivirus roqueforti,Alphafusarivirus,Fusariviridae,ssRNA,1523,GenBank,,,,RNA-dependent RNA polymerase,Chile,Chile,,Penicillium roqueforti,,2013-08,,,RNA-dependent RNA polymerase [Penicillium roqueforti ssRNA mycovirus 1]
AII99896,Penicillium roqueforti ssRNA mycovirus 1,set:KJ817266,KJ817266,,"Medina,E., Gil-Duran,C., Chavez,R.",2014-08-12,,Alphafusarivirus roqueforti,Alphafusarivirus,Fusariviridae,ssRNA,431,GenBank,,,,ORF2,Chile,Chile,,Penicillium roqueforti,,2013-08,,,ORF2 [Penicillium roqueforti ssRNA mycovirus 1]
AIG94930,Phomopsis longicolla hypovirus,set:KF537784,KF537784,,"Koloniuk,I., El-Habbak,M.H., Petrzik,K., Ghabrial,S.A.",2014-07-30,ME711,Phomopsis longicolla hypovirus,Hypovirus,Hypoviridae,ssRNA(+),2848,GenBank,,,1,polyprotein,USA,USA,,Diaporthe longicolla,,,,,polyprotein [Phomopsis longicolla hypovirus]
BAP16392,Rosellinia necatrix fusarivirus 1,set:AB915829,AB915829,,"Zhang,R., Liu,S., Chiba,S., Kondo,H., Kanematsu,S., Suzuki,N.",2014-07-11,,Alphafusarivirus roselliniae,Alphafusarivirus,Fusariviridae,ssRNA,1542,GenBank,,,1,RNA dependent RNA polymerase,,,,Rosellinia necatrix,,,,,RNA dependent RNA polymerase [Rosellinia necatrix fusarivirus 1]
BAP16393,Rosellinia necatrix fusarivirus 1,set:AB915829,AB915829,,"Zhang,R., Liu,S., Chiba,S., Kondo,H., Kanematsu,S., Suzuki,N.",2014-07-11,,Alphafusarivirus roselliniae,Alphafusarivirus,Fusariviridae,ssRNA,495,GenBank,,,1,hypothetical protein,,,,Rosellinia necatrix,,,,,hypothetical protein [Rosellinia necatrix fusarivirus 1]
AHL25151,Heterobasidion partitivirus 12,set:3e9b1339178cf8cc81fc0b3aafeedf89115832d6,KF963175,,"Jurvansuu,J., Kashif,M., Vaario,L., Vainio,E., Hantula,J., Hyder,R., De Vega Perez,D., Vainio,E.J.",2014-03-10,94221,Heterobasidion partitivirus 12,Alphapartitivirus,Partitiviridae,dsRNA,585,GenBank,,,2,RNA-dependent RNA polymerase,Poland,Poland,,Heterobasidion annosum,,1994,,,RNA-dependent RNA polymerase [Heterobasidion partitivirus 12]
AHL25152,Heterobasidion partitivirus 12,set:3e9b1339178cf8cc81fc0b3aafeedf89115832d6,KF963176,,"Jurvansuu,J., Kashif,M., Vaario,L., Vainio,E., Hantula,J., Hyder,R., De Vega Perez,D., Vainio,E.J.",2014-03-10,94221,Heterobasidion partitivirus 12,Alphapartitivirus,Partitiviridae,dsRNA,520,GenBank,,,2,capsid protein,Poland,Poland,,Heterobasidion annosum,,1994,,,capsid protein [Heterobasidion partitivirus 12]
AHL25153,Heterobasidion partitivirus 13,set:6ca30b0cfd16ea7c1ca5b9d015fa8d81339747cf,KF963177,,"Kashif,M., Hyder,R., De Vega Perez,D., Hantula,J., Vainio,E.J.",2014-03-10,94233,Heterobasidion partitivirus 13,Alphapartitivirus,Partitiviridae,dsRNA,581,GenBank,,,1,RNA-dependent RNA polymerase,Poland,Poland,,Heterobasidion annosum,,1994,,,RNA-dependent RNA polymerase [Heterobasidion partitivirus 13]
AHL25154,Heterobasidion partitivirus 13,set:6ca30b0cfd16ea7c1ca5b9d015fa8d81339747cf,KF963178,,"Kashif,M., Hyder,R., De Vega Perez,D., Hantula,J., Vainio,E.J.",2014-03-10,94233,Heterobasidion partitivirus 13,Alphapartitivirus,Partitiviridae,dsRNA,509,GenBank,,,1,capsid protein,Poland,Poland,,Heterobasidion annosum,,1994,,,capsid protein [Heterobasidion partitivirus 13]
AHL25155,Heterobasidion partitivirus 13,set:df2787a3c48ef2cba667c6195095b7b21a30542e,KF963179,,"Kashif,M., Hyder,R., De Vega Perez,D., Hantula,J., Vainio,E.J.",2014-03-10,S45-8,Heterobasidion partitivirus 13,Alphapartitivirus,Partitiviridae,dsRNA,581,GenBank,,,1,RNA-dependent RNA polymerase,Finland,Finland,,Heterobasidion annosum,,2006,,,RNA-dependent RNA polymerase [Heterobasidion partitivirus 13]
AHL25156,Heterobasidion partitivirus 13,set:df2787a3c48ef2cba667c6195095b7b21a30542e,KF963180,,"Kashif,M., Hyder,R., De Vega Perez,D., Hantula,J., Vainio,E.J.",2014-03-10,S45-8,Heterobasidion partitivirus 13,Alphapartitivirus,Partitiviridae,dsRNA,509,GenBank,,,1,capsid protein,Finland,Finland,,Heterobasidion annosum,,2006,,,capsid protein [Heterobasidion partitivirus 13]
AHL25162,Heterobasidion partitivirus 15,set:79eaf6f9b0ca4d63c8d2796c39a34b3aef2c653c,KF963186,,"Kashif,M., Hyder,R., De Vega Perez,D., Hantula,J., Vainio,E.J.",2014-03-10,95122,Heterobasidion partitivirus 15,Alphapartitivirus,Partitiviridae,dsRNA,581,GenBank,,,1,RNA-dependent RNA polymerase,Poland,Poland,,Heterobasidion parviporum,,1995,,,RNA-dependent RNA polymerase [Heterobasidion partitivirus 15]
AHL25163,Heterobasidion partitivirus 15,set:79eaf6f9b0ca4d63c8d2796c39a34b3aef2c653c,KF963187,,"Kashif,M., Hyder,R., De Vega Perez,D., Hantula,J., Vainio,E.J.",2014-03-10,95122,Heterobasidion partitivirus 15,Alphapartitivirus,Partitiviridae,dsRNA,512,GenBank,,,1,capsid protein,Poland,Poland,,Heterobasidion parviporum,,1995,,,capsid protein [Heterobasidion partitivirus 15]
AGJ83763,White clover cryptic virus 2,set:322d97e7daa937b2f87bd5539dacfba8d9e1cdc7,JX971976,,"Lesker,T., Rabenstein,F., Maiss,E.",2013-04-22,IPP_Lirepa,White clover cryptic virus 2,Betapartitivirus,Partitiviridae,dsRNA,746,GenBank,,RNA 1,1,RNA-dependent RNA polymerase,Germany,Germany,,Trifolium repens,,2011,,,RNA-dependent RNA polymerase [White clover cryptic virus 2]
AGJ83764,White clover cryptic virus 2,set:322d97e7daa937b2f87bd5539dacfba8d9e1cdc7,JX971977,,"Lesker,T., Rabenstein,F., Maiss,E.",2013-04-22,IPP_Lirepa,White clover cryptic virus 2,Betapartitivirus,Partitiviridae,dsRNA,673,GenBank,,RNA 2,1,coat protein,Germany,Germany,,Trifolium repens,,2011,,,coat protein [White clover cryptic virus 2]
AGJ83765,Red clover cryptic virus 2,set:be89f5175581b9fa918ee100cf2cb8b55858cc6e,JX971978,,"Lesker,T., Rabenstein,F., Maiss,E.",2013-04-22,IPP_Nemaro,Red clover cryptic virus 2,Betapartitivirus,Partitiviridae,dsRNA,745,GenBank,,RNA 1,1,RNA-dependent RNA polymerase,Germany,Germany,,Trifolium pratense,,2011,,,RNA-dependent RNA polymerase [Red clover cryptic virus 2]
AGJ83766,Red clover cryptic virus 2,set:be89f5175581b9fa918ee100cf2cb8b55858cc6e,JX971979,,"Lesker,T., Rabenstein,F., Maiss,E.",2013-04-22,IPP_Nemaro,Red clover cryptic virus 2,Betapartitivirus,Partitiviridae,dsRNA,673,GenBank,,RNA 2,1,coat protein,Germany,Germany,,Trifolium pratense,,2011,,,coat protein [Red clover cryptic virus 2]
AGJ83767,Hop trefoil cryptic virus 2,set:01df5f0c0acc6fb9a58591887edd796426c9eb65,JX971980,,"Lesker,T., Rabenstein,F., Maiss,E.",2013-04-22,IPP_GelbSK,Hop trefoil cryptic virus 2,Betapartitivirus,Partitiviridae,dsRNA,746,GenBank,,RNA 1,1,RNA-dependent RNA polymerase,Germany,Germany,,Medicago lupulina,,2011,,,RNA-dependent RNA polymerase [Hop trefoil cryptic virus 2]
AGJ83768,Hop trefoil cryptic virus 2,set:01df5f0c0acc6fb9a58591887edd796426c9eb65,JX971981,,"Lesker,T., Rabenstein,F., Maiss,E.",2013-04-22,IPP_GelbSK,Hop trefoil cryptic virus 2,Betapartitivirus,Partitiviridae,dsRNA,673,GenBank,,RNA 2,1,coat protein,Germany,Germany,,Medicago lupulina,,2011,,,coat protein [Hop trefoil cryptic virus 2]
AGJ83769,Crimson clover cryptic virus 2,set:486de7b4cd91f9a82ef2b9f58b74af2813b7506e,JX971982,,"Lesker,T., Rabenstein,F., Maiss,E.",2013-04-22,IPP_IncarnatSK,Crimson clover cryptic virus 2,Betapartitivirus,Partitiviridae,dsRNA,746,GenBank,,RNA 1,1,RNA-dependent RNA polymerase,Germany,Germany,,Trifolium incarnatum,,2011,,,RNA-dependent RNA polymerase [Crimson clover cryptic virus 2]
AGJ83770,Crimson clover cryptic virus 2,set:486de7b4cd91f9a82ef2b9f58b74af2813b7506e,JX971983,,"Lesker,T., Rabenstein,F., Maiss,E.",2013-04-22,IPP_IncarnatSK,Crimson clover cryptic virus 2,Betapartitivirus,Partitiviridae,dsRNA,674,GenBank,,RNA 2,1,coat protein,Germany,Germany,,Trifolium incarnatum,,2011,,,coat protein [Crimson clover cryptic virus 2]
AGJ83771,Dill cryptic virus 2,set:067b90a98c82ce903d1b4e158e2b73aa574d71be,JX971984,,"Lesker,T., Rabenstein,F., Maiss,E.",2013-04-22,IPP_hortorum,Dill cryptic virus 2,Betapartitivirus,Partitiviridae,dsRNA,745,GenBank,,RNA 1,1,RNA-dependent RNA polymerase,Germany,Germany,,Anethum graveolens,,2011,,,RNA-dependent RNA polymerase [Dill cryptic virus 2]
AGJ83772,Dill cryptic virus 2,set:067b90a98c82ce903d1b4e158e2b73aa574d71be,JX971985,,"Lesker,T., Rabenstein,F., Maiss,E.",2013-04-22,IPP_hortorum,Dill cryptic virus 2,Betapartitivirus,Partitiviridae,dsRNA,673,GenBank,,RNA 2,1,coat protein,Germany,Germany,,Anethum graveolens,,2011,,,coat protein [Dill cryptic virus 2]
BAM78602,Rosellinia necatrix partitivirus 2,set:542aa8ed51134dd83ac4994fe79bd9c4d8593e56,AB569997,,"Chiba,S., Lin,Y.H., Kondo,H., Kanematsu,S., Suzuki,N.",2013-02-06,,Rosellinia necatrix partitivirus 2,Alphapartitivirus,Partitiviridae,dsRNA,603,GenBank,,dsRNA1,1,RNA-dependent RNA polymerase,Japan: Ibaraki,Japan,,Rosellinia necatrix,,,,,RNA-dependent RNA polymerase [Rosellinia necatrix partitivirus 2]
AFZ85210,Rhizoctonia solani dsRNA virus 1,set:JX976612,JX976612,,"Zheng,L., Liu,H., Zhang,M., Cao,X., Zhou,E.",2012-12-16,,Rhizoctonia solani orthocurvulavirus 1,Orthocurvulavirus,Curvulaviridae,RNA,692,GenBank,,1,1,RNA-dependent RNA polymerase,China,China,,Rhizoctonia solani,,2007-07,,,RNA-dependent RNA polymerase [Rhizoctonia solani dsRNA virus 1]
AFZ85211,Rhizoctonia solani dsRNA virus 1,set:JX976613,JX976613,,"Zheng,L., Liu,H., Zhang,M., Cao,X., Zhou,E.",2012-12-16,,Rhizoctonia solani orthocurvulavirus 1,Orthocurvulavirus,Curvulaviridae,RNA,465,GenBank,,2,1,hypothetical protein,China,China,,Rhizoctonia solani,,2007-07,,,hypothetical protein [Rhizoctonia solani dsRNA virus 1]
AFW17810,Heterobasidion partitivirus 8,set:9399154df6832d5273f4c276f85faaffdd0694bc,JX625227,,"Vainio,E.J., Capretti,P., Motta,E., Hantula,J.",2012-11-14,,Heterobasidion partitivirus 8,Betapartitivirus,Partitiviridae,dsRNA,704,GenBank,,,1,RNA-dependent RNA polymerase,Italy,Italy,,Heterobasidion irregulare,,2008,,,RNA-dependent RNA polymerase [Heterobasidion partitivirus 8]
AFW17811,Heterobasidion partitivirus 8,set:9399154df6832d5273f4c276f85faaffdd0694bc,JX625228,,"Vainio,E.J., Capretti,P., Motta,E., Hantula,J.",2012-11-14,,Heterobasidion partitivirus 8,Betapartitivirus,Partitiviridae,dsRNA,638,GenBank,,,1,capsid protein,Italy,Italy,,Heterobasidion irregulare,,2008,,,capsid protein [Heterobasidion partitivirus 8]
BAM08994,Valsa ceratosperma hypovirus 1,set:AB690372,AB690372,,"Yaegashi,H., Kanematsu,S., Ito,T.",2012-04-03,,Betahypovirus valsae,Betahypovirus,Hypoviridae,ssRNA(+),2940,GenBank,,,1,polyprotein,"Japan:Iwate, Morioka",Japan,,Cytospora ceratosperma,,2010-04,,,polyprotein [Valsa ceratosperma hypovirus 1]
AEX87907,Heterobasidion partitivirus 7,set:d9770baf74ec03beecf0cd61e2c532b924c74e5c,JN606091,,"Vainio,E.J., Muller,M.M., Korhonen,K., Piri,T., Hantula,J.",2012-01-18,HetPV7-pa1-a,Heterobasidion partitivirus 7,Betapartitivirus,Partitiviridae,dsRNA,724,GenBank,,,1,RNA-dependent RNA polymerase,Finland,Finland,,Heterobasidion parviporum,,2005,,,RNA-dependent RNA polymerase [Heterobasidion partitivirus 7]
AEX87908,Heterobasidion partitivirus 7,set:d9770baf74ec03beecf0cd61e2c532b924c74e5c,JN606090,,"Vainio,E.J., Muller,M.M., Korhonen,K., Piri,T., Hantula,J.",2012-01-18,HetPV7-pa1-a,Heterobasidion partitivirus 7,Betapartitivirus,Partitiviridae,dsRNA,654,GenBank,,,1,capsid protein,Finland,Finland,,Heterobasidion parviporum,,2005,,,capsid protein [Heterobasidion partitivirus 7]
AET80948,Cannabis cryptic virus,set:c5345058b4131999b427c0947178b4cccf1366e2,JN196536,,"Ziegler,A., Matousek,J., Steger,G., Schubert,J.",2011-11-21,Fedora17,Cannabis cryptic virus,Betapartitivirus,Partitiviridae,dsRNA,745,GenBank,,RNA1,1,putative RNA polymerase,Germany,Germany,,Cannabis sativa,,2010-10,,,putative RNA polymerase [Cannabis cryptic virus]
AET80949,Cannabis cryptic virus,set:c5345058b4131999b427c0947178b4cccf1366e2,JN196537,,"Ziegler,A., Matousek,J., Steger,G., Schubert,J.",2011-11-21,Fedora17,Cannabis cryptic virus,Betapartitivirus,Partitiviridae,dsRNA,672,GenBank,,RNA2,1,putative coat protein,Germany,Germany,,Cannabis sativa,,2010-10,,,putative coat protein [Cannabis cryptic virus]
AEL99352,Sclerotinia sclerotiorum hypovirus 1,set:JF781304,JF781304,,"Xie,J., Xiao,X., Fu,Y., Liu,H., Cheng,J., Ghabrial,S.A., Li,G., Jiang,D.",2011-08-14,,Sclerotinia sclerotiorum hypovirus 1,Hypovirus,Hypoviridae,ssRNA(+),2948,GenBank,,,1,polyprotein,China,China,,Sclerotinia sclerotiorum,,,,,polyprotein [Sclerotinia sclerotiorum hypovirus 1]
BAK53192,Rosellinia necatrix partitivirus 2,set:7d2c3cfac81c0d292557ffc8dccd82bdf9c65015,AB569998,,"Chiba,S., Kondo,H., Tani,A., Saisho,D., Sakamoto,W., Kanematsu,S., Suzuki,N., Lin,Y.H.",2011-07-20,,Rosellinia necatrix partitivirus 2,Alphapartitivirus,Partitiviridae,dsRNA,483,GenBank,,dsRNA2,2,capsid protein,Japan: Ibaraki,Japan,,Rosellinia necatrix,,,,,capsid protein [Rosellinia necatrix partitivirus 2]
AEJ07890,Pepper cryptic virus 1,set:8498423209cfadebc54225fafd59400759c8403e,JN117276,,"Sabanadzovic,S., Valverde,R.A.",2011-07-04,Jal-01,Pepper cryptic virus 1,Deltapartitivirus,Partitiviridae,dsRNA,479,GenBank,,RNA1,1,putative RNA-dependent RNA polymerase,USA,USA,,Capsicum annuum,,2009-07-05,,,putative RNA-dependent RNA polymerase [Pepper cryptic virus 1]
AEJ07891,Pepper cryptic virus 1,set:8498423209cfadebc54225fafd59400759c8403e,JN117277,,"Sabanadzovic,S., Valverde,R.A.",2011-07-04,Jal-01,Pepper cryptic virus 1,Deltapartitivirus,Partitiviridae,dsRNA,412,GenBank,,RNA2,1,putative coat protein,USA,USA,,Capsicum annuum,,2009-07-05,,,putative coat protein [Pepper cryptic virus 1]
AEJ07892,Pepper cryptic virus 2,set:5b5bd79a3ff80f73538f2e5d1e9e30fb91101010,JN117278,,"Sabanadzovic,S., Valverde,R.A.",2011-07-04,HW-01,Pepper cryptic virus 2,Deltapartitivirus,Partitiviridae,dsRNA,478,GenBank,,RNA1,1,putative RNA-dependent RNA polymerase,USA,USA,,Capsicum annuum,,2009-06-06,,,putative RNA-dependent RNA polymerase [Pepper cryptic virus 2]
AEJ07893,Pepper cryptic virus 2,set:5b5bd79a3ff80f73538f2e5d1e9e30fb91101010,JN117279,,"Sabanadzovic,S., Valverde,R.A.",2011-07-04,HW-01,Pepper cryptic virus 2,Deltapartitivirus,Partitiviridae,dsRNA,430,GenBank,,RNA2,1,putative coat protein,USA,USA,,Capsicum annuum,,2009-06-06,,,putative coat protein [Pepper cryptic virus 2]
CBW77436,Fig cryptic virus,set:05126ffb3195b6a161dd37291ce48cc600a803e3,FR687854,,"Elbeaino,T., Kubaa,R.A., Digiaro,M., Minafra,A., Martelli,G.P.",2011-05-04,BN13,Fig cryptic virus,Deltapartitivirus,Partitiviridae,dsRNA,472,GenBank,,1,1,RNA-dependent RNA polymerase,Italy:Calabria,Italy,,Ficus carica,phloem,2009-08-28,,,RNA-dependent RNA polymerase [Fig cryptic virus]
CBW77437,Fig cryptic virus,set:05126ffb3195b6a161dd37291ce48cc600a803e3,FR687855,,"Elbeaino,T., Kubaa,R.A., Digiaro,M., Minafra,A., Martelli,G.P.",2011-05-04,BN13,Fig cryptic virus,Deltapartitivirus,Partitiviridae,dsRNA,337,GenBank,,2,1,putative capsid protein,Italy:Calabria,Italy,,Ficus carica,phloem,2009-08-28,,,putative capsid protein [Fig cryptic virus]
ADW82833,Heterobasidion RNA virus 6,set:HQ189459,HQ189459,,"Vainio,E.J., Hyder,R., Aday,G., Hansen,E., Piri,T., Dogmus-Lehtijarvi,T., Lehtijarvi,A., Korhonen,K., Hantula,J.",2011-02-09,04188,Heterobasidion orthocurvulavirus,Orthocurvulavirus,Curvulaviridae,RNA,606,GenBank,,,1,putative RNA-dependent RNA polymerase,Turkey,Turkey,,Heterobasidion abietinum,,,,,putative RNA-dependent RNA polymerase [Heterobasidion RNA virus 6]
ADV15441,Heterobasidion partitivirus 1,set:63b01c665509c5fa6cae17ffd46c5197161adfd0,HQ541323,,"Vainio,E.J., Hakanpaa,J., Dai,Y.C., Hansen,E., Korhonen,K., Hantula,J.",2011-01-12,HetRV1-ab1,Heterobasidion partitivirus 1,Alphapartitivirus,Partitiviridae,dsRNA,621,GenBank,,,1,putative RNA-dependent RNA polymerase,Greece,Greece,,Heterobasidion abietinum,,1993,,,putative RNA-dependent RNA polymerase [Heterobasidion partitivirus 1]
ADV15442,Heterobasidion partitivirus 1,set:63b01c665509c5fa6cae17ffd46c5197161adfd0,HQ541324,,"Vainio,E.J., Hakanpaa,J., Dai,Y.C., Hansen,E., Korhonen,K., Hantula,J.",2011-01-12,HetRV1-ab1,Heterobasidion partitivirus 1,Alphapartitivirus,Partitiviridae,dsRNA,510,GenBank,,,1,putative coat protein,Greece,Greece,,Heterobasidion abietinum,,1993,,,putative coat protein [Heterobasidion partitivirus 1]
ADP24756,Beet cryptic virus 2,set:HM560702,HM560702,,"Szego,A., Enunlu,N., Lukacs,N.",2010-11-06,,Beet cryptic virus 2,Deltapartitivirus,Partitiviridae,dsRNA,426,GenBank,,dsRNA2a,,viral protein 1,Hungary,Hungary,,Beta vulgaris,,2006,,,viral protein 1 [Beet cryptic virus 2]
ADP24757,Beet cryptic virus 2,set:HM560703,HM560703,,"Szego,A., Enunlu,N., Lukacs,N.",2010-11-06,,Beet cryptic virus 2,Deltapartitivirus,Partitiviridae,dsRNA,475,GenBank,,dsRNA1,,RNA-dependent RNA polymerase,Hungary,Hungary,,Beta vulgaris,,2006,,,RNA-dependent RNA polymerase [Beet cryptic virus 2]
ADP24758,Beet cryptic virus 2,set:HM560704,HM560704,,"Szego,A., Enunlu,N., Lukacs,N.",2010-11-06,,Beet cryptic virus 2,Deltapartitivirus,Partitiviridae,dsRNA,393,GenBank,,dsRNA2b,,viral protein 2,Hungary,Hungary,,Beta vulgaris,,2006,,,viral protein 2 [Beet cryptic virus 2]
ADO14115,Blueberry latent virus,set:HM029246,HM029246,,"Martin,R.R., Zhou,J., Tzanetakis,I.E.",2010-10-09,MI-1,Amalgavirus vaccinii,Amalgavirus,Amalgaviridae,dsRNA,375,GenBank,,,1,ORF1,USA,USA,,Vaccinium,,2009,,,ORF1 [Blueberry latent virus]
ADO14116,Blueberry latent virus,set:HM029246,HM029246,,"Martin,R.R., Zhou,J., Tzanetakis,I.E.",2010-10-09,MI-1,Amalgavirus vaccinii,Amalgavirus,Amalgaviridae,dsRNA,1054,GenBank,,,1,fusion protein,USA,USA,,Vaccinium,,2009,,,fusion protein [Blueberry latent virus]
ADM36020,Rhododendron virus A,set:HQ128706,HQ128706,,"Sabanadzovic,S., Abou Ghanem-Sabanadzovic,N., Valverde,R.A.",2010-08-31,GSMNP-Sugld-1,Amalgavirus rhododendri,Amalgavirus,Amalgaviridae,dsRNA,1077,GenBank,,,1,putative fusion protein,USA: Great Smoky Mountains National Park,USA,TN,Rhododendron maximum,,,,,putative fusion protein [Rhododendron virus A]
ADM36021,Rhododendron virus A,set:HQ128706,HQ128706,,"Sabanadzovic,S., Abou Ghanem-Sabanadzovic,N., Valverde,R.A.",2010-08-31,GSMNP-Sugld-1,Amalgavirus rhododendri,Amalgavirus,Amalgaviridae,dsRNA,404,GenBank,,,1,putative coat protein,USA: Great Smoky Mountains National Park,USA,TN,Rhododendron maximum,,,,,putative coat protein [Rhododendron virus A]
ADL66905,Heterobasidion partitivirus 2,set:e0d80ec88a42abf8285979f1768e68ffb2397c4f,HM565953,,"Vainio,E.J., Kerio,S., Hantula,J., Vainio,E.",2010-08-18,HetRV2-pa1,Heterobasidion partitivirus 2,Betapartitivirus,Partitiviridae,dsRNA,722,GenBank,,,1,putative RNA-dependent RNA polymerase,Finland,Finland,,Heterobasidion parviporum,,2005,,,putative RNA-dependent RNA polymerase [Heterobasidion partitivirus 2]
ADL66906,Heterobasidion partitivirus 2,set:e0d80ec88a42abf8285979f1768e68ffb2397c4f,HM565954,,"Vainio,E.J., Kerio,S., Hantula,J., Vainio,E.",2010-08-18,HetRV2-pa1,Heterobasidion partitivirus 2,Betapartitivirus,Partitiviridae,dsRNA,659,GenBank,,,1,putative coat protein,Finland,Finland,,Heterobasidion parviporum,,2005,,,putative coat protein [Heterobasidion partitivirus 2]
ACY56325,Fusarium graminearum dsRNA mycovirus 4,set:GQ140628,GQ140628,,"Yu,J., Kwon,S.J., Lee,K.M., Son,M., Kim,K.H., Yu,J.-S., Kwon,S.-J., Kim,K.-H.",2009-11-06,,Fusarium graminearum orthocurvulavirus,Orthocurvulavirus,Curvulaviridae,RNA,338,GenBank,,dsRNA2,1,hypothetical protein,South Korea,South Korea,,Fusarium graminearum,,2001-10,,,hypothetical protein [Fusarium graminearum dsRNA mycovirus 4]
