Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AOR51364,Anopheles totivirus,set:KX148550,KX148550,,"Fauver,J.R., Grubaugh,N.D., Krajacich,B.J., Weger-Lucarelli,J., Lakin,S.M., Fakoli,L.S. Jr., Bolay,F.K., Diclaro,J.W. Jr., Dabire,K.R., Foy,B.D., Brackney,D.E., Ebel,G.D., Stenglein,M.D., Fauver,J.",2016-09-26,,Anopheles totivirus,,Totiviridae,dsRNA,1006,GenBank,,,1,RdRp,Liberia,Liberia,,Anopheles gambiae,pooled insects,2013,,,RdRp [Anopheles totivirus]
AOR51365,Anopheles totivirus,set:KX148550,KX148550,,"Fauver,J.R., Grubaugh,N.D., Krajacich,B.J., Weger-Lucarelli,J., Lakin,S.M., Fakoli,L.S. Jr., Bolay,F.K., Diclaro,J.W. Jr., Dabire,K.R., Foy,B.D., Brackney,D.E., Ebel,G.D., Stenglein,M.D., Fauver,J.",2016-09-26,,Anopheles totivirus,,Totiviridae,dsRNA,980,GenBank,,,1,putative capsid,Liberia,Liberia,,Anopheles gambiae,pooled insects,2013,,,putative capsid [Anopheles totivirus]
AOM63179,Eimeria stiedai RNA virus 1,set:KU597305,KU597305,,"Xin,C., Wu,B., Li,J., Gong,P., Yang,J., Li,H., Cai,X., Zhang,X.",2016-09-12,TQCBD-12/0909,Eimeria stiedai RNA virus 1,,Totiviridae,dsRNA,799,GenBank,,,1,coat protein,China,China,,Eimeria stiedai,,2012-09-09,,,coat protein [Eimeria stiedai RNA virus 1]
AOM63180,Eimeria stiedai RNA virus 1,set:KU597305,KU597305,,"Xin,C., Wu,B., Li,J., Gong,P., Yang,J., Li,H., Cai,X., Zhang,X.",2016-09-12,TQCBD-12/0909,Eimeria stiedai RNA virus 1,,Totiviridae,dsRNA,1100,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Eimeria stiedai,,2012-09-09,,,RNA-dependent RNA polymerase [Eimeria stiedai RNA virus 1]
BAV56301,Fusarium poae victorivirus 1,set:LC150610,LC150610,,"Osaki,H., Sasaki,A., Nomiyama,K., Tomioka,K.",2016-08-30,,Fusarium poae victorivirus 1,Victorivirus,Totiviridae,dsRNA,802,GenBank,,,1,capsid protein,Japan,Japan,,Fusarium poae,,,,,capsid protein [Fusarium poae victorivirus 1]
BAV56302,Fusarium poae victorivirus 1,set:LC150610,LC150610,,"Osaki,H., Sasaki,A., Nomiyama,K., Tomioka,K.",2016-08-30,,Fusarium poae victorivirus 1,Victorivirus,Totiviridae,dsRNA,827,GenBank,,,1,RNA-dependent RNA polymerase,Japan,Japan,,Fusarium poae,,,,,RNA-dependent RNA polymerase [Fusarium poae victorivirus 1]
ANJ77667,Sclerotinia nivalis victorivirus 1,set:KT365894,KT365894,,"Wu,M., Li,G.",2016-06-20,SsSn-1.v,Sclerotinia nivalis victorivirus 1,Victorivirus,Totiviridae,dsRNA,765,GenBank,,,,coat protein,,,,Sclerotinia nivalis,,,,,coat protein [Sclerotinia nivalis victorivirus 1]
ANJ77668,Sclerotinia nivalis victorivirus 1,set:KT365894,KT365894,,"Wu,M., Li,G.",2016-06-20,SsSn-1.v,Sclerotinia nivalis victorivirus 1,Victorivirus,Totiviridae,dsRNA,833,GenBank,,,,RNA-dependent RNA polymerase,,,,Sclerotinia nivalis,,,,,RNA-dependent RNA polymerase [Sclerotinia nivalis victorivirus 1]
AMU19319,Papaya meleira virus,set:KT921784,KT921784,,"Sa Antunes,T.F., Amaral,R.J., Ventura,J.A., Godinho,M.T., Amaral,J.G., Souza,F.O., Zerbini,P.A., Zerbini,F.M., Fernandes,P.M., Antunes,T.F.S., Amaral,R.V., Fernandes,P.M.B.",2016-05-19,,Papaya meleira virus,,Totiviridae,dsRNA,1563,GenBank,,,1,coat protein,"Brazil: Linhares, ES",Brazil,,,,,,,coat protein [Papaya meleira virus]
AMU19320,Papaya meleira virus,set:KT921784,KT921784,,"Sa Antunes,T.F., Amaral,R.J., Ventura,J.A., Godinho,M.T., Amaral,J.G., Souza,F.O., Zerbini,P.A., Zerbini,F.M., Fernandes,P.M., Antunes,T.F.S., Amaral,R.V., Fernandes,P.M.B.",2016-05-19,,Papaya meleira virus,,Totiviridae,dsRNA,1147,GenBank,,,1,RNA-dependent RNA polymerase,"Brazil: Linhares, ES",Brazil,,,,,,,RNA-dependent RNA polymerase [Papaya meleira virus]
ANE10464,Fusarium poae dsRNA virus 2,set:KU728180,KU728180,,"Wang,L., Zhang,J., Zhang,H., Qiu,D., Guo,L.",2016-05-18,SX63,Fusarium poae dsRNA virus 2,,,dsRNA,1438,GenBank,,,1,hypothetical protein,China,China,,,,2012,,,hypothetical protein [Fusarium poae dsRNA virus 2]
ANE10465,Fusarium poae dsRNA virus 2,set:KU728180,KU728180,,"Wang,L., Zhang,J., Zhang,H., Qiu,D., Guo,L.",2016-05-18,SX63,Fusarium poae dsRNA virus 2,,,dsRNA,1362,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,,,2012,,,RNA-dependent RNA polymerase [Fusarium poae dsRNA virus 2]
ANE10466,Fusarium poae dsRNA virus 3,set:KU728181,KU728181,,"Wang,L., Zhang,J., Zhang,H., Qiu,D., Guo,L.",2016-05-18,SX63,Fusarium poae dsRNA virus 3,,,dsRNA,1331,GenBank,,,1,hypothetical protein,China,China,,,,2012,,,hypothetical protein [Fusarium poae dsRNA virus 3]
ANE10467,Fusarium poae dsRNA virus 3,set:KU728181,KU728181,,"Wang,L., Zhang,J., Zhang,H., Qiu,D., Guo,L.",2016-05-18,SX63,Fusarium poae dsRNA virus 3,,,dsRNA,1355,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,,,2012,,,RNA-dependent RNA polymerase [Fusarium poae dsRNA virus 3]
AMY26885,Penicillium digitatum virus 1,set:KU933932,KU933932,,"Niu,Y., Zhang,T., Zhu,Y., Yuan,Y., Wang,S., Liu,J., Liu,D.",2016-04-19,,Penicillium digitatum virus 1,,Totiviridae,dsRNA,776,GenBank,,,1,coat protein,China,China,,Penicillium digitatum,,2015-04-12,,,coat protein [Penicillium digitatum virus 1]
AMY26886,Penicillium digitatum virus 1,set:KU933932,KU933932,,"Niu,Y., Zhang,T., Zhu,Y., Yuan,Y., Wang,S., Liu,J., Liu,D.",2016-04-19,,Penicillium digitatum virus 1,,Totiviridae,dsRNA,825,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Penicillium digitatum,,2015-04-12,,,RNA-dependent RNA polymerase [Penicillium digitatum virus 1]
AJA37498,Persea americana chrysovirus,set:KJ418374,KJ418374,,"Villanueva,F., Valverde,R.A., Navas-Castillo,J.",2016-03-06,,Alphachrysovirus perseae,Alphachrysovirus,Chrysoviridae,dsRNA,1093,GenBank,,RNA1,,putative RNA-dependent RNA polymerase,Spain,Spain,,,,2010,,,putative RNA-dependent RNA polymerase [Persea americana chrysovirus]
AJA37499,Persea americana chrysovirus,set:KJ418375,KJ418375,,"Villanueva,F., Valverde,R.A., Navas-Castillo,J.",2016-03-06,,Alphachrysovirus perseae,Alphachrysovirus,Chrysoviridae,dsRNA,1046,GenBank,,RNA2,,putative coat protein,Spain,Spain,,,,2010,,,putative coat protein [Persea americana chrysovirus]
AJA37500,Persea americana chrysovirus,set:KJ418376,KJ418376,,"Villanueva,F., Valverde,R.A., Navas-Castillo,J.",2016-03-06,,Alphachrysovirus perseae,Alphachrysovirus,Chrysoviridae,dsRNA,837,GenBank,,RNA3,,putative protease,Spain,Spain,,,,2010,,,putative protease [Persea americana chrysovirus]
BAU58961,Camponotus nipponicus virus,set:LC101918,LC101918,,"Koyama,S., Sakai,C., Thomas,C.E., Urayama,S., Nunoura,T.",2016-02-20,,Camponotus nipponicus virus,,Totiviridae,dsRNA,1006,GenBank,,,,capsid protein,"Japan: Shizuoka, Shimoda",Japan,,Colobopsis nipponica,,2014-11-11,,,capsid protein [Camponotus nipponicus virus]
BAU58962,Camponotus nipponicus virus,set:LC101918,LC101918,,"Koyama,S., Sakai,C., Thomas,C.E., Urayama,S., Nunoura,T.",2016-02-20,,Camponotus nipponicus virus,,Totiviridae,dsRNA,905,GenBank,,,,RdRp,"Japan: Shizuoka, Shimoda",Japan,,Colobopsis nipponica,,2014-11-11,,,RdRp [Camponotus nipponicus virus]
AME30134,Piscine myocarditis-like virus,set:KT725636,KT725636,,"Mor,S.K., Phelps,N.B.D.",2016-02-15,Golden shiner/PMCLV/USA/MN/2014,Piscine myocarditis-like virus,,Totiviridae,dsRNA,818,GenBank,,,,structural protein,USA,USA,,Notemigonus crysoleucas,"kidney, spleen",2014,,,structural protein [Piscine myocarditis-like virus]
AME30135,Piscine myocarditis-like virus,set:KT725636,KT725636,,"Mor,S.K., Phelps,N.B.D.",2016-02-15,Golden shiner/PMCLV/USA/MN/2014,Piscine myocarditis-like virus,,Totiviridae,dsRNA,831,GenBank,,,,nonstructural protein,USA,USA,,Notemigonus crysoleucas,"kidney, spleen",2014,,,nonstructural protein [Piscine myocarditis-like virus]
AME30136,Piscine myocarditis-like virus,set:KT725636,KT725636,,"Mor,S.K., Phelps,N.B.D.",2016-02-15,Golden shiner/PMCLV/USA/MN/2014,Piscine myocarditis-like virus,,Totiviridae,dsRNA,302,GenBank,,,,structural protein,USA,USA,,Notemigonus crysoleucas,"kidney, spleen",2014,,,structural protein [Piscine myocarditis-like virus]
ALW95408,Colletotrichum gloeosporioides chrysovirus 1,set:09c6376939724fe966fb24e8a9a40a6d0089c511,KT581957,,"Zhong,J., Chen,C.Y., Gao,B.D.",2016-01-13,HZ-1,Alphachrysovirus colletotrichi,Alphachrysovirus,Chrysoviridae,dsRNA,1088,GenBank,,1,,RNA-directed RNA-polymerase,China,China,,Colletotrichum gloeosporioides,,2012,,,RNA-directed RNA-polymerase [Colletotrichum gloeosporioides chrysovirus 1]
ALW95409,Colletotrichum gloeosporioides chrysovirus 1,set:09c6376939724fe966fb24e8a9a40a6d0089c511,KT581958,,"Zhong,J., Chen,C.Y., Gao,B.D.",2016-01-13,HZ-1,Alphachrysovirus colletotrichi,Alphachrysovirus,Chrysoviridae,dsRNA,900,GenBank,,2,,coat protein,China,China,,Colletotrichum gloeosporioides,,2012,,,coat protein [Colletotrichum gloeosporioides chrysovirus 1]
ALW95410,Colletotrichum gloeosporioides chrysovirus 1,set:09c6376939724fe966fb24e8a9a40a6d0089c511,KT581959,,"Zhong,J., Chen,C.Y., Gao,B.D.",2016-01-13,HZ-1,Alphachrysovirus colletotrichi,Alphachrysovirus,Chrysoviridae,dsRNA,823,GenBank,,3,,putative protease,China,China,,Colletotrichum gloeosporioides,,2012,,,putative protease [Colletotrichum gloeosporioides chrysovirus 1]
ALX17419,Panax notoginseng virus A,set:KT388111,KT388111,,"Guo,L., Yang,X., Wu,W., Tan,G., Fang,S., Zhang,S., Li,F.",2016-01-13,YNSL1210,Panax notoginseng virus A,,Totiviridae,dsRNA,759,GenBank,,,1,putative coat protein,"China: Shilin, Yunnan",China,,Panax notoginseng,,2014-10-20,,,putative coat protein [Panax notoginseng virus A]
ALX17420,Panax notoginseng virus A,set:KT388111,KT388111,,"Guo,L., Yang,X., Wu,W., Tan,G., Fang,S., Zhang,S., Li,F.",2016-01-13,YNSL1210,Panax notoginseng virus A,,Totiviridae,dsRNA,822,GenBank,,,1,putative RNA-dependent RNA polymerase,"China: Shilin, Yunnan",China,,Panax notoginseng,,2014-10-20,,,putative RNA-dependent RNA polymerase [Panax notoginseng virus A]
BAU24261,Rosellinia necatrix megabirnavirus 2-W8,set:LC062704,LC062704,,"Sasaki,A., Nakamura,H., Suzuki,N., Kanematsu,S.",2016-01-06,,Rosellinia necatrix megabirnavirus 2-W8,Megabirnavirus,Megabirnaviridae,dsRNA,1258,GenBank,,dsRNA1,1,putative coat protein,Japan,Japan,,Rosellinia necatrix,,,,,putative coat protein [Rosellinia necatrix megabirnavirus 2-W8]
BAU24262,Rosellinia necatrix megabirnavirus 2-W8,set:LC062704,LC062704,,"Sasaki,A., Nakamura,H., Suzuki,N., Kanematsu,S.",2016-01-06,,Rosellinia necatrix megabirnavirus 2-W8,Megabirnavirus,Megabirnaviridae,dsRNA,1108,GenBank,,dsRNA1,1,RNA-dependent RNA polymerase,Japan,Japan,,Rosellinia necatrix,,,,,RNA-dependent RNA polymerase [Rosellinia necatrix megabirnavirus 2-W8]
BAU24263,Rosellinia necatrix megabirnavirus 2-W8,set:LC062705,LC062705,,"Sasaki,A., Nakamura,H., Suzuki,N., Kanematsu,S.",2016-01-06,,Rosellinia necatrix megabirnavirus 2-W8,Megabirnavirus,Megabirnaviridae,dsRNA,1530,GenBank,,dsRNA2,1,hypothetical protein,Japan,Japan,,Rosellinia necatrix,,,,,hypothetical protein [Rosellinia necatrix megabirnavirus 2-W8]
BAU24264,Rosellinia necatrix megabirnavirus 2-W8,set:LC062705,LC062705,,"Sasaki,A., Nakamura,H., Suzuki,N., Kanematsu,S.",2016-01-06,,Rosellinia necatrix megabirnavirus 2-W8,Megabirnavirus,Megabirnaviridae,dsRNA,325,GenBank,,dsRNA2,1,hypothetical protein,Japan,Japan,,Rosellinia necatrix,,,,,hypothetical protein [Rosellinia necatrix megabirnavirus 2-W8]
ALT08063,Thelephora terrestris virus 1,set:KT191297,KT191297,,"Petrzik,K., Sarkisova,T., Stary,J., Koloniuk,I., Hrabakova,L., Kubesova,O.",2015-12-18,Lasovice,Thelephora terrestris virus 1,,Totiviridae,dsRNA,1843,GenBank,,,1,ORF1,Czech Republic,Czech Republic,,Thelephora terrestris,,2014,,,ORF1 [Thelephora terrestris virus 1]
ALT08064,Thelephora terrestris virus 1,set:KT191297,KT191297,,"Petrzik,K., Sarkisova,T., Stary,J., Koloniuk,I., Hrabakova,L., Kubesova,O.",2015-12-18,Lasovice,Thelephora terrestris virus 1,,Totiviridae,dsRNA,1548,GenBank,,,1,polyprotein,Czech Republic,Czech Republic,,Thelephora terrestris,,2014,,,polyprotein [Thelephora terrestris virus 1]
ALR68224,Nigrospora oryzae victorivirus 1,set:KT428155,KT428155,,"Zhong,J., Zhou,Q., Hu,Y., Zhu,H.J., Da Gao,B., Gao,B.D.",2015-12-09,,Nigrospora oryzae victorivirus 1,Victorivirus,Totiviridae,dsRNA,772,GenBank,,,1,coat protein,China,China,,Nigrospora oryzae,,2015,,,coat protein [Nigrospora oryzae victorivirus 1]
ALR68225,Nigrospora oryzae victorivirus 1,set:KT428155,KT428155,,"Zhong,J., Zhou,Q., Hu,Y., Zhu,H.J., Da Gao,B., Gao,B.D.",2015-12-09,,Nigrospora oryzae victorivirus 1,Victorivirus,Totiviridae,dsRNA,827,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Nigrospora oryzae,,2015,,,RNA-dependent RNA polymerase [Nigrospora oryzae victorivirus 1]
BAT62475,Red clover powdery mildew-associated totivirus 1,set:LC075485,LC075485,,"Kondo,H., Hisano,S., Chiba,S., Maruyama,K., Andika,I.B., Toyoda,K., Fujimori,F., Suzuki,N.",2015-11-25,RPaTV1a_65-114,Red clover powdery mildew-associated totivirus 1,,Totiviridae,dsRNA,681,GenBank,,,1,capsid protein,Japan: Okayama,Japan,,Erysiphe trifoliorum,,2013,,,capsid protein [Red clover powdery mildew-associated totivirus 1]
BAT62476,Red clover powdery mildew-associated totivirus 1,set:LC075485,LC075485,,"Kondo,H., Hisano,S., Chiba,S., Maruyama,K., Andika,I.B., Toyoda,K., Fujimori,F., Suzuki,N.",2015-11-25,RPaTV1a_65-114,Red clover powdery mildew-associated totivirus 1,,Totiviridae,dsRNA,801,GenBank,,,1,RNA dependent RNA polymerase,Japan: Okayama,Japan,,Erysiphe trifoliorum,,2013,,,RNA dependent RNA polymerase [Red clover powdery mildew-associated totivirus 1]
BAT62479,Red clover powdery mildew-associated totivirus 2,set:LC075487,LC075487,,"Kondo,H., Hisano,S., Chiba,S., Maruyama,K., Andika,I.B., Toyoda,K., Fujimori,F., Suzuki,N.",2015-11-25,RPaTV2_75-52,Red clover powdery mildew-associated totivirus 2,,Totiviridae,dsRNA,580,GenBank,,,1,capsid protein,Japan: Okayama,Japan,,Erysiphe trifoliorum,,2013,,,capsid protein [Red clover powdery mildew-associated totivirus 2]
BAT62480,Red clover powdery mildew-associated totivirus 2,set:LC075487,LC075487,,"Kondo,H., Hisano,S., Chiba,S., Maruyama,K., Andika,I.B., Toyoda,K., Fujimori,F., Suzuki,N.",2015-11-25,RPaTV2_75-52,Red clover powdery mildew-associated totivirus 2,,Totiviridae,dsRNA,776,GenBank,,,1,RNA dependent RNA polymerase,Japan: Okayama,Japan,,Erysiphe trifoliorum,,2013,,,RNA dependent RNA polymerase [Red clover powdery mildew-associated totivirus 2]
BAT62481,Red clover powdery mildew-associated totivirus 3,set:LC075488,LC075488,,"Kondo,H., Hisano,S., Chiba,S., Maruyama,K., Andika,I.B., Toyoda,K., Fujimori,F., Suzuki,N.",2015-11-25,RPaTV3_75-77,Red clover powdery mildew-associated totivirus 3,,Totiviridae,dsRNA,685,GenBank,,,1,capsid protein,Japan: Okayama,Japan,,Erysiphe trifoliorum,,2013,,,capsid protein [Red clover powdery mildew-associated totivirus 3]
BAT62482,Red clover powdery mildew-associated totivirus 3,set:LC075488,LC075488,,"Kondo,H., Hisano,S., Chiba,S., Maruyama,K., Andika,I.B., Toyoda,K., Fujimori,F., Suzuki,N.",2015-11-25,RPaTV3_75-77,Red clover powdery mildew-associated totivirus 3,,Totiviridae,dsRNA,799,GenBank,,,1,RNA dependent RNA polymerase,Japan: Okayama,Japan,,Erysiphe trifoliorum,,2013,,,RNA dependent RNA polymerase [Red clover powdery mildew-associated totivirus 3]
BAT62485,Red clover powdery mildew-associated totivirus 5,set:LC075490,LC075490,,"Kondo,H., Hisano,S., Chiba,S., Maruyama,K., Andika,I.B., Toyoda,K., Fujimori,F., Suzuki,N.",2015-11-25,RPaTV5_75-14,Red clover powdery mildew-associated totivirus 5,,Totiviridae,dsRNA,814,GenBank,,,1,capsid protein,Japan: Okayama,Japan,,Erysiphe trifoliorum,,2013,,,capsid protein [Red clover powdery mildew-associated totivirus 5]
BAT62486,Red clover powdery mildew-associated totivirus 5,set:LC075490,LC075490,,"Kondo,H., Hisano,S., Chiba,S., Maruyama,K., Andika,I.B., Toyoda,K., Fujimori,F., Suzuki,N.",2015-11-25,RPaTV5_75-14,Red clover powdery mildew-associated totivirus 5,,Totiviridae,dsRNA,831,GenBank,,,1,RNA dependent RNA polymerase,Japan: Okayama,Japan,,Erysiphe trifoliorum,,2013,,,RNA dependent RNA polymerase [Red clover powdery mildew-associated totivirus 5]
BAT62487,Red clover powdery mildew-associated totivirus 6,set:LC075491,LC075491,,"Kondo,H., Hisano,S., Chiba,S., Maruyama,K., Andika,I.B., Toyoda,K., Fujimori,F., Suzuki,N.",2015-11-25,RPaTV6_75-22,Red clover powdery mildew-associated totivirus 6,,Totiviridae,dsRNA,809,GenBank,,,1,capsid protein,Japan: Okayama,Japan,,Erysiphe trifoliorum,,2013,,,capsid protein [Red clover powdery mildew-associated totivirus 6]
BAT62488,Red clover powdery mildew-associated totivirus 6,set:LC075491,LC075491,,"Kondo,H., Hisano,S., Chiba,S., Maruyama,K., Andika,I.B., Toyoda,K., Fujimori,F., Suzuki,N.",2015-11-25,RPaTV6_75-22,Red clover powdery mildew-associated totivirus 6,,Totiviridae,dsRNA,801,GenBank,,,1,RNA dependent RNA polymerase,Japan: Okayama,Japan,,Erysiphe trifoliorum,,2013,,,RNA dependent RNA polymerase [Red clover powdery mildew-associated totivirus 6]
BAT62489,Red clover powdery mildew-associated totivirus 7,set:LC075492,LC075492,,"Kondo,H., Hisano,S., Chiba,S., Maruyama,K., Andika,I.B., Toyoda,K., Fujimori,F., Suzuki,N.",2015-11-25,RPaTV7_75-7,Red clover powdery mildew-associated totivirus 7,,Totiviridae,dsRNA,811,GenBank,,,1,capsid protein,Japan: Okayama,Japan,,Erysiphe trifoliorum,,2013,,,capsid protein [Red clover powdery mildew-associated totivirus 7]
BAT62490,Red clover powdery mildew-associated totivirus 7,set:LC075492,LC075492,,"Kondo,H., Hisano,S., Chiba,S., Maruyama,K., Andika,I.B., Toyoda,K., Fujimori,F., Suzuki,N.",2015-11-25,RPaTV7_75-7,Red clover powdery mildew-associated totivirus 7,,Totiviridae,dsRNA,808,GenBank,,,1,RNA dependent RNA polymerase,Japan: Okayama,Japan,,Erysiphe trifoliorum,,2013,,,RNA dependent RNA polymerase [Red clover powdery mildew-associated totivirus 7]
ALO50142,Penicillium janczewskii chrysovirus 1,set:KT601115,KT601115,,"Nerva,L., Ciuffo,M., Vallino,M., Margaria,P., Varese,G.C., Gnavi,G., Turina,M.",2015-11-22,,Betachrysovirus pripenicillii,Betachrysovirus,Chrysoviridae,dsRNA,1126,GenBank,,RNA1,1,127 kDa protein,Italy,Italy,,Penicillium janczewskii,,2014,,,127 kDa protein [Penicillium janczewskii chrysovirus 1]
ALO50143,Penicillium janczewskii chrysovirus 1,set:KT601116,KT601116,,"Nerva,L., Ciuffo,M., Vallino,M., Margaria,P., Varese,G.C., Gnavi,G., Turina,M.",2015-11-22,,Betachrysovirus pripenicillii,Betachrysovirus,Chrysoviridae,dsRNA,770,GenBank,,RNA2,1,84 kDa protein,Italy,Italy,,Penicillium janczewskii,,2014,,,84 kDa protein [Penicillium janczewskii chrysovirus 1]
ALO50144,Penicillium janczewskii chrysovirus 1,set:KT601117,KT601117,,"Nerva,L., Ciuffo,M., Vallino,M., Margaria,P., Varese,G.C., Gnavi,G., Turina,M.",2015-11-22,,Betachrysovirus pripenicillii,Betachrysovirus,Chrysoviridae,dsRNA,821,GenBank,,RNA3,1,80 kDa protein,Italy,Italy,,Penicillium janczewskii,,2014,,,80 kDa protein [Penicillium janczewskii chrysovirus 1]
ALO50145,Penicillium janczewskii chrysovirus 1,set:KT601118,KT601118,,"Nerva,L., Ciuffo,M., Vallino,M., Margaria,P., Varese,G.C., Gnavi,G., Turina,M.",2015-11-22,,Betachrysovirus pripenicillii,Betachrysovirus,Chrysoviridae,dsRNA,687,GenBank,,RNA4,1,70 kDa protein,Italy,Italy,,Penicillium janczewskii,,2014,,,70 kDa protein [Penicillium janczewskii chrysovirus 1]
ALO50149,Penicillium janczewskii chrysovirus 2,set:KT950836,KT950836,,"Nerva,L., Ciuffo,M., Vallino,M., Margaria,P., Varese,G.C., Gnavi,G., Turina,M.",2015-11-22,,Betachrysovirus secupenicillii,Betachrysovirus,Chrysoviridae,dsRNA,1119,GenBank,,RNA1,1,ORF1,Italy,Italy,,Penicillium janczewskii,,2014,,,ORF1 [Penicillium janczewskii chrysovirus 2]
ALO50150,Penicillium janczewskii chrysovirus 2,set:KT950837,KT950837,,"Nerva,L., Ciuffo,M., Vallino,M., Margaria,P., Varese,G.C., Gnavi,G., Turina,M.",2015-11-22,,Betachrysovirus secupenicillii,Betachrysovirus,Chrysoviridae,dsRNA,783,GenBank,,RNA2,1,ORF2,Italy,Italy,,Penicillium janczewskii,,2014,,,ORF2 [Penicillium janczewskii chrysovirus 2]
ALO50151,Penicillium janczewskii chrysovirus 2,set:KT950838,KT950838,,"Nerva,L., Ciuffo,M., Vallino,M., Margaria,P., Varese,G.C., Gnavi,G., Turina,M.",2015-11-22,,Betachrysovirus secupenicillii,Betachrysovirus,Chrysoviridae,dsRNA,756,GenBank,,RNA3,1,ORF3,Italy,Italy,,Penicillium janczewskii,,2014,,,ORF3 [Penicillium janczewskii chrysovirus 2]
ALO50152,Penicillium janczewskii chrysovirus 2,set:KT950839,KT950839,,"Nerva,L., Ciuffo,M., Vallino,M., Margaria,P., Varese,G.C., Gnavi,G., Turina,M.",2015-11-22,,Betachrysovirus secupenicillii,Betachrysovirus,Chrysoviridae,dsRNA,655,GenBank,,RNA4,1,ORF4,Italy,Italy,,Penicillium janczewskii,,2014,,,"ORF4, partial [Penicillium janczewskii chrysovirus 2]"
BAT50986,Yado-nushi virus 1-A,set:LC061478,LC061478,,"Zhang,R., Hisano,S., Tani,A., Kondo,H., Kanematsu,S., Suzuki,N., Faruk,M.I.",2015-11-13,,Yado-nushi virus 1-A,,,dsRNA,1654,GenBank,,,2,coat protein,Japan,Japan,,Rosellinia necatrix,,,,,coat protein [Yado-nushi virus 1-A]
BAT50987,Yado-nushi virus 1-A,set:LC061478,LC061478,,"Zhang,R., Hisano,S., Tani,A., Kondo,H., Kanematsu,S., Suzuki,N., Faruk,M.I.",2015-11-13,,Yado-nushi virus 1-A,,,dsRNA,1112,GenBank,,,2,RNA dependent RNA polymerase,Japan,Japan,,Rosellinia necatrix,,,,,RNA dependent RNA polymerase [Yado-nushi virus 1-A]
ALL54977,Papaya meleira virus,set:KT013296,KT013296,,"Abreu,E.F., Daltro,C.B., Nogueira,E.O., Andrade,E.C., Aragao,F.J., Aragao,F.J.L., Abreu,E.F.M.",2015-11-04,,Papaya meleira virus,,Totiviridae,dsRNA,83,GenBank,,,1,hypothetical protein,"Brazil: RN, Baraunas",Brazil,,,,2012,,,hypothetical protein [Papaya meleira virus]
ALL54978,Papaya meleira virus,set:KT013296,KT013296,,"Abreu,E.F., Daltro,C.B., Nogueira,E.O., Andrade,E.C., Aragao,F.J., Aragao,F.J.L., Abreu,E.F.M.",2015-11-04,,Papaya meleira virus,,Totiviridae,dsRNA,1596,GenBank,,,1,putative structural protein,"Brazil: RN, Baraunas",Brazil,,,,2012,,,putative structural protein [Papaya meleira virus]
ALL54979,Papaya meleira virus,set:KT013296,KT013296,,"Abreu,E.F., Daltro,C.B., Nogueira,E.O., Andrade,E.C., Aragao,F.J., Aragao,F.J.L., Abreu,E.F.M.",2015-11-04,,Papaya meleira virus,,Totiviridae,dsRNA,1156,GenBank,,,1,RNA-dependent RNA polymeras,"Brazil: RN, Baraunas",Brazil,,,,2012,,,RNA-dependent RNA polymeras [Papaya meleira virus]
ALG76596,Maize-associated totivirus 1,set:KP984504,KP984504,,"Chen,S., Cao,L., Huang,Q., Qian,Y., Zhou,X.",2015-10-07,MATV1,Maize-associated totivirus 1,,Totiviridae,dsRNA,417,GenBank,,,1,capsid protein,China,China,,Zea mays,,2014,,,capsid protein [Maize-associated totivirus 1]
ALG76597,Maize-associated totivirus 1,set:KP984504,KP984504,,"Chen,S., Cao,L., Huang,Q., Qian,Y., Zhou,X.",2015-10-07,MATV1,Maize-associated totivirus 1,,Totiviridae,dsRNA,1261,GenBank,,,1,ORF1-ORF2 fusion protein,China,China,,Zea mays,,2014,,,ORF1-ORF2 fusion protein [Maize-associated totivirus 1]
ALD89090,Macrophomina phaseolina chrysovirus 1,set:a7631014c8b4ff9ee3d03df84e67a12bb9daf743,KP900886,,"Marzano,S.-Y.L., Nelson,B.D., Ajayi-Oyetunde,O., Bradley,C.A., Hughes,T.J., Hartman,G.L., Eastburn,D.M., Domier,L.L., Hobbs,H.A., Ajayi,O.O., Bradley,C.",2015-09-19,TN263,Alphachrysovirus macrophominae,Alphachrysovirus,Chrysoviridae,dsRNA,1105,GenBank,,,,RNA-dependent RNA polymerase,USA,USA,,Macrophomina phaseolina,,2013-06-01,,,RNA-dependent RNA polymerase [Macrophomina phaseolina chrysovirus 1]
