Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AOF41429,Mothra virus,set:b412744be7f08d876c657859d8cfa5d2535fc57a,KX272885,,"Greninger,A., Droppers,D., Jerome,K.",2016-08-28,,Mobuvirus mothrae,Mobuvirus,Phenuiviridae,ssRNA(-),156,GenBank,,S,,hypothetical protein,USA,USA,,Cydia pomonella,,2016-05-11,,PRJNA338014,hypothetical protein [Mothra virus]
ANC97695,Blacklegged tick phlebovirus 3,set:52293ebbf4b4b92bce45acdbe29d4f248c0df8c8,KU230449,,"Tokarz,R., Lipkin,W.I.",2016-05-14,A1,Ixovirus ixodis,Ixovirus,Phenuiviridae,RNA,2199,GenBank,,L,,L,USA,USA,,Ixodes scapularis,,2014,,,L [Blacklegged tick phlebovirus 3]
ANC97696,Blacklegged tick phlebovirus 3,set:52293ebbf4b4b92bce45acdbe29d4f248c0df8c8,KU230450,,"Tokarz,R., Lipkin,W.I.",2016-05-14,A1,Ixovirus ixodis,Ixovirus,Phenuiviridae,RNA,402,GenBank,,S,,N,USA,USA,,Ixodes scapularis,,2014,,,N [Blacklegged tick phlebovirus 3]
ALS88188,Zerdali virus,set:ca604efee13896ce4d5d5afe580428a03b4f0042,KP966616,,"Alkan,C., Erisoz Kasap,O., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X., Charrel,R.",2016-04-18,,Phlebovirus zerdaliense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2095,GenBank,,L,1,polymerase,Turkey,Turkey,,Phlebotomus,,,,,polymerase [Zerdali virus]
ALS88189,Zerdali virus,set:ca604efee13896ce4d5d5afe580428a03b4f0042,KP966617,,"Alkan,C., Erisoz Kasap,O., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X., Charrel,R.",2016-04-18,,Phlebovirus zerdaliense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1334,GenBank,,M,1,glycoprotein precursor complex,Turkey,Turkey,,Phlebotomus,,,,,glycoprotein precursor complex [Zerdali virus]
ALS88190,Zerdali virus,set:ca604efee13896ce4d5d5afe580428a03b4f0042,KP966618,,"Alkan,C., Erisoz Kasap,O., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X., Charrel,R.",2016-04-18,,Phlebovirus zerdaliense,Phlebovirus,Phenuiviridae,ssRNA(+/-),314,GenBank,,S,1,viral sRNA Nonstructural protein,Turkey,Turkey,,Phlebotomus,,,,,viral sRNA Nonstructural protein [Zerdali virus]
ALS88191,Zerdali virus,set:ca604efee13896ce4d5d5afe580428a03b4f0042,KP966618,,"Alkan,C., Erisoz Kasap,O., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X., Charrel,R.",2016-04-18,,Phlebovirus zerdaliense,Phlebovirus,Phenuiviridae,ssRNA(+/-),254,GenBank,,S,1,viral sRNA Nucleoprotein,Turkey,Turkey,,Phlebotomus,,,,,viral sRNA Nucleoprotein [Zerdali virus]
ALS88192,Toros virus,set:ffd998583f1aa20f000012b016460d3e3fa2208e,KP966619,,"Alkan,C., Erisoz Kasap,O., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X., Charrel,R.",2016-04-18,,Phlebovirus torosense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2090,GenBank,,L,1,polymerase,Turkey,Turkey,,Phlebotomus,,,,,polymerase [Toros virus]
ALS88193,Toros virus,set:ffd998583f1aa20f000012b016460d3e3fa2208e,KP966620,,"Alkan,C., Erisoz Kasap,O., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X., Charrel,R.",2016-04-18,,Phlebovirus torosense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1359,GenBank,,M,1,glycoprotein precursor complex,Turkey,Turkey,,Phlebotomus,,,,,glycoprotein precursor complex [Toros virus]
ALS88194,Toros virus,set:ffd998583f1aa20f000012b016460d3e3fa2208e,KP966621,,"Alkan,C., Erisoz Kasap,O., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X., Charrel,R.",2016-04-18,,Phlebovirus torosense,Phlebovirus,Phenuiviridae,ssRNA(+/-),260,GenBank,,S,1,viral sRNA Nonstructural protein,Turkey,Turkey,,Phlebotomus,,,,,viral sRNA Nonstructural protein [Toros virus]
ALS88195,Toros virus,set:ffd998583f1aa20f000012b016460d3e3fa2208e,KP966621,,"Alkan,C., Erisoz Kasap,O., Alten,B., de Lamballerie,X., Charrel,R.N., De Lamballerie,X., Charrel,R.",2016-04-18,,Phlebovirus torosense,Phlebovirus,Phenuiviridae,ssRNA(+/-),246,GenBank,,S,1,viral sRNA Nucleoprotein,Turkey,Turkey,,Phlebotomus,,,,,viral sRNA Nucleoprotein [Toros virus]
AMA19446,Phasivirus baduense,set:3d385edd6b3f4d1f09bbe675ee7300a25b9182d7,KT693187,,"Hobson-Peters,J., Warrilow,D., McLean,B.J., Watterson,D., Colmant,A.M., van den Hurk,A.F., Hall-Mendelin,S., Hastie,M.L., Gorman,J.J., Harrison,J.J., Prow,N.A., Barnard,R.T., Allcock,R., Johansen,C.A., Hall,R.A., Johansen,C.",2016-01-26,TS6347,Phasivirus baduense,Phasivirus,Phenuiviridae,ssRNA(-),2221,GenBank,,L,1,RNA-dependent RNA polymerase,Australia,Australia,,Culex,,2003-03,,,RNA-dependent RNA polymerase [Phasivirus baduense]
AMA19447,Phasivirus baduense,set:3d385edd6b3f4d1f09bbe675ee7300a25b9182d7,KT693188,,"Hobson-Peters,J., Warrilow,D., McLean,B.J., Watterson,D., Colmant,A.M., van den Hurk,A.F., Hall-Mendelin,S., Hastie,M.L., Gorman,J.J., Harrison,J.J., Prow,N.A., Barnard,R.T., Allcock,R., Johansen,C.A., Hall,R.A., Johansen,C.",2016-01-26,TS6347,Phasivirus baduense,Phasivirus,Phenuiviridae,ssRNA(-),1239,GenBank,,M,1,glycoprotein precursor,Australia,Australia,,Culex,,2003-03,,,glycoprotein precursor [Phasivirus baduense]
AMA19448,Phasivirus baduense,set:3d385edd6b3f4d1f09bbe675ee7300a25b9182d7,KT693189,,"Hobson-Peters,J., Warrilow,D., McLean,B.J., Watterson,D., Colmant,A.M., van den Hurk,A.F., Hall-Mendelin,S., Hastie,M.L., Gorman,J.J., Harrison,J.J., Prow,N.A., Barnard,R.T., Allcock,R., Johansen,C.A., Hall,R.A., Johansen,C.",2016-01-26,TS6347,Phasivirus baduense,Phasivirus,Phenuiviridae,ssRNA(-),269,GenBank,,S,1,nucleocapsid protein,Australia,Australia,,Culex,,2003-03,,,nucleocapsid protein [Phasivirus baduense]
AMA19820,Arrabida virus,set:43c5082269b61140523b54319574b65af7040dc0,KP863799,,"Amaro,F., Hanke,D., Ze-Ze,L., Alves,M.J., Becker,S.C., Hoper,D., Alves,M.-J.",2016-01-26,,Arrabida virus,Phlebovirus,Phenuiviridae,ssRNA(+/-),2095,GenBank,,L,1,RNA-dependent RNA polymerase,Portugal: Arrabida,Portugal,,,,2008,,,RNA-dependent RNA polymerase [Arrabida virus]
AMA19821,Arrabida virus,set:43c5082269b61140523b54319574b65af7040dc0,KP863800,,"Amaro,F., Hanke,D., Ze-Ze,L., Alves,M.J., Becker,S.C., Hoper,D., Alves,M.-J.",2016-01-26,,Arrabida virus,Phlebovirus,Phenuiviridae,ssRNA(+/-),1333,GenBank,,M,1,glycoprotein precursor,Portugal: Arrabida,Portugal,,,,2008,,,glycoprotein precursor [Arrabida virus]
AMA19822,Arrabida virus,set:43c5082269b61140523b54319574b65af7040dc0,KP863801,,"Amaro,F., Hanke,D., Ze-Ze,L., Alves,M.J., Becker,S.C., Hoper,D., Alves,M.-J.",2016-01-26,,Arrabida virus,Phlebovirus,Phenuiviridae,ssRNA(+/-),316,GenBank,,S,1,nonstrutural protein,Portugal: Arrabida,Portugal,,,,2008,,,nonstrutural protein [Arrabida virus]
AMA19823,Arrabida virus,set:43c5082269b61140523b54319574b65af7040dc0,KP863801,,"Amaro,F., Hanke,D., Ze-Ze,L., Alves,M.J., Becker,S.C., Hoper,D., Alves,M.-J.",2016-01-26,,Arrabida virus,Phlebovirus,Phenuiviridae,ssRNA(+/-),256,GenBank,,S,1,nucleoprotein,Portugal: Arrabida,Portugal,,,,2008,,,nucleoprotein [Arrabida virus]
ALX81176,Medjerda Valley virus,set:955fd9d062bc871cb1f032d6f5d0fbb0cacb886b,KU255114,,"Bichaud,L., Dachraoui,K., Alwassouf,S., Alkan,C., Mensi,M., Piorkowski,G., Sakhria,S., Seston,M., Fares,W., de Lamballerie,X., Zhioua,E., Charrel,R.N., Charrel,R.",2016-01-18,,Phlebovirus medjerdaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2096,GenBank,,L,1,RNA-dependent RNA polymerase,Tunisia,Tunisia,,Phlebotomus,,2010-09-15,,,RNA-dependent RNA polymerase [Medjerda Valley virus]
ALX81177,Medjerda Valley virus,set:955fd9d062bc871cb1f032d6f5d0fbb0cacb886b,KU255115,,"Bichaud,L., Dachraoui,K., Alwassouf,S., Alkan,C., Mensi,M., Piorkowski,G., Sakhria,S., Seston,M., Fares,W., de Lamballerie,X., Zhioua,E., Charrel,R.N., Charrel,R.",2016-01-18,,Phlebovirus medjerdaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1333,GenBank,,M,1,glycoprotein precursor complex,Tunisia,Tunisia,,Phlebotomus,,2010-09-15,,,glycoprotein precursor complex [Medjerda Valley virus]
ALX81178,Medjerda Valley virus,set:955fd9d062bc871cb1f032d6f5d0fbb0cacb886b,KU297253,,"Bichaud,L., Dachraoui,K., Alwassouf,S., Alkan,C., Mensi,M., Piorkowski,G., Sakhria,S., Seston,M., Fares,W., de Lamballerie,X., Zhioua,E., Charrel,R.N., Charrel,R.",2016-01-18,,Phlebovirus medjerdaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),273,GenBank,,S,1,nonstructural protein,Tunisia,Tunisia,,Phlebotomus,,2010-09-15,,,nonstructural protein [Medjerda Valley virus]
ALX81179,Medjerda Valley virus,set:955fd9d062bc871cb1f032d6f5d0fbb0cacb886b,KU297253,,"Bichaud,L., Dachraoui,K., Alwassouf,S., Alkan,C., Mensi,M., Piorkowski,G., Sakhria,S., Seston,M., Fares,W., de Lamballerie,X., Zhioua,E., Charrel,R.N., Charrel,R.",2016-01-18,,Phlebovirus medjerdaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),248,GenBank,,S,1,nucleoprotein,Tunisia,Tunisia,,Phlebotomus,,2010-09-15,,,nucleoprotein [Medjerda Valley virus]
ALQ33262,Guertu virus,set:a0c26d91ca46f02dbd6d1d54563515e7f7eb3dd2,KT328591,,"Duan,X., Shen,S., Luo,T., Liu,H., Wang,B., Wang,J., Zhang,L., Kou,C., Tang,S., Su,Z., Wang,H., Zhang,Y., Hu,Z., Deng,F., Sun,S.",2015-12-06,,Bandavirus guertuense,Bandavirus,Phenuiviridae,ssRNA(+/-),285,GenBank,,S,,nonstructural protein,China,China,,Dermacentor nuttalli,,2013-05,,,nonstructural protein [Guertu virus]
ALQ33263,Guertu virus,set:a0c26d91ca46f02dbd6d1d54563515e7f7eb3dd2,KT328591,,"Duan,X., Shen,S., Luo,T., Liu,H., Wang,B., Wang,J., Zhang,L., Kou,C., Tang,S., Su,Z., Wang,H., Zhang,Y., Hu,Z., Deng,F., Sun,S.",2015-12-06,,Bandavirus guertuense,Bandavirus,Phenuiviridae,ssRNA(+/-),245,GenBank,,S,,nucleocapsid protein,China,China,,Dermacentor nuttalli,,2013-05,,,nucleocapsid protein [Guertu virus]
ALQ33264,Guertu virus,set:a0c26d91ca46f02dbd6d1d54563515e7f7eb3dd2,KT328592,,"Duan,X., Shen,S., Luo,T., Liu,H., Wang,B., Wang,J., Zhang,L., Kou,C., Tang,S., Su,Z., Wang,H., Zhang,Y., Hu,Z., Deng,F., Sun,S.",2015-12-06,,Bandavirus guertuense,Bandavirus,Phenuiviridae,ssRNA(+/-),1063,GenBank,,M,,glycoprotein,China,China,,Dermacentor nuttalli,,2013-05,,,glycoprotein [Guertu virus]
ALQ33265,Guertu virus,set:a0c26d91ca46f02dbd6d1d54563515e7f7eb3dd2,KT328593,,"Duan,X., Shen,S., Luo,T., Liu,H., Wang,B., Wang,J., Zhang,L., Kou,C., Tang,S., Su,Z., Wang,H., Zhang,Y., Hu,Z., Deng,F., Sun,S.",2015-12-06,,Bandavirus guertuense,Bandavirus,Phenuiviridae,ssRNA(+/-),2084,GenBank,,L,,RNA-dependent RNA polymerase,China,China,,Dermacentor nuttalli,,2013-05,,,RNA-dependent RNA polymerase [Guertu virus]
ALG75832,Alcube virus,set:ad32cea4be270304c646d452a5d8629957383408,KR363190,,"Amaro,F., Ze-Ze,L., Alves,M.J., Borstler,J., Clos,J., Lorenzen,S., Becker,S.C., Schmidt-Chanasit,J., Cadar,D., Boerstler,J., Becker,S.",2015-11-04,,Phlebovirus alcubeense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2096,GenBank,,L,1,polymerase,Portugal,Portugal,,Phlebotomus perniciosus,,2007,,,polymerase [Alcube virus]
ALG75833,Alcube virus,set:cec54dc03b25bf8837f38e0065e3cea386d28cce,KR363191,,"Amaro,F., Ze-Ze,L., Alves,M.J., Borstler,J., Clos,J., Lorenzen,S., Becker,S.C., Schmidt-Chanasit,J., Cadar,D., Boerstler,J.",2015-11-04,,Phlebovirus alcubeense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1331,GenBank,,M,1,polyprotein,Portugal,Portugal,,Phlebotomus perniciosus,,2007,,,polyprotein [Alcube virus]
ALG75834,Alcube virus,set:cec54dc03b25bf8837f38e0065e3cea386d28cce,KR363192,,"Amaro,F., Ze-Ze,L., Alves,M.J., Borstler,J., Clos,J., Lorenzen,S., Becker,S.C., Schmidt-Chanasit,J., Cadar,D., Boerstler,J.",2015-11-04,,Phlebovirus alcubeense,Phlebovirus,Phenuiviridae,ssRNA(+/-),248,GenBank,,S,1,nucleoprotein,Portugal,Portugal,,Phlebotomus perniciosus,,2007,,,nucleoprotein [Alcube virus]
ALG75835,Alcube virus,set:cec54dc03b25bf8837f38e0065e3cea386d28cce,KR363192,,"Amaro,F., Ze-Ze,L., Alves,M.J., Borstler,J., Clos,J., Lorenzen,S., Becker,S.C., Schmidt-Chanasit,J., Cadar,D., Boerstler,J.",2015-11-04,,Phlebovirus alcubeense,Phlebovirus,Phenuiviridae,ssRNA(+/-),273,GenBank,,S,1,nonstructural protein,Portugal,Portugal,,Phlebotomus perniciosus,,2007,,,nonstructural protein [Alcube virus]
ALJ83282,Ramu stunt virus,set:KR094115,KR094115,,"Mollov,D., Maroon-Lango,C., Kuniata,L.",2015-10-24,,Ramu stunt virus,,,unknown,2921,GenBank,,RNA1,1,RNA-dependent RNA polymerase,Papua New Guinea,Papua New Guinea,,Saccharum officinarum,plant leaf,2013-02-01,,,RNA-dependent RNA polymerase [Ramu stunt virus]
ALJ83283,Ramu stunt virus,set:KR094116,KR094116,,"Mollov,D., Maroon-Lango,C., Kuniata,L.",2015-10-24,,Ramu stunt virus,,,unknown,299,GenBank,,RNA2,1,nucleoprotein,Papua New Guinea,Papua New Guinea,,Saccharum officinarum,plant leaf,2013-02-01,,,nucleoprotein [Ramu stunt virus]
ALJ83284,Ramu stunt virus,set:KR094116,KR094116,,"Mollov,D., Maroon-Lango,C., Kuniata,L.",2015-10-24,,Ramu stunt virus,,,unknown,135,GenBank,,RNA2,1,hypothetical protein,Papua New Guinea,Papua New Guinea,,Saccharum officinarum,plant leaf,2013-02-01,,,hypothetical protein [Ramu stunt virus]
ALJ83285,Ramu stunt virus,set:KR094117,KR094117,,"Mollov,D., Maroon-Lango,C., Kuniata,L.",2015-10-24,,Ramu stunt virus,,,unknown,384,GenBank,,RNA4,1,hypothetical protein,Papua New Guinea,Papua New Guinea,,Saccharum officinarum,plant leaf,2013-02-01,,,hypothetical protein [Ramu stunt virus]
ALJ83286,Ramu stunt virus,set:KR094118,KR094118,,"Mollov,D., Maroon-Lango,C., Kuniata,L.",2015-10-24,,Ramu stunt virus,,,unknown,287,GenBank,,RNA5,1,nucleocapsid protein,Papua New Guinea,Papua New Guinea,,Saccharum officinarum,plant leaf,2013-02-01,,,nucleocapsid protein [Ramu stunt virus]
ALJ83287,Ramu stunt virus,set:KR094119,KR094119,,"Mollov,D., Maroon-Lango,C., Kuniata,L.",2015-10-24,,Ramu stunt virus,,,unknown,176,GenBank,,RNA6,1,hypothetical protein,Papua New Guinea,Papua New Guinea,,Saccharum officinarum,plant leaf,2013-02-01,,,hypothetical protein [Ramu stunt virus]
ALJ83288,Ramu stunt virus,set:KR698381,KR698381,,"Mollov,D., Maroon-Lango,C., Kuniata,L.",2015-10-24,,Ramu stunt virus,,,unknown,202,GenBank,,RNA3,1,hypothetical protein,Papua New Guinea,Papua New Guinea,,Saccharum officinarum,plant leaf,2013-02-01,,,hypothetical protein [Ramu stunt virus]
ALJ83289,Ramu stunt virus,set:KR698381,KR698381,,"Mollov,D., Maroon-Lango,C., Kuniata,L.",2015-10-24,,Ramu stunt virus,,,unknown,127,GenBank,,RNA3,1,hypothetical protein,Papua New Guinea,Papua New Guinea,,Saccharum officinarum,plant leaf,2013-02-01,,,hypothetical protein [Ramu stunt virus]
AKP18600,Phasivirus phasiense,set:2f60c7b82fab8de5fa6903dd6ed97aac9888d265,KR003784,,"Aguiar,E.R., Olmo,R.P., Paro,S., Ferreira,F.V., de Faria,I.J., Todjro,Y.M., Lobo,F.P., Kroon,E.G., Meignin,C., Gatherer,D., Imler,J.L., Marques,J.T., Aguiar,E.R.G.R., Faria,I.J.S., Todjro,Y.M.H., Imler,J.-L.",2015-07-12,Rio,Phasivirus phasiense,Phasivirus,Phenuiviridae,ssRNA(-),1237,GenBank,,M,1,glycoprotein,Brazil,Brazil,,Aedes aegypti,,2012,,,glycoprotein [Phasivirus phasiense]
AKP18601,Phasivirus phasiense,set:2f60c7b82fab8de5fa6903dd6ed97aac9888d265,KR003785,,"Aguiar,E.R., Olmo,R.P., Paro,S., Ferreira,F.V., de Faria,I.J., Todjro,Y.M., Lobo,F.P., Kroon,E.G., Meignin,C., Gatherer,D., Imler,J.L., Marques,J.T., Aguiar,E.R.G.R., Faria,I.J.S., Todjro,Y.M.H., Imler,J.-L.",2015-07-12,Rio,Phasivirus phasiense,Phasivirus,Phenuiviridae,ssRNA(-),268,GenBank,,S,1,Nucleocapsid,Brazil,Brazil,,Aedes aegypti,,2012,,,Nucleocapsid [Phasivirus phasiense]
AKP18602,Phasivirus phasiense,set:2f60c7b82fab8de5fa6903dd6ed97aac9888d265,KR003786,,"Aguiar,E.R., Olmo,R.P., Paro,S., Ferreira,F.V., de Faria,I.J., Todjro,Y.M., Lobo,F.P., Kroon,E.G., Meignin,C., Gatherer,D., Imler,J.L., Marques,J.T., Aguiar,E.R.G.R., Faria,I.J.S., Todjro,Y.M.H., Imler,J.-L.",2015-07-12,Rio,Phasivirus phasiense,Phasivirus,Phenuiviridae,ssRNA(-),2217,GenBank,,L,1,RNA-dependent RNA polymerase,Brazil,Brazil,,Aedes aegypti,,2012,,,RNA-dependent RNA polymerase [Phasivirus phasiense]
AKF42365,Buenaventura virus,set:b6547efcd9da6e8bb11e71d284d1f71bc1f1dc93,KP272003,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus buenaventuraense,Phlebovirus,Phenuiviridae,ssRNA(+/-),243,GenBank,,S,1,N protein,Colombia,Colombia,,Diptera,,1964,,,N protein [Buenaventura virus]
AKF42366,Buenaventura virus,set:b6547efcd9da6e8bb11e71d284d1f71bc1f1dc93,KP272003,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus buenaventuraense,Phlebovirus,Phenuiviridae,ssRNA(+/-),262,GenBank,,S,1,NS protein,Colombia,Colombia,,Diptera,,1964,,,NS protein [Buenaventura virus]
AKF42383,Punta Toro virus,set:ef6dc264d708b737f6e55b4ba651ffd9844fcea2,KP272030,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus toroense,Phlebovirus,Phenuiviridae,ssRNA(+/-),243,GenBank,,S,1,N protein,Panama,Panama,,Homo sapiens,,1972,,,N protein [Punta Toro virus]
AKF42384,Punta Toro virus,set:ef6dc264d708b737f6e55b4ba651ffd9844fcea2,KP272030,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus toroense,Phlebovirus,Phenuiviridae,ssRNA(+/-),250,GenBank,,S,1,NS protein,Panama,Panama,,Homo sapiens,,1972,,,NS protein [Punta Toro virus]
AKF42389,Cocle virus,set:f4fa8a7667b8e16871eb287864c54d4e8f56b0dc,KP272035,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus cocleense,Phlebovirus,Phenuiviridae,ssRNA(+/-),243,GenBank,,S,1,N protein,Panama,Panama,,Homo sapiens,,2009,,,N protein [Cocle virus]
AKF42390,Cocle virus,set:f4fa8a7667b8e16871eb287864c54d4e8f56b0dc,KP272035,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus cocleense,Phlebovirus,Phenuiviridae,ssRNA(+/-),250,GenBank,,S,1,NS protein,Panama,Panama,,Homo sapiens,,2009,,,NS protein [Cocle virus]
AKF42391,Campana virus,set:3a76387b7f336771b0da74dd5ee06173bb1a41b8,KP272042,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus campanaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),264,GenBank,,S,1,NS protein,Panama,Panama,,Diptera,,1970,,,NS protein [Campana virus]
AKF42392,Campana virus,set:3a76387b7f336771b0da74dd5ee06173bb1a41b8,KP272042,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus campanaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),243,GenBank,,S,1,N protein,Panama,Panama,,Diptera,,1970,,,N protein [Campana virus]
AKF42395,Buenaventura virus,set:b6547efcd9da6e8bb11e71d284d1f71bc1f1dc93,KP272002,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus buenaventuraense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1283,GenBank,,M,1,M protein,Colombia,Colombia,,Diptera,,1964,,,M protein [Buenaventura virus]
AKF42403,Punta Toro virus,set:ef6dc264d708b737f6e55b4ba651ffd9844fcea2,KP272029,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus toroense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1313,GenBank,,M,1,M protein,Panama,Panama,,Homo sapiens,,1972,,,M protein [Punta Toro virus]
AKF42407,Cocle virus,set:f4fa8a7667b8e16871eb287864c54d4e8f56b0dc,KP272034,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus cocleense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1313,GenBank,,M,1,M protein,Panama,Panama,,Homo sapiens,,2009,,,M protein [Cocle virus]
AKF42408,Campana virus,set:3a76387b7f336771b0da74dd5ee06173bb1a41b8,KP272041,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus campanaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1290,GenBank,,M,1,M protein,Panama,Panama,,Diptera,,1970,,,M protein [Campana virus]
AKF42410,Buenaventura virus,set:b6547efcd9da6e8bb11e71d284d1f71bc1f1dc93,KP272001,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus buenaventuraense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2087,GenBank,,L,1,L protein,Colombia,Colombia,,Diptera,,1964,,,L protein [Buenaventura virus]
AKF42419,Punta Toro virus,set:ef6dc264d708b737f6e55b4ba651ffd9844fcea2,KP272028,,"Palacios,G., Wiley,M.R., Travassos da Rosa,A.P., Guzman,H., Quiroz,E., Savji,N., Carrera,J.P., Bussetti,A.V., Ladner,J.T., Lipkin,W.I., Tesh,R.B., Wiley,M., Travassos da Rosa,A.P.A., Carrera,J.-P., Ladner,J., Test,R.B.",2015-05-10,,Phlebovirus toroense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2085,GenBank,,L,1,L protein,Panama,Panama,,Homo sapiens,,1972,,,L protein [Punta Toro virus]
