Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AVM87619,Wenling orthomyxo-like virus 2,set:6b8638a9625e965b1f7ae0efdda250c65c65fa39,MG600036,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Wenling orthomyxo-like virus 2,,Orthomyxoviridae,ssRNA(-),667,GenBank,,,1,PB1,China,China,,Triacanthodes anomalus,,,,,"PB1, partial [Wenling orthomyxo-like virus 2]"
AVM87621,Wuhan spiny eel influenza virus,set:c1ecc868c1cc3b71f9c6008525a2e2308069e3e9,MG600038,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Wuhan spiny eel influenza virus,,Orthomyxoviridae,ssRNA(-),749,GenBank,,,1,PB1,China,China,,Macrognathus aculeatus,,,,,PB1 [Wuhan spiny eel influenza virus]
AVM87629,Wuhan asiatic toad influenza virus,set:7f8a22f8abb51a0eb0971d144442263c21004678,MG600045,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Wuhan asiatic toad influenza virus,,Orthomyxoviridae,ssRNA(-),748,GenBank,,,1,PB1,China,China,,Bufo gargarizans,,,,,PB1 [Wuhan asiatic toad influenza virus]
AVM87635,Wenling hagfish influenza virus,set:255e026ea69fd10da6f5aee652de7b9e8cc7a068,MG600051,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Wenling hagfish influenza virus,,Orthomyxoviridae,ssRNA(-),755,GenBank,,,1,PB1,China,China,,Eptatretus burgeri,,,,,PB1 [Wenling hagfish influenza virus]
AVM87639,Wuhan carp Isavirus 1,set:dada44a9a8b8211e29ebd41d2c82b2e3938158dd,MG600055,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Wuhan carp Isavirus 1,Isavirus,Orthomyxoviridae,ssRNA(-),699,GenBank,,,1,PB1,China,China,,Carassius auratus,,,,,PB1 [Wuhan carp Isavirus 1]
AVM87640,Wuhan carp Isavirus 2,set:c3cc20bee61ff274658f82778a1d0b0777e4db06,MG600056,,"Shi,M., Lin,X.D., Chen,X., Tian,J.H., Chen,L.J., Li,K., Wang,W., Eden,J.S., Shen,J.J., Liu,L., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Tian,J.-H., Chen,L.-J., Eden,J.-S., Shen,J.-J., Zhuang,Y.-Z.",2018-03-19,,Wuhan carp Isavirus 2,Isavirus,Orthomyxoviridae,ssRNA(-),685,GenBank,,,1,PB1,China,China,,Carassius auratus,,,,,PB1 [Wuhan carp Isavirus 2]
ASM94088,Barns Ness dog whelk orthomyxo-like virus 1,set:c836e1a075df9522b6fed9dbcc25819d514c91a8,MF190045,,"Waldron,F.M., Stone,G.N., Obbard,D.J.",2017-07-29,E38,Barns Ness dog whelk orthomyxo-like virus 1,,Orthomyxoviridae,ssRNA(-),705,GenBank,,2,1,putative polymerase PB1 subunit,United Kingdom: Scotland,United Kingdom,,Nucella lapillus,,2014,,,putative polymerase PB1 subunit [Barns Ness dog whelk orthomyxo-like virus 1]
ASA47420,Aedes alboannulatus orthomyxo-like virus,set:MF176325,MF176325,,"Shi,M., Neville,P., Nicholson,J., Eden,J.S., Imrie,A., Holmes,E.C., Eden,J.-S.",2017-06-20,,Aedes alboannulatus orthomyxo-like virus,,,unknown,787,GenBank,,1,1,PB1,Australia: South Guildford,Australia,,Aedes alboannulatus,,2015-08-19,,,PB1 [Aedes alboannulatus orthomyxo-like virus]
AQU42764,Whidbey virus,set:b42fafcfe8aca34abd772cf00e634cc8352ef560,KX898491,,"Greninger,A.L., Makhsous,N., Shean,R., Jerome,K.R., Kangiser,D., Dykstra,E., Haman,K.",2017-03-06,,Whidbey virus,,Orthomyxoviridae,ssRNA(-),761,GenBank,,,,PB1,USA,USA,,Ochlerotatus dorsalis,,2016,,PRJNA338014,PB1 [Whidbey virus]
AQM37674,Rainbow trout orthomyxovirus-1,set:dd10c9c2deef3d06ed596ff27c471b0ad9e500f8,KX882062,,"Batts,W.N., LaPatra,S.E., Katona,R., Leis,E., Ng,T.F., Brieuc,M.S., Breyta,R.B., Purcell,M.K., Conway,C.M., Waltzek,T.B., Delwart,E., Winton,J.R.",2017-02-12,,Mykissvirus tructae,Mykissvirus,Orthomyxoviridae,ssRNA(-),701,GenBank,,2,1,putative polymerase basic 1,USA,USA,,Oncorhynchus mykiss,,1997,,,putative polymerase basic 1 [Rainbow trout orthomyxovirus-1]
APP91612,Sinu virus,set:4c16f52b1e720addc53eade2d029f9f676850dc1,KX949590,,"Contreras-Gutierrez,M.A., Nunes,M.R., Guzman,H., Uribe,S., Gallego Gomez,J.C., Suaza Vasco,J.D., Cardoso,J.F., Popov,V.L., Widen,S.G., Wood,T.G., Vasilakis,N., Tesh,R.B., Nunes,M.R.T., Hoyos,R., Gallego-Gomez,J.C., Suaza,S.J.D.",2016-12-25,,Thogotovirus sinuense,Thogotovirus,Orthomyxoviridae,ssRNA(-),710,GenBank,,2,1,PB1 protein,Colombia,Colombia,,Culicidae,pooled insects,2013-06,,,PB1 protein [Sinu virus]
APG77865,Beihai orthomyxo-like virus 1,set:KX883844,KX883844,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Beihai orthomyxo-like virus 1,,,RNA,771,GenBank,,2,1,polymerase PB1,China,China,,Oniscidea,,2014,,,polymerase PB1 [Beihai orthomyxo-like virus 1]
APG77890,Hubei orthomyxo-like virus 2,set:KX883868,KX883868,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Hubei orthomyxo-like virus 2,,,RNA,815,GenBank,,2,1,polymerase PB1,China,China,,Odonata,,2013,,,polymerase PB1 [Hubei orthomyxo-like virus 2]
APG77895,Hubei orthomyxo-like virus 1,set:KX883873,KX883873,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Hubei orthomyxo-like virus 1,,,RNA,763,GenBank,,,1,polymerase PB1,China,China,,Diptera,,2013,,,"polymerase PB1, partial [Hubei orthomyxo-like virus 1]"
APG77896,Hubei orthomyxo-like virus 4,set:KX883874,KX883874,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Hubei orthomyxo-like virus 4,,,RNA,685,GenBank,,,1,polymerase PB1,China,China,,Diptera,,2013,,,polymerase PB1 [Hubei orthomyxo-like virus 4]
APG77904,Hubei earwig virus 1,set:KX883882,KX883882,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Hubei earwig virus 1,,,RNA,758,GenBank,,,1,polymerase PB1,China,China,,Myriapoda,,2013,,,"polymerase PB1, partial [Hubei earwig virus 1]"
APG77906,Hubei orthoptera virus 6,set:KX883884,KX883884,,"Shi,M., Lin,X.D., Tian,J.H., Chen,L.J., Chen,X., Li,C.X., Qin,X.C., Li,J., Cao,J.P., Eden,J.S., Buchmann,J., Wang,W., Xu,J., Holmes,E.C., Zhang,Y.Z., Buchmann,J.P., Xu,J.G.",2016-12-10,,Hubei orthoptera virus 6,,,RNA,712,GenBank,,2,1,polymerase PB1,China,China,,Orthoptera,,2013,,,polymerase PB1 [Hubei orthoptera virus 6]
AMN92168,Bourbon virus,set:b8062dd33f7616a87a3b2f4d9e6fff758a58b256,KU708254,,"Lambert,A.J., Velez,J.O., Brault,A.C., Calvert,A.E., Bell-Sakyi,L., Bosco-Lauth,A.M., Staples,J.E., Kosoy,O.I.",2016-03-09,,Thogotovirus bourbonense,Thogotovirus,Orthomyxoviridae,ssRNA(-),715,GenBank,,2,1,polymerase subunit,USA,USA,,Homo sapiens,,2014,,,polymerase subunit [Bourbon virus]
AJG39084,Jingshan Fly Virus 1,set:1e45dad169c2c1404c777a9a043022f93e754e33,KM817615,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Jingshan Fly Virus 1,Quaranjavirus,Orthomyxoviridae,ssRNA(-),787,GenBank,,,1,PB1,China,China,,Atherigona orientalis,,2013,,,PB1 [Jingshan Fly Virus 1]
AJG39085,Jiujie Fly Virus,set:e5a8aa02b48ef6a59b5bad2f921cb528d9be43f4,KM817616,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Jiujie Fly Virus,Quaranjavirus,Orthomyxoviridae,ssRNA(-),604,GenBank,,,1,PB1,China,China,,Tabanidae,,2013,,,PB1 [Jiujie Fly Virus]
AJG39086,Sanxia Water Strider Virus 3,set:d566d86caf181073294f64b9844e2696c77b2b0e,KM817617,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Sanxia Water Strider Virus 3,Quaranjavirus,Orthomyxoviridae,ssRNA(-),780,GenBank,,,1,PB1,China,China,,Gerridae,,2013,,,PB1 [Sanxia Water Strider Virus 3]
AJG39088,Shuangao Insect Virus 4,set:11b2055cbfcbf45d7013bd152ee45b6f435bcca1,KM817619,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Shuangao Insect Virus 4,Quaranjavirus,Orthomyxoviridae,ssRNA(-),784,GenBank,,,1,PB1,China,China,,Diptera,,2013,,,PB1 [Shuangao Insect Virus 4]
AJG39089,Wuhan Louse Fly Virus 3,set:850d7f95d0d2e96bae133641536d798911c9eb10,KM817620,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Wuhan Louse Fly Virus 3,Quaranjavirus,Orthomyxoviridae,ssRNA(-),782,GenBank,,,1,PB1,China,China,,Hippoboscoidea,,2013,,,PB1 [Wuhan Louse Fly Virus 3]
AJG39090,Wuhan Louse Fly Virus 4,set:1e255594a7f57a8c40e0a02a9a58502ed88a0431,KM817621,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Wuhan Louse Fly Virus 4,Quaranjavirus,Orthomyxoviridae,ssRNA(-),782,GenBank,,,1,PB1,China,China,,Hippoboscoidea,,2013,,,PB1 [Wuhan Louse Fly Virus 4]
AJG39091,Wuhan Mosquito Virus 3,set:7a2d9b0075c66b07950dbc0a10febe7559ba8bf9,KM817622,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Wuhan Mosquito Virus 3,Quaranjavirus,Orthomyxoviridae,ssRNA(-),796,GenBank,,,1,PB1,China,China,,Culex tritaeniorhynchus,,2013,,,PB1 [Wuhan Mosquito Virus 3]
AJG39093,Wuhan Mosquito Virus 5,set:2b1e74749797f810373b1f425fd67e40df91e138,KM817624,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Wuhan Mosquito Virus 5,Quaranjavirus,Orthomyxoviridae,ssRNA(-),787,GenBank,,,1,PB1,China,China,,Culex tritaeniorhynchus,,2013,,,PB1 [Wuhan Mosquito Virus 5]
AJG39094,Wuhan Mosquito Virus 6,set:8f5b2665ef090edc79eb7f22611667b8a916bcbd,KM817625,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Wuhan Mosquito Virus 6,Quaranjavirus,Orthomyxoviridae,ssRNA(-),799,GenBank,,,1,PB1,China,China,,Culex quinquefasciatus,,2013,,,PB1 [Wuhan Mosquito Virus 6]
AJG39095,Wuhan Mosquito Virus 7,set:cf14a6a356bb8864db39c9b930117d01982bfa07,KM817626,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Wuhan Mosquito Virus 7,Quaranjavirus,Orthomyxoviridae,ssRNA(-),766,GenBank,,,1,PB1,China,China,,Anopheles sinensis,,2013,,,PB1 [Wuhan Mosquito Virus 7]
AJG39096,Wuhan Mothfly Virus,set:47737f8f488ceed2bf13e7bd99cf27086d284ff5,KM817627,,"Li,C.X., Shi,M., Tian,J.H., Lin,X.D., Kang,Y.J., Chen,L.J., Qin,X.C., Xu,J., Holmes,E.C., Zhang,Y.Z., Li,C.-X., Tian,J.-H., Lin,X.-D., Kang,Y.-J., Qin,X.-C., Chen,L.-J.",2015-02-08,,Wuhan Mothfly Virus,Quaranjavirus,Orthomyxoviridae,ssRNA(-),678,GenBank,,,1,PB1,China,China,,Psychoda alternata,,2013,,,PB1 [Wuhan Mothfly Virus]
AHB34061,Aransas Bay virus,set:KC506163,KC506163,,"Briese,T., Chowdhary,R., Travassos da Rosa,A., Hutchison,S.K., Popov,V., Street,C., Tesh,R.B., Lipkin,W.I.",2014-03-26,,Aransas Bay virus,Thogotovirus,Orthomyxoviridae,ssRNA(-),716,GenBank,,2,1,PB1 protein,,,,,,,,,PB1 protein [Aransas Bay virus]
AFN73049,Tjuloc virus,set:c06e27e04e2c0cdd159b08c55a24f58417682a3d,JQ928944,,"Palacios,G., Savji,N., Lipkin,W.I.",2013-07-18,,Quaranjavirus tyulekense,Quaranjavirus,Orthomyxoviridae,ssRNA(-),777,GenBank,,,,polymerase PB1,USSR,USSR,,Argas arboreus,,1978,,,polymerase PB1 [Tjuloc virus]
AED98371,Jos virus,set:HM627170,HM627170,,"Bussetti,A.V., Palacios,G., Travassos da Rosa,A., Savji,N., Jain,K., Guzman,H., Hutchison,S., Popov,V.L., Tesh,R.B., Lipkin,W.I., Tesh,R., Lipkin,W.",2012-02-14,,Thogotovirus josense,Thogotovirus,Orthomyxoviridae,ssRNA(-),703,GenBank,,2,1,PB1,Nigeria,Nigeria,,,,,,,"PB1, partial [Jos virus]"
