Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AGR55592,Lettuce necrotic leaf curl virus,set:8bff8cdce5748bbf2a1cb511f4cf320ecf0ed2d3,KC855267,,"Verbeek,M., Dullemans,A.M., van Raaij,H.M., Verhoeven,J.T., van der Vlugt,R.A., van Raaij,H.M.G., Verhoeven,J.Th.H., van der Vlugt,R.A.A.",2013-07-27,5317015,Torradovirus lactucae,Torradovirus,Secoviridae,ssRNA(+),1222,GenBank,,RNA2,1,polyprotein,Netherlands,Netherlands,,Lactuca sativa,,2011,,,polyprotein [Lettuce necrotic leaf curl virus]
AGM61325,Theiler's encephalomyelitis virus,set:JX443418,JX443418,,"Sorgeloos,F., Jha,B.K., Silverman,R.H., Michiels,T., Brahic,M.",2013-07-10,,Cardiovirus B,Cardiovirus,Picornaviridae,ssRNA(+),156,GenBank,,,1,L*,,,,Mus musculus,,,,,L* [Theiler's encephalomyelitis virus]
AGM61326,Theiler's encephalomyelitis virus,set:JX443418,JX443418,,"Sorgeloos,F., Jha,B.K., Silverman,R.H., Michiels,T., Brahic,M.",2013-07-10,,Cardiovirus B,Cardiovirus,Picornaviridae,ssRNA(+),2301,GenBank,,,1,polyprotein,,,,Mus musculus,,,,,polyprotein [Theiler's encephalomyelitis virus]
AGO59796,kunsagivirus A1,set:KC935379,KC935379,,"Boros,A., Kiss,T., Kiss,O., Pankovics,P., Kapusinszky,B., Delwart,E., Reuter,G.",2013-07-01,,Kunsagivirus A,Kunsagivirus,Picornaviridae,ssRNA(+),2248,GenBank,,,1,polyprotein,Hungary,Hungary,,Coracias garrulus,feces,2011-07,,,polyprotein [kunsagivirus A1]
CCR60600,Sebokele virus 1,set:HF677705,HF677705,,"Joffret,M.L., Bouchier,C., Grandadam,M., Zeller,H., Maufrais,C., Bourhy,H., Despres,P., Delpeyroux,F., Dacheux,L., Joffret,M.",2013-06-06,,Parechovirus C,Parechovirus,Picornaviridae,ssRNA(+),2233,GenBank,,,1,polyprotein,Central African Republic:Botambi,Central African Republic,,Hylomyscus,,1972,,,polyprotein [Sebokele virus 1]
BAN19725,Nilaparvata lugens honeydew virus 1,set:AB766259,AB766259,,"Murakami,R., Suetsugu,Y., Kobayashi,T., Nakashima,N.",2013-05-10,Izumo,Iflavirus nilalugentis,Iflavirus,Iflaviridae,ssRNA(+),3175,GenBank,,,1,polyprotein,Japan,Japan,,Nilaparvata lugens,,,,,polyprotein [Nilaparvata lugens honeydew virus 1]
AFX93742,Arracacha virus B,set:040babf84009752362c97a1a955bcdd4bdbe78c9,JQ581051,,"Adams,I.P., Glover,R., Souza-Richards,R., Bennett,S., Hany,U., Boonham,N.",2013-03-31,,Cheravirus arracaciae,Cheravirus,Secoviridae,ssRNA(+),928,GenBank,,RNA2,1,polyprotein,Peru,Peru,,Oxalis tuberosa,,1981,,,polyprotein [Arracacha virus B]
AGC69961,cardiovirus C1,set:JQ864242,JQ864242,,"Gohndrone,J.D., Riley,L.K.",2013-03-31,BCV-1,Cardiovirus C,Cardiovirus,Picornaviridae,ssRNA(+),2303,GenBank,,,,polyprotein,USA,USA,,Rattus norvegicus,,2010-12-17,,,polyprotein [cardiovirus C1]
AGH70290,Enterovirus C113,set:KC344833,KC344833,,"Tokarz,R., Haq,S., Sameroff,S., Howie,S.R., Lipkin,W.I.",2013-03-27,BBD-48,Enterovirus C,Enterovirus,Picornaviridae,ssRNA(+),2206,GenBank,,,1,polyprotein,Bangladesh,Bangladesh,,Homo sapiens,feces,2006,,,polyprotein [Enterovirus C113]
AGH06056,avisivirus A1,set:KC614703,KC614703,,"Ng,T.F., Cheung,A.K., Wong,W., Lager,K.M., Kondov,N.O., Cha,Y., Murphy,D.A., Pogranichniy,R.M., Delwart,E., Ng,T.F.F., Lager,K., Pogranichniy,R.",2013-03-17,USA-IN1,Avisivirus A,Avisivirus,Picornaviridae,ssRNA(+),2165,GenBank,,,1,polyprotein,USA: Indiana,USA,IN,Meleagris gallopavo,,2010-10-01,,,polyprotein [avisivirus A1]
AFV92902,enterovirus C118,set:JX961708,JX961708,,"Daleno,C., Piralla,A., Scala,A., Baldanti,F., Greenberg,D., Principi,N., Esposito,S.",2012-11-11,,Enterovirus C,Enterovirus,Picornaviridae,ssRNA(+),2206,GenBank,,,1,polyprotein,Israel,Israel,,Homo sapiens,oronasopharynx,2011-01,,,polyprotein [enterovirus C118]
AFV48064,simian sapelovirus 3,set:JX627573,JX627573,,"Handley,S.A., Thackray,L.B., Zhao,G., Presti,R., Miller,A.D., Droit,L., Abbink,P., Maxfield,L.F., Kambal,A., Duan,E., Stanley,K., Kramer,J., Macri,S.C., Permar,S.R., Schmitz,J.E., Mansfield,K., Brenchley,J.M., Veazey,R.S., Stappenbeck,T.S., Wang,D., Barouch,D.H., Virgin,H.W., Handley,S., Miller,A., Brenchley,J.",2012-10-30,,Sapelovirus B,Sapelovirus,Picornaviridae,ssRNA(+),2421,GenBank,,,1,polyprotein,USA,USA,,Macaca mulatta,,2010-01-10,,,polyprotein [simian sapelovirus 3]
AFV31450,pasivirus A2,set:JX491648,JX491648,,"Yu,J.M., Li,X.Y., Ao,Y.Y., Li,L.L., Liu,N., Li,J.S., Duan,Z.J., Duan,Z., Yu,J.",2012-10-24,PLV-CHN,Pasivirus A,Pasivirus,Picornaviridae,ssRNA(+),2131,GenBank,,,1,polyprotein,China,China,,,,2010,,,polyprotein [pasivirus A2]
AFS33290,Enterovirus C105,set:JX393302,JX393302,,"Tokarz,R., Hirschberg,D.L., Sameroff,S., Haq,S., Luna,G., Bennett,A.J., Silva,M., Leguia,M., Kasper,M., Bausch,D.G., Lipkin,W.I., Stephen,S.",2012-10-09,,Enterovirus C,Enterovirus,Picornaviridae,ssRNA(+),2205,GenBank,,,1,polyprotein,Peru,Peru,,Homo sapiens,oronasopharynx,2010-11-10,,,polyprotein [Enterovirus C105]
AFS33288,hunnivirus A1,set:JQ941880,JQ941880,,"Reuter,G., Pankovics,P., Knowles,N.J., Boros,A.",2012-09-25,,Hunnivirus A,Hunnivirus,Picornaviridae,ssRNA(+),2243,GenBank,,,1,polyprotein,Hungary,Hungary,,Bos taurus,feces,2008-02-29,,,polyprotein [hunnivirus A1]
AFR67086,Aeonium ringspot virus,set:f2dd61b89ed3618531404faa141bf8c3971d6b91,JX304792,,"Sorrentino,R., De Stradis,A., Russo,M., Alioto,D., Rubino,L.",2012-09-18,,Nepovirus aeonii,Nepovirus,Secoviridae,ssRNA(+),2314,GenBank,,RNA1,1,polyprotein P1,Italy,Italy,,Aeonium,,2011-03,,,polyprotein P1 [Aeonium ringspot virus]
BAM44709,Saffold virus 4,set:AB747251,AB747251,,"Naeem,A., Hosomi,T., Nishimura,Y., Alam,M.M., Oka,T., Zaidi,S.S.Z., Shimizu,H.",2012-09-15,Pak-3164,Cardiovirus D,Cardiovirus,Picornaviridae,ssRNA(+),2293,GenBank,,,1,polyprotein,Pakistan,Pakistan,,Homo sapiens,feces,2009,,,polyprotein [Saffold virus 4]
BAM44712,Saffold virus 7,set:AB747254,AB747254,,"Naeem,A., Hosomi,T., Nishimura,Y., Alam,M.M., Oka,T., Zaidi,S.S.Z., Shimizu,H.",2012-09-15,Pak-2106,Cardiovirus D,Cardiovirus,Picornaviridae,ssRNA(+),2297,GenBank,,,1,polyprotein,Pakistan,Pakistan,,Homo sapiens,feces,2009,,,polyprotein [Saffold virus 7]
BAM44713,Saffold virus 8,set:AB747255,AB747255,,"Naeem,A., Hosomi,T., Nishimura,Y., Alam,M.M., Oka,T., Zaidi,S.S.Z., Shimizu,H.",2012-09-15,Pak-3486,Cardiovirus D,Cardiovirus,Picornaviridae,ssRNA(+),2295,GenBank,,,1,polyprotein,Pakistan,Pakistan,,Homo sapiens,feces,2009,,,polyprotein [Saffold virus 8]
BAM44714,Saffold virus 9,set:AB747256,AB747256,,"Naeem,A., Hosomi,T., Nishimura,Y., Alam,M.M., Oka,T., Zaidi,S.S.Z., Shimizu,H.",2012-09-15,Pak-2457,Cardiovirus D,Cardiovirus,Picornaviridae,ssRNA(+),2296,GenBank,,,1,polyprotein,Pakistan,Pakistan,,Homo sapiens,feces,2009,,,polyprotein [Saffold virus 9]
BAM44715,Saffold virus 10,set:AB747257,AB747257,,"Naeem,A., Hosomi,T., Nishimura,Y., Alam,M.M., Oka,T., Zaidi,S.S.Z., Shimizu,H.",2012-09-15,Pak-2325,Cardiovirus D,Cardiovirus,Picornaviridae,ssRNA(+),2296,GenBank,,,1,polyprotein,Pakistan,Pakistan,,Homo sapiens,feces,2009,,,polyprotein [Saffold virus 10]
BAM44716,Saffold virus 11,set:AB747258,AB747258,,"Naeem,A., Hosomi,T., Nishimura,Y., Alam,M.M., Oka,T., Zaidi,S.S.Z., Shimizu,H.",2012-09-15,Pak-2338,Cardiovirus D,Cardiovirus,Picornaviridae,ssRNA(+),2295,GenBank,,,1,polyprotein,Pakistan,Pakistan,,Homo sapiens,feces,2009,,,polyprotein [Saffold virus 11]
AFR46521,enterovirus C117,set:JX262382,JX262382,,"Daleno,C., Piralla,A., Scala,A., Baldanti,F., Usonis,V., Principi,N., Esposito,S.",2012-09-13,,Enterovirus C,Enterovirus,Picornaviridae,ssRNA(+),2206,GenBank,,,1,polyprotein,Lithuania,Lithuania,,Homo sapiens,oronasopharynx,2011-06,,,polyprotein [enterovirus C117]
AFQ98017,Spodoptera exigua iflavirus 2,set:JN870848,JN870848,,"Choi,J.Y., Kim,Y.-S., Wang,Y., Shin,S.W., Kim,I., Tao,X.Y., Liu,Q., Roh,J.Y., Kim,J.S., Je,Y.H.",2012-09-05,Korean,Iflavirus betaspexiguae,Iflavirus,Iflaviridae,ssRNA(+),3010,GenBank,,,,polyprotein,South Korea,South Korea,,Spodoptera exigua,,2010-06-17,,,polyprotein [Spodoptera exigua iflavirus 2]
AFQ62099,Enterovirus C116,set:JX514942,JX514942,,"Lukashev,A.N., Drexler,J.F., Kotova,V.O., Amjaga,E.N., Reznik,V.I., Gmyl,A.P., Grard,G., Tay Taty,R., Trotsenko,O.E., Leroy,E.M., Drosten,C.",2012-09-03,126,Enterovirus C,Enterovirus,Picornaviridae,ssRNA(+),2207,GenBank,,,1,polyprotein,Russia,Russia,,Homo sapiens,,2010-09-01,,,polyprotein [Enterovirus C116]
AFQ55916,Enterovirus G,set:JQ818253,JQ818253,,"Moon,H.J., Song,D., Seon,B.H., Kim,H.K., Park,S.J., An,D.J., Kim,J.M., Kang,B.K., Park,B.K., Moon,H.-J., Seon,D., Kim,H.-K., Park,S.-J., An,D.-J., Kang,B.-K., Park,B.-K.",2012-09-02,PEV-B-KOR,Enterovirus G,Enterovirus,Picornaviridae,ssRNA(+),2169,GenBank,,,1,polyprotein,South Korea,South Korea,,Sus scrofa,feces,2009,,,polyprotein [Enterovirus G]
AFP96991,limnipivirus A1,set:JX134222,JX134222,,"Barbknecht,M., Sepsenwol,S., Leis,E., Tuttle-Lau,M., Gaikowski,M., Knowles,N.J., Lasee,B., Hoffman,M.A., Barbknecht,M.J.",2012-08-22,04-032,Limnipivirus A,Limnipivirus,Picornaviridae,ssRNA(+),2336,GenBank,,,1,polyprotein,USA,USA,,Lepomis macrochirus,,2003-11,,,polyprotein [limnipivirus A1]
ACV89839,Norovirus dog/GVI.1/HKU_Ca026F/2007/HKG,set:FJ692500,FJ692500,,"Tse,H., Lau,S.K., Chan,W.M., Choi,G.K., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Chan,A.W.M., Chung,M., Ho,K., Choi,G.K.Y., Woo,P.C.Y., Yuen,K.-Y.",2012-08-18,,Norwalk virus,Norovirus,Caliciviridae,ssRNA(+),1691,GenBank,,,1,ORF1 polyprotein,Hong Kong,Hong Kong,,Canis lupus familiaris,,2007-07,,,ORF1 polyprotein [Norovirus dog/GVI.1/HKU_Ca026F/2007/HKG]
ACV89840,Norovirus dog/GVI.1/HKU_Ca026F/2007/HKG,set:FJ692500,FJ692500,,"Tse,H., Lau,S.K., Chan,W.M., Choi,G.K., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Chan,A.W.M., Chung,M., Ho,K., Choi,G.K.Y., Woo,P.C.Y., Yuen,K.-Y.",2012-08-18,,Norwalk virus,Norovirus,Caliciviridae,ssRNA(+),528,GenBank,,,1,VP1 capsid protein,Hong Kong,Hong Kong,,Canis lupus familiaris,,2007-07,,,VP1 capsid protein [Norovirus dog/GVI.1/HKU_Ca026F/2007/HKG]
ACV89841,Norovirus dog/GVI.1/HKU_Ca026F/2007/HKG,set:FJ692500,FJ692500,,"Tse,H., Lau,S.K., Chan,W.M., Choi,G.K., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Chan,A.W.M., Chung,M., Ho,K., Choi,G.K.Y., Woo,P.C.Y., Yuen,K.-Y.",2012-08-18,,Norwalk virus,Norovirus,Caliciviridae,ssRNA(+),279,GenBank,,,1,VP2 minor structural protein,Hong Kong,Hong Kong,,Canis lupus familiaris,,2007-07,,,VP2 minor structural protein [Norovirus dog/GVI.1/HKU_Ca026F/2007/HKG]
AFM44929,Marine RNA virus SF-1,set:JN661160,JN661160,,"Greninger,A.L., DeRisi,J.L., Kellogg,M.",2012-08-13,,Sanfarnavirus 1,Locarnavirus,Marnaviridae,ssRNA(+),958,GenBank,,,1,structural polyprotein,USA: San Francisco,USA,CA,,,2010-01-25,,,structural polyprotein [Marine RNA virus SF-1]
AFM44930,Marine RNA virus SF-1,set:JN661160,JN661160,,"Greninger,A.L., DeRisi,J.L., Kellogg,M.",2012-08-13,,Sanfarnavirus 1,Locarnavirus,Marnaviridae,ssRNA(+),1593,GenBank,,,1,RNA-dependent RNA polymerase,USA: San Francisco,USA,CA,,,2010-01-25,,,RNA-dependent RNA polymerase [Marine RNA virus SF-1]
CCG47847,Grapevine Anatolian ringspot virus,set:44286faf0378d2cbb1b76f1c8f49795d937a0997,HE774604,,"Digiaro,M., Nahdi,S., Elbeaino,T.",2012-08-09,A34,Nepovirus anatoliense,Nepovirus,Secoviridae,ssRNA(+),2243,GenBank,,RNA-1,1,polyprotein p1,Turkey:Anatolia,Turkey,,Vitis vinifera,plant stem,,,,polyprotein p1 [Grapevine Anatolian ringspot virus]
AFO66657,gallivirus A1,set:JQ691613,JQ691613,,"Boros,A., Nemes,C., Pankovics,P., Kapusinszky,B., Delwart,E., Reuter,G.",2012-08-01,,Gallivirus A,Gallivirus,Picornaviridae,ssRNA(+),2474,GenBank,,,1,polyprotein,Hungary,Hungary,,Meleagris gallopavo,feces,2011-04,,,polyprotein [gallivirus A1]
AFO66759,cardiovirus A2,set:JX257003,JX257003,,"Philipps,A., Dauber,M., Groth,M., Schirrmeier,H., Platzer,M., Krumbholz,A., Wutzler,P., Zell,R.",2012-08-01,RD 1338 (D28/05),Cardiovirus A,Cardiovirus,Picornaviridae,ssRNA(+),2302,GenBank,2,,1,polyprotein,Germany,Germany,,Apodemus sylvaticus,,2005,,,polyprotein [cardiovirus A2]
AFN70966,Pasivirus A1,set:JQ316470,JQ316470,,"Sauvage,V., Ar Gouilh,M., Cheval,J., Muth,E., Pariente,K., Burguiere,A., Caro,V., Manuguerra,J.C., Eloit,M.",2012-07-20,,Pasivirus A,Pasivirus,Picornaviridae,ssRNA(+),2133,GenBank,,,1,polyprotein,France,France,,Sus scrofa,feces,2010,,,polyprotein [Pasivirus A1]
AFK79845,Rhinovirus C,set:JN205461,JN205461,,"Chidlow,G.R., Diviney,S.M., Harnett,G.B., Williams,D.T., Boyle,D., Bulach,D.",2012-07-01,,Rhinovirus C,Enterovirus,Picornaviridae,ssRNA(+),2142,GenBank,,,,polyprotein,Australia,Australia,,Homo sapiens,oronasopharynx,2002,,,polyprotein [Rhinovirus C]
AFK85007,mischivirus A1,set:JQ814851,JQ814851,,"Wu,Z., Ren,X., Yang,L., Hu,Y., Yang,J., He,G., Zhang,J., Dong,J., Sun,L., Du,J., Liu,L., Xue,Y., Wang,J., Yang,F., Zhang,S., Jin,Q., Qian,Z., Zhu,Y.",2012-06-06,,Mischivirus A,Mischivirus,Picornaviridae,ssRNA(+),2281,GenBank,,,2,polyprotein,China,China,,Miniopterus schreibersii,,2010-12,,,polyprotein [mischivirus A1]
AFK66746,Ovine enterovirus,set:JQ277724,JQ277724,,"Boros,A., Pankovics,P., Knowles,N.J., Reuter,G.",2012-06-01,,Enterovirus G,Enterovirus,Picornaviridae,ssRNA(+),2172,GenBank,,,1,polyprotein,Hungary,Hungary,,Ovis aries,feces,2009-03,,,polyprotein [Ovine enterovirus]
AFK65740,rhinovirus B102,set:JX074053,JX074053,,"Liggett,S.B., Bochkov,Y.A., Pappas,T., Lemanske,R.F. Jr., Gern,J.E., Sengamalay,N., Zhao,X., Su,Q., Fraser,C.M., Palmenberg,A.C., Godinez,A., Hine,E., McCracken,C.L., Mahadevan,P., Liu,X., Sengamalay,N.A., Lee,W.M., Bochkov,Y., Egan,A., Cerqueira,G.C., Creasy,H.C., Galens,K., Tallon,L.J., Sadzewicz,L.",2012-05-30,,Rhinovirus B,Enterovirus,Picornaviridae,ssRNA(+),2189,GenBank,,,1,polyprotein,USA,USA,,Homo sapiens,,2007,,PRJNA60025,"polyprotein, partial [rhinovirus B102]"
CCE67066,Grapevine deformation virus,set:950b9f133d3f1880f69af87c183cbb37249c4bbc,HE613269,,"Elbeaino,T., Digiaro,M., Ghebremeskel,S., Martelli,G.P.",2012-05-17,N66,Nepovirus deformationis,Nepovirus,Secoviridae,ssRNA(+),2284,GenBank,,RNA-1,1,polyprotein,Turkey,Turkey,,Vitis vinifera,,,,,polyprotein [Grapevine deformation virus]
AFJ04537,cosavirus A20,set:JN867756,JN867756,,"Kapusinszky,B., Phan,T.G., Kapoor,A., Delwart,E., Delwart,E.L.",2012-05-10,,Cosavirus A,Cosavirus,Picornaviridae,ssRNA(+),2123,GenBank,HCoSV-A20,,1,polyprotein,Nigeria,Nigeria,,Homo sapiens,,2007,,,polyprotein [cosavirus A20]
AFJ04539,Cosavirus F,set:JN867758,JN867758,,"Kapusinszky,B., Phan,T.G., Kapoor,A., Delwart,E., Delwart,E.L.",2012-05-10,,Cosavirus F,Cosavirus,Picornaviridae,ssRNA(+),2128,GenBank,HCoSV-F,,1,polyprotein,Pakistan,Pakistan,,Homo sapiens,,2007,,,polyprotein [Cosavirus F]
AFJ04540,cosavirus A19,set:JN867759,JN867759,,"Kapusinszky,B., Phan,T.G., Kapoor,A., Delwart,E., Delwart,E.L.",2012-05-10,,Cosavirus A,Cosavirus,Picornaviridae,ssRNA(+),2129,GenBank,HCoSV-A19,,1,polyprotein,Pakistan,Pakistan,,Homo sapiens,,2006,,,polyprotein [cosavirus A19]
AFI74271,Arracacha virus B,set:e535a08f7f162168cff93f086173d9e547e06e67,JQ437415,,"Adams,I.P., Glover,R., Souza-Richards,R., Bennett,S., Hany,U., Boonham,N.",2012-05-06,PV-0082,Cheravirus arracaciae,Cheravirus,Secoviridae,ssRNA(+),2314,GenBank,,RNA1,1,polyprotein,Peru,Peru,,Oxalis tuberosa,,1981,,,polyprotein [Arracacha virus B]
AFH89833,Turkey calicivirus,set:JQ347522,JQ347522,,"Wolf,S., Reetz,J., Hoffmann,K., Grundel,A., Schwarz,B.A., Hanel,I., Otto,P.H., Sandro,W., Jochen,R., Katrin,H., Anne,G., Bernd-Andreas,S., Ingrid,H., Peter,O.",2012-04-23,L11043,Nacovirus A,Nacovirus,Caliciviridae,ssRNA(+),2304,GenBank,,,1,polyprotein,Germany,Germany,,Meleagris gallopavo,"feces, abdominal cavity",2011,,,polyprotein [Turkey calicivirus]
AFH89834,Turkey calicivirus,set:JQ347522,JQ347522,,"Wolf,S., Reetz,J., Hoffmann,K., Grundel,A., Schwarz,B.A., Hanel,I., Otto,P.H., Sandro,W., Jochen,R., Katrin,H., Anne,G., Bernd-Andreas,S., Ingrid,H., Peter,O.",2012-04-23,L11043,Nacovirus A,Nacovirus,Caliciviridae,ssRNA(+),207,GenBank,,,1,small basic protein,Germany,Germany,,Meleagris gallopavo,"feces, abdominal cavity",2011,,,small basic protein [Turkey calicivirus]
AFG28420,Teschovirus A,set:JQ429405,JQ429405,,"Boros,A., Nemes,C., Pankovics,P., Kapusinszky,B., Delwart,E., Reuter,G.",2012-04-03,,Teschovirus A,Teschovirus,Picornaviridae,ssRNA(+),2207,GenBank,,,1,polyprotein,Hungary,Hungary,,Sus scrofa,feces,2011-04,,,polyprotein [Teschovirus A]
AFG19902,Aeonium ringspot virus,set:JQ670669,JQ670669,,"Sorrentino,R., Alioto,D., Rubino,L.",2012-04-01,,Nepovirus aeonii,Nepovirus,Secoviridae,ssRNA(+),1128,GenBank,,RNA2,,polyprotein P2,Italy,Italy,,Aeonium,,2011-03,,,polyprotein P2 [Aeonium ringspot virus]
AFD64773,rhinovirus A106,set:JQ245971,JQ245971,,"Liggett,S.B., Bochkov,Y.A., Pappas,T., Lemanske,R.F. Jr., Gern,J.E., Sengamalay,N., Zhao,X., Su,Q., Fraser,C.M., Palmenberg,A.C., Godinez,A., Hine,E., McCracken,C.L., Mahadevan,P., Liu,X., Sengamalay,N.A., Lee,W.M., Bochkov,Y., Egan,A., Cerqueira,G.C., Creasy,H.C., Galens,K., Tallon,L.J., Sadzewicz,L., Fraser-Liggett,C.M.",2012-03-21,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2162,GenBank,,,1,polyprotein,USA,USA,,Homo sapiens,,2008,,PRJNA60025,"polyprotein, partial [rhinovirus A106]"
AEM76814,rhinovirus C35,set:JF436925,JF436925,,"Lysholm,F., Wetterbom,A., Lindau,C., Darban,H., Bjerkner,A., Fahlander,K., Lindberg,A.M., Persson,B., Allander,T., Andersson,B.",2012-03-07,,Rhinovirus C,Enterovirus,Picornaviridae,ssRNA(+),2138,GenBank,,,1,polyprotein,Sweden,Sweden,,Homo sapiens,oronasopharynx,,,PRJNA66313,"polyprotein, partial [rhinovirus C35]"
AFC40221,bovine rhinitis A virus 2,set:JN936206,JN936206,,"Knowles,N.J., Wadsworth,J.",2012-03-05,H-1,Bovine rhinitis A virus,Aphthovirus,Picornaviridae,ssRNA(+),2218,GenBank,2,,,polyprotein,Japan,Japan,,Bos taurus,oronasopharynx,1984,,,polyprotein [bovine rhinitis A virus 2]
AFB77696,cadicivirus A1,set:JN819202,JN819202,,"Woo,P.C., Lau,S.K., Choi,G.K., Huang,Y., Teng,J.L., Tsoi,H.W., Tse,H., Yeung,M.L., Chan,K.H., Jin,D.Y., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Choi,G.K.Y., Teng,J.L.L., Tsoi,H.-W., Chan,K.-H., Jin,D.-Y., Yuen,K.-Y.",2012-02-28,,Cadicivirus A,Dicipivirus,Picornaviridae,ssRNA(+),844,GenBank,,,1,polyprotein P1,Hong Kong,Hong Kong,,Canis lupus familiaris,,2008,,,polyprotein P1 [cadicivirus A1]
AFB77697,cadicivirus A1,set:JN819202,JN819202,,"Woo,P.C., Lau,S.K., Choi,G.K., Huang,Y., Teng,J.L., Tsoi,H.W., Tse,H., Yeung,M.L., Chan,K.H., Jin,D.Y., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Choi,G.K.Y., Teng,J.L.L., Tsoi,H.-W., Chan,K.-H., Jin,D.-Y., Yuen,K.-Y.",2012-02-28,,Cadicivirus A,Dicipivirus,Picornaviridae,ssRNA(+),1406,GenBank,,,1,polyprotein P2-P3,Hong Kong,Hong Kong,,Canis lupus familiaris,,2008,,,polyprotein P2-P3 [cadicivirus A1]
AEX93173,Porcine enterovirus 15,set:JN807387,JN807387,,"Boros,A., Nemes,C., Pankovics,P., Biro,H., Kapusinszky,B., Delwart,E., Reuter,G.",2012-01-23,fecal sample,Enterovirus G,Enterovirus,Picornaviridae,ssRNA(+),2168,GenBank,,,1,polyprotein,Hungary,Hungary,,Sus scrofa,,2011-04,,,polyprotein [Porcine enterovirus 15]
AEV45821,Chocolate lily virus A,set:JN052073,JN052073,,"Wylie,S.J., Luo,H., Li,H., Jones,M.G.",2011-12-11,KP2,Sadwavirus fritillariae,Sadwavirus,Secoviridae,ssRNA(+),1886,GenBank,,RNA1,1,polyprotein,Australia,Australia,,Dichopogon strictus,,2010-11-01,,,polyprotein [Chocolate lily virus A]
AEV45822,Chocolate lily virus A,set:JN052074,JN052074,,"Wylie,S.J., Luo,H., Li,H., Jones,M.G.",2011-12-11,KP2,Sadwavirus fritillariae,Sadwavirus,Secoviridae,ssRNA(+),1381,GenBank,,RNA2,1,polyprotein,Australia,Australia,,Dichopogon strictus,,2010-11-01,,,polyprotein [Chocolate lily virus A]
AET72467,Rhinovirus C,set:JN815249,JN815249,,"Liggett,S.B., Bochkov,Y.A., Pappas,T., Lemanske,R.F. Jr., Gern,J.E., Sengamalay,N., Zhao,X., Su,Q., Fraser,C.M., Palmenberg,A.C., Godinez,A., Hine,E., McCracken,C.L., Mahadevan,P., Liu,X., Sengamalay,N.A., Lee,W.M., Egan,A., Cerqueira,G.C., Creasy,H.C., Galens,K., Tallon,L.J., Sadzewicz,L., Fraser-Liggett,C.M.",2011-11-21,,Rhinovirus C,Enterovirus,Picornaviridae,ssRNA(+),2132,GenBank,,,1,polyprotein,"USA: Madison, WI",USA,WI,Homo sapiens,oronasopharynx,1999-11-19,SAMN00780285,PRJNA60025,"polyprotein, partial [Rhinovirus C]"
AET72469,Rhinovirus C,set:JN815251,JN815251,,"Liggett,S.B., Bochkov,Y.A., Pappas,T., Lemanske,R.F. Jr., Gern,J.E., Sengamalay,N., Zhao,X., Su,Q., Fraser,C.M., Palmenberg,A.C., Godinez,A., Hine,E., McCracken,C.L., Mahadevan,P., Liu,X., Sengamalay,N.A., Lee,W.M., Egan,A., Cerqueira,G.C., Creasy,H.C., Galens,K., Tallon,L.J., Sadzewicz,L., Fraser-Liggett,C.M.",2011-11-21,,Rhinovirus C,Enterovirus,Picornaviridae,ssRNA(+),2075,GenBank,,,1,polyprotein,"USA: Madison, WI",USA,WI,Homo sapiens,oronasopharynx,2009-04-09,SAMN00780287,PRJNA60025,"polyprotein, partial [Rhinovirus C]"
AET36829,Spodoptera exigua iflavirus 1,set:JN091707,JN091707,,"Millan-Leiva,A., Jakubowska,A.K., Ferre,J., Herrero,S.",2011-11-15,,Iflavirus spexiguae,Iflavirus,Iflaviridae,ssRNA(+),3222,GenBank,,,1,polyprotein,,,,Spodoptera exigua,,,,,polyprotein [Spodoptera exigua iflavirus 1]
AER92563,Rhinovirus C,set:JN798566,JN798566,,"Liggett,S.B., Bochkov,Y.A., Pappas,T., Lemanske,R.F. Jr., Gern,J.E., Sengamalay,N., Zhao,X., Su,Q., Fraser,C.M., Palmenberg,A.C., Godinez,A., Hine,E., McCracken,C.L., Mahadevan,P., Liu,X., Sengamalay,N.A., Lee,W.M., Egan,A., Cerqueira,G.C., Creasy,H.C., Galens,K., Tallon,L.J., Sadzewicz,L., Fraser-Liggett,C.M.",2011-11-08,,Rhinovirus C,Enterovirus,Picornaviridae,ssRNA(+),2064,GenBank,,,1,polyprotein,"USA: Madison, WI",USA,WI,Homo sapiens,oronasopharynx,2000-06-16,SAMN00780245,PRJNA60025,"polyprotein, partial [Rhinovirus C]"
