Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
APF29055,Menghai rhabdovirus,set:KX785335,KX785335,,"Sun,Q., Zhao,Q., An,X., Guo,X., Zuo,S., Zhang,X., Pei,G., Liu,W., Cheng,S., Wang,Y., Shu,P., Mi,Z., Huang,Y., Zhang,Z., Tong,Y., Zhou,H., Zhang,J.",2016-12-03,Menghai,Almendravirus menghai,Almendravirus,Rhabdoviridae,ssRNA(-),425,GenBank,,,,N protein,China,China,,Aedes albopictus,,2010-08-05,,,N protein [Menghai rhabdovirus]
APF29056,Menghai rhabdovirus,set:KX785335,KX785335,,"Sun,Q., Zhao,Q., An,X., Guo,X., Zuo,S., Zhang,X., Pei,G., Liu,W., Cheng,S., Wang,Y., Shu,P., Mi,Z., Huang,Y., Zhang,Z., Tong,Y., Zhou,H., Zhang,J.",2016-12-03,Menghai,Almendravirus menghai,Almendravirus,Rhabdoviridae,ssRNA(-),258,GenBank,,,,P protein,China,China,,Aedes albopictus,,2010-08-05,,,P protein [Menghai rhabdovirus]
APF29057,Menghai rhabdovirus,set:KX785335,KX785335,,"Sun,Q., Zhao,Q., An,X., Guo,X., Zuo,S., Zhang,X., Pei,G., Liu,W., Cheng,S., Wang,Y., Shu,P., Mi,Z., Huang,Y., Zhang,Z., Tong,Y., Zhou,H., Zhang,J.",2016-12-03,Menghai,Almendravirus menghai,Almendravirus,Rhabdoviridae,ssRNA(-),166,GenBank,,,,M protein,China,China,,Aedes albopictus,,2010-08-05,,,M protein [Menghai rhabdovirus]
APF29058,Menghai rhabdovirus,set:KX785335,KX785335,,"Sun,Q., Zhao,Q., An,X., Guo,X., Zuo,S., Zhang,X., Pei,G., Liu,W., Cheng,S., Wang,Y., Shu,P., Mi,Z., Huang,Y., Zhang,Z., Tong,Y., Zhou,H., Zhang,J.",2016-12-03,Menghai,Almendravirus menghai,Almendravirus,Rhabdoviridae,ssRNA(-),443,GenBank,,,,G protein,China,China,,Aedes albopictus,,2010-08-05,,,G protein [Menghai rhabdovirus]
APF29059,Menghai rhabdovirus,set:KX785335,KX785335,,"Sun,Q., Zhao,Q., An,X., Guo,X., Zuo,S., Zhang,X., Pei,G., Liu,W., Cheng,S., Wang,Y., Shu,P., Mi,Z., Huang,Y., Zhang,Z., Tong,Y., Zhou,H., Zhang,J.",2016-12-03,Menghai,Almendravirus menghai,Almendravirus,Rhabdoviridae,ssRNA(-),40,GenBank,,,,SH protein,China,China,,Aedes albopictus,,2010-08-05,,,SH protein [Menghai rhabdovirus]
APF29060,Menghai rhabdovirus,set:KX785335,KX785335,,"Sun,Q., Zhao,Q., An,X., Guo,X., Zuo,S., Zhang,X., Pei,G., Liu,W., Cheng,S., Wang,Y., Shu,P., Mi,Z., Huang,Y., Zhang,Z., Tong,Y., Zhou,H., Zhang,J.",2016-12-03,Menghai,Almendravirus menghai,Almendravirus,Rhabdoviridae,ssRNA(-),2032,GenBank,,,,L protein,China,China,,Aedes albopictus,,2010-08-05,,,L protein [Menghai rhabdovirus]
APD77635,Gannoruwa bat lyssavirus,set:KU244266,KU244266,,"Gunawardena,P.S., Marston,D.A., Ellis,R.J., Wise,E.L., Karawita,A.C., Breed,A.C., McElhinney,L.M., Johnson,N., Banyard,A.C., Fooks,A.R.",2016-11-23,RV3266,Lyssavirus gannoruwa,Lyssavirus,Rhabdoviridae,ssRNA(-),297,GenBank,,,1,phosphoprotein,Sri Lanka,Sri Lanka,,Pteropus giganteus,brain,2015-09-17,,,phosphoprotein [Gannoruwa bat lyssavirus]
APD77636,Gannoruwa bat lyssavirus,set:KU244266,KU244266,,"Gunawardena,P.S., Marston,D.A., Ellis,R.J., Wise,E.L., Karawita,A.C., Breed,A.C., McElhinney,L.M., Johnson,N., Banyard,A.C., Fooks,A.R.",2016-11-23,RV3266,Lyssavirus gannoruwa,Lyssavirus,Rhabdoviridae,ssRNA(-),202,GenBank,,,1,matrix protein,Sri Lanka,Sri Lanka,,Pteropus giganteus,brain,2015-09-17,,,matrix protein [Gannoruwa bat lyssavirus]
APD77637,Gannoruwa bat lyssavirus,set:KU244266,KU244266,,"Gunawardena,P.S., Marston,D.A., Ellis,R.J., Wise,E.L., Karawita,A.C., Breed,A.C., McElhinney,L.M., Johnson,N., Banyard,A.C., Fooks,A.R.",2016-11-23,RV3266,Lyssavirus gannoruwa,Lyssavirus,Rhabdoviridae,ssRNA(-),526,GenBank,,,1,glycoprotein,Sri Lanka,Sri Lanka,,Pteropus giganteus,brain,2015-09-17,,,glycoprotein [Gannoruwa bat lyssavirus]
APD77638,Gannoruwa bat lyssavirus,set:KU244266,KU244266,,"Gunawardena,P.S., Marston,D.A., Ellis,R.J., Wise,E.L., Karawita,A.C., Breed,A.C., McElhinney,L.M., Johnson,N., Banyard,A.C., Fooks,A.R.",2016-11-23,RV3266,Lyssavirus gannoruwa,Lyssavirus,Rhabdoviridae,ssRNA(-),2127,GenBank,,,1,RNA-dependent RNA polymerase,Sri Lanka,Sri Lanka,,Pteropus giganteus,brain,2015-09-17,,,RNA-dependent RNA polymerase [Gannoruwa bat lyssavirus]
AMR98947,Piry virus,set:KU178986,KU178986,,"Souza,W.M., Acrani,G.O., Romeiro,M.F., Reis,O. Jr., Tolerado,A.L., Medeiros,D.B., Nunes,M.R., Figueiredo,L.T.M.",2016-11-20,,Vesiculovirus piry,Vesiculovirus,Rhabdoviridae,ssRNA(-),427,GenBank,,,,nucleoprotein,"Brazil: Utinga Forest, Para State",Brazil,,Philander opossum,,1960-12-10,,,nucleoprotein [Piry virus]
AMR98948,Piry virus,set:KU178986,KU178986,,"Souza,W.M., Acrani,G.O., Romeiro,M.F., Reis,O. Jr., Tolerado,A.L., Medeiros,D.B., Nunes,M.R., Figueiredo,L.T.M.",2016-11-20,,Vesiculovirus piry,Vesiculovirus,Rhabdoviridae,ssRNA(-),329,GenBank,,,,phosphoprotein,"Brazil: Utinga Forest, Para State",Brazil,,Philander opossum,,1960-12-10,,,phosphoprotein [Piry virus]
AMR98949,Piry virus,set:KU178986,KU178986,,"Souza,W.M., Acrani,G.O., Romeiro,M.F., Reis,O. Jr., Tolerado,A.L., Medeiros,D.B., Nunes,M.R., Figueiredo,L.T.M.",2016-11-20,,Vesiculovirus piry,Vesiculovirus,Rhabdoviridae,ssRNA(-),229,GenBank,,,,matrix,"Brazil: Utinga Forest, Para State",Brazil,,Philander opossum,,1960-12-10,,,matrix [Piry virus]
AMR98950,Piry virus,set:KU178986,KU178986,,"Souza,W.M., Acrani,G.O., Romeiro,M.F., Reis,O. Jr., Tolerado,A.L., Medeiros,D.B., Nunes,M.R., Figueiredo,L.T.M.",2016-11-20,,Vesiculovirus piry,Vesiculovirus,Rhabdoviridae,ssRNA(-),529,GenBank,,,,glycoprotein,"Brazil: Utinga Forest, Para State",Brazil,,Philander opossum,,1960-12-10,,,glycoprotein [Piry virus]
AMR98951,Piry virus,set:KU178986,KU178986,,"Souza,W.M., Acrani,G.O., Romeiro,M.F., Reis,O. Jr., Tolerado,A.L., Medeiros,D.B., Nunes,M.R., Figueiredo,L.T.M.",2016-11-20,,Vesiculovirus piry,Vesiculovirus,Rhabdoviridae,ssRNA(-),2095,GenBank,,,,RNA-dependent RNA polymerase,"Brazil: Utinga Forest, Para State",Brazil,,Philander opossum,,1960-12-10,,,RNA-dependent RNA polymerase [Piry virus]
APC23638,Beatrice Hill virus,set:KY073493,KY073493,,"Wiley,M.R., Prieto,K., Blasdell,K.R., Cai,Y., Campos,C., Walker,P.J., Chiu,C.Y., Palacios,G., Kuhn,J.H., Khun,J.H.",2016-11-15,CSIRO 25,Tibrovirus beatrice,Tibrovirus,Rhabdoviridae,ssRNA(-),428,GenBank,,,,nucleoprotein,Australia: Beatrice Hill,Australia,,Culicoides peregrinus,brain,1976,,,nucleoprotein [Beatrice Hill virus]
APC23639,Beatrice Hill virus,set:KY073493,KY073493,,"Wiley,M.R., Prieto,K., Blasdell,K.R., Cai,Y., Campos,C., Walker,P.J., Chiu,C.Y., Palacios,G., Kuhn,J.H., Khun,J.H.",2016-11-15,CSIRO 25,Tibrovirus beatrice,Tibrovirus,Rhabdoviridae,ssRNA(-),312,GenBank,,,,phosphoprotein,Australia: Beatrice Hill,Australia,,Culicoides peregrinus,brain,1976,,,phosphoprotein [Beatrice Hill virus]
APC23640,Beatrice Hill virus,set:KY073493,KY073493,,"Wiley,M.R., Prieto,K., Blasdell,K.R., Cai,Y., Campos,C., Walker,P.J., Chiu,C.Y., Palacios,G., Kuhn,J.H., Khun,J.H.",2016-11-15,CSIRO 25,Tibrovirus beatrice,Tibrovirus,Rhabdoviridae,ssRNA(-),253,GenBank,,,,matrix protein,Australia: Beatrice Hill,Australia,,Culicoides peregrinus,brain,1976,,,matrix protein [Beatrice Hill virus]
APC23641,Beatrice Hill virus,set:KY073493,KY073493,,"Wiley,M.R., Prieto,K., Blasdell,K.R., Cai,Y., Campos,C., Walker,P.J., Chiu,C.Y., Palacios,G., Kuhn,J.H., Khun,J.H.",2016-11-15,CSIRO 25,Tibrovirus beatrice,Tibrovirus,Rhabdoviridae,ssRNA(-),170,GenBank,,,,U1 protein,Australia: Beatrice Hill,Australia,,Culicoides peregrinus,brain,1976,,,U1 protein [Beatrice Hill virus]
APC23642,Beatrice Hill virus,set:KY073493,KY073493,,"Wiley,M.R., Prieto,K., Blasdell,K.R., Cai,Y., Campos,C., Walker,P.J., Chiu,C.Y., Palacios,G., Kuhn,J.H., Khun,J.H.",2016-11-15,CSIRO 25,Tibrovirus beatrice,Tibrovirus,Rhabdoviridae,ssRNA(-),159,GenBank,,,,U2 protein,Australia: Beatrice Hill,Australia,,Culicoides peregrinus,brain,1976,,,U2 protein [Beatrice Hill virus]
APC23643,Beatrice Hill virus,set:KY073493,KY073493,,"Wiley,M.R., Prieto,K., Blasdell,K.R., Cai,Y., Campos,C., Walker,P.J., Chiu,C.Y., Palacios,G., Kuhn,J.H., Khun,J.H.",2016-11-15,CSIRO 25,Tibrovirus beatrice,Tibrovirus,Rhabdoviridae,ssRNA(-),659,GenBank,,,,virion transmembrane glycoprotein G,Australia: Beatrice Hill,Australia,,Culicoides peregrinus,brain,1976,,,virion transmembrane glycoprotein G [Beatrice Hill virus]
APC23644,Beatrice Hill virus,set:KY073493,KY073493,,"Wiley,M.R., Prieto,K., Blasdell,K.R., Cai,Y., Campos,C., Walker,P.J., Chiu,C.Y., Palacios,G., Kuhn,J.H., Khun,J.H.",2016-11-15,CSIRO 25,Tibrovirus beatrice,Tibrovirus,Rhabdoviridae,ssRNA(-),117,GenBank,,,,U3 protein,Australia: Beatrice Hill,Australia,,Culicoides peregrinus,brain,1976,,,U3 protein [Beatrice Hill virus]
APC23645,Beatrice Hill virus,set:KY073493,KY073493,,"Wiley,M.R., Prieto,K., Blasdell,K.R., Cai,Y., Campos,C., Walker,P.J., Chiu,C.Y., Palacios,G., Kuhn,J.H., Khun,J.H.",2016-11-15,CSIRO 25,Tibrovirus beatrice,Tibrovirus,Rhabdoviridae,ssRNA(-),2116,GenBank,,,,RNA-dependent RNA polymerase,Australia: Beatrice Hill,Australia,,Culicoides peregrinus,brain,1976,,,RNA-dependent RNA polymerase [Beatrice Hill virus]
AOZ21303,Lleida bat lyssavirus,set:KY006983,KY006983,,"Marston,D.A., Ellis,R.J., Wise,E.L., Arechiga-Ceballos,N., Freuling,C.M., Banyard,A.C., McElhinney,L.M., de Lamballerie,X., Mueller,T., Fooks,A.R., Echevarria,J.E.",2016-11-01,RV3208,Lyssavirus lleida,Lyssavirus,Rhabdoviridae,ssRNA(-),450,GenBank,,,,nucleoprotein,Spain,Spain,,Miniopterus schreibersii,brain,2011-07,,,nucleoprotein [Lleida bat lyssavirus]
AOZ21304,Lleida bat lyssavirus,set:KY006983,KY006983,,"Marston,D.A., Ellis,R.J., Wise,E.L., Arechiga-Ceballos,N., Freuling,C.M., Banyard,A.C., McElhinney,L.M., de Lamballerie,X., Mueller,T., Fooks,A.R., Echevarria,J.E.",2016-11-01,RV3208,Lyssavirus lleida,Lyssavirus,Rhabdoviridae,ssRNA(-),289,GenBank,,,,phosphoprotein,Spain,Spain,,Miniopterus schreibersii,brain,2011-07,,,phosphoprotein [Lleida bat lyssavirus]
AOZ21305,Lleida bat lyssavirus,set:KY006983,KY006983,,"Marston,D.A., Ellis,R.J., Wise,E.L., Arechiga-Ceballos,N., Freuling,C.M., Banyard,A.C., McElhinney,L.M., de Lamballerie,X., Mueller,T., Fooks,A.R., Echevarria,J.E.",2016-11-01,RV3208,Lyssavirus lleida,Lyssavirus,Rhabdoviridae,ssRNA(-),202,GenBank,,,,matrix protein,Spain,Spain,,Miniopterus schreibersii,brain,2011-07,,,matrix protein [Lleida bat lyssavirus]
AOZ21306,Lleida bat lyssavirus,set:KY006983,KY006983,,"Marston,D.A., Ellis,R.J., Wise,E.L., Arechiga-Ceballos,N., Freuling,C.M., Banyard,A.C., McElhinney,L.M., de Lamballerie,X., Mueller,T., Fooks,A.R., Echevarria,J.E.",2016-11-01,RV3208,Lyssavirus lleida,Lyssavirus,Rhabdoviridae,ssRNA(-),525,GenBank,,,,glycoprotein,Spain,Spain,,Miniopterus schreibersii,brain,2011-07,,,glycoprotein [Lleida bat lyssavirus]
AOZ21307,Lleida bat lyssavirus,set:KY006983,KY006983,,"Marston,D.A., Ellis,R.J., Wise,E.L., Arechiga-Ceballos,N., Freuling,C.M., Banyard,A.C., McElhinney,L.M., de Lamballerie,X., Mueller,T., Fooks,A.R., Echevarria,J.E.",2016-11-01,RV3208,Lyssavirus lleida,Lyssavirus,Rhabdoviridae,ssRNA(-),2126,GenBank,,,,RNA-dependent RNA polymerase,Spain,Spain,,Miniopterus schreibersii,brain,2011-07,,,RNA-dependent RNA polymerase [Lleida bat lyssavirus]
AOT55656,Physostegia chlorotic mottle virus,set:KX636164,KX636164,,"Menzel,W., Richert-Poeggeler,K., Winter,S., Knierim,D.",2016-10-08,PV-1182,Alphanucleorhabdovirus physostegiae,Alphanucleorhabdovirus,Rhabdoviridae,ssRNA(-),476,GenBank,,,,nucleocapsid protein,Austria,Austria,,Physostegia,,2014-07-30,,,nucleocapsid protein [Physostegia chlorotic mottle virus]
AOT55657,Physostegia chlorotic mottle virus,set:KX636164,KX636164,,"Menzel,W., Richert-Poeggeler,K., Winter,S., Knierim,D.",2016-10-08,PV-1182,Alphanucleorhabdovirus physostegiae,Alphanucleorhabdovirus,Rhabdoviridae,ssRNA(-),101,GenBank,,,,X protein,Austria,Austria,,Physostegia,,2014-07-30,,,X protein [Physostegia chlorotic mottle virus]
AOT55658,Physostegia chlorotic mottle virus,set:KX636164,KX636164,,"Menzel,W., Richert-Poeggeler,K., Winter,S., Knierim,D.",2016-10-08,PV-1182,Alphanucleorhabdovirus physostegiae,Alphanucleorhabdovirus,Rhabdoviridae,ssRNA(-),294,GenBank,,,,phosphoprotein,Austria,Austria,,Physostegia,,2014-07-30,,,phosphoprotein [Physostegia chlorotic mottle virus]
AOT55659,Physostegia chlorotic mottle virus,set:KX636164,KX636164,,"Menzel,W., Richert-Poeggeler,K., Winter,S., Knierim,D.",2016-10-08,PV-1182,Alphanucleorhabdovirus physostegiae,Alphanucleorhabdovirus,Rhabdoviridae,ssRNA(-),287,GenBank,,,,putative movement protein,Austria,Austria,,Physostegia,,2014-07-30,,,putative movement protein [Physostegia chlorotic mottle virus]
AOT55660,Physostegia chlorotic mottle virus,set:KX636164,KX636164,,"Menzel,W., Richert-Poeggeler,K., Winter,S., Knierim,D.",2016-10-08,PV-1182,Alphanucleorhabdovirus physostegiae,Alphanucleorhabdovirus,Rhabdoviridae,ssRNA(-),251,GenBank,,,,matrix protein,Austria,Austria,,Physostegia,,2014-07-30,,,matrix protein [Physostegia chlorotic mottle virus]
AOT55661,Physostegia chlorotic mottle virus,set:KX636164,KX636164,,"Menzel,W., Richert-Poeggeler,K., Winter,S., Knierim,D.",2016-10-08,PV-1182,Alphanucleorhabdovirus physostegiae,Alphanucleorhabdovirus,Rhabdoviridae,ssRNA(-),624,GenBank,,,,glycoprotein,Austria,Austria,,Physostegia,,2014-07-30,,,glycoprotein [Physostegia chlorotic mottle virus]
AOT55662,Physostegia chlorotic mottle virus,set:KX636164,KX636164,,"Menzel,W., Richert-Poeggeler,K., Winter,S., Knierim,D.",2016-10-08,PV-1182,Alphanucleorhabdovirus physostegiae,Alphanucleorhabdovirus,Rhabdoviridae,ssRNA(-),1946,GenBank,,,,RNA-directed RNA polymerase,Austria,Austria,,Physostegia,,2014-07-30,,,RNA-directed RNA polymerase [Physostegia chlorotic mottle virus]
ANC98466,Gannoruwa bat lyssavirus,set:KU244266,KU244266,,"Gunawardena,P.S., Marston,D.A., Ellis,R.J., Wise,E.L., Karawita,A.C., Breed,A.C., McElhinney,L.M., Johnson,N., Banyard,A.C., Fooks,A.R.",2016-08-04,RV3266,Lyssavirus gannoruwa,Lyssavirus,Rhabdoviridae,ssRNA(-),450,GenBank,,,1,nucleoprotein,Sri Lanka,Sri Lanka,,Pteropus giganteus,brain,2015-09-17,,,nucleoprotein [Gannoruwa bat lyssavirus]
AMK09223,Drosophila affinis sigmavirus,set:KR822811,KR822811,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,10,Sigmavirus affinis,Sigmavirus,Rhabdoviridae,ssRNA(-),470,GenBank,,,,nucleocapsid protein,USA,USA,,Drosophila affinis,,2007,,,nucleocapsid protein [Drosophila affinis sigmavirus]
AMK09224,Drosophila affinis sigmavirus,set:KR822811,KR822811,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,10,Sigmavirus affinis,Sigmavirus,Rhabdoviridae,ssRNA(-),284,GenBank,,,,polymerase-associated protein,USA,USA,,Drosophila affinis,,2007,,,polymerase-associated protein [Drosophila affinis sigmavirus]
AMK09225,Drosophila affinis sigmavirus,set:KR822811,KR822811,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,10,Sigmavirus affinis,Sigmavirus,Rhabdoviridae,ssRNA(-),336,GenBank,,,,PP3,USA,USA,,Drosophila affinis,,2007,,,PP3 [Drosophila affinis sigmavirus]
AMK09226,Drosophila affinis sigmavirus,set:KR822811,KR822811,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,10,Sigmavirus affinis,Sigmavirus,Rhabdoviridae,ssRNA(-),226,GenBank,,,,matrix protein,USA,USA,,Drosophila affinis,,2007,,,matrix protein [Drosophila affinis sigmavirus]
AMK09227,Drosophila affinis sigmavirus,set:KR822811,KR822811,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,10,Sigmavirus affinis,Sigmavirus,Rhabdoviridae,ssRNA(-),624,GenBank,,,,glycoprotein,USA,USA,,Drosophila affinis,,2007,,,glycoprotein [Drosophila affinis sigmavirus]
AMK09228,Drosophila affinis sigmavirus,set:KR822811,KR822811,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,10,Sigmavirus affinis,Sigmavirus,Rhabdoviridae,ssRNA(-),2141,GenBank,,,,RNA-dependent RNA polymerase,USA,USA,,Drosophila affinis,,2007,,,RNA-dependent RNA polymerase [Drosophila affinis sigmavirus]
AMK09229,Drosophila ananassae sigmavirus,set:KR822812,KR822812,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,Kilifi Kenya,Sigmavirus ananassae,Sigmavirus,Rhabdoviridae,ssRNA(-),475,GenBank,,,,nucleocapsid protein,Kenya,Kenya,,Drosophila ananassae,,2010,,,nucleocapsid protein [Drosophila ananassae sigmavirus]
AMK09230,Drosophila ananassae sigmavirus,set:KR822812,KR822812,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,Kilifi Kenya,Sigmavirus ananassae,Sigmavirus,Rhabdoviridae,ssRNA(-),326,GenBank,,,,polymerase-associated protein,Kenya,Kenya,,Drosophila ananassae,,2010,,,polymerase-associated protein [Drosophila ananassae sigmavirus]
AMK09231,Drosophila ananassae sigmavirus,set:KR822812,KR822812,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,Kilifi Kenya,Sigmavirus ananassae,Sigmavirus,Rhabdoviridae,ssRNA(-),350,GenBank,,,,PP3,Kenya,Kenya,,Drosophila ananassae,,2010,,,PP3 [Drosophila ananassae sigmavirus]
AMK09232,Drosophila ananassae sigmavirus,set:KR822812,KR822812,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,Kilifi Kenya,Sigmavirus ananassae,Sigmavirus,Rhabdoviridae,ssRNA(-),230,GenBank,,,,matrix protein,Kenya,Kenya,,Drosophila ananassae,,2010,,,matrix protein [Drosophila ananassae sigmavirus]
AMK09233,Drosophila ananassae sigmavirus,set:KR822812,KR822812,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,Kilifi Kenya,Sigmavirus ananassae,Sigmavirus,Rhabdoviridae,ssRNA(-),521,GenBank,,,,glycoprotein,Kenya,Kenya,,Drosophila ananassae,,2010,,,glycoprotein [Drosophila ananassae sigmavirus]
AMK09234,Drosophila ananassae sigmavirus,set:KR822812,KR822812,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,Kilifi Kenya,Sigmavirus ananassae,Sigmavirus,Rhabdoviridae,ssRNA(-),2133,GenBank,,,,RNA-dependent RNA polymerase,Kenya,Kenya,,Drosophila ananassae,,2010,,,RNA-dependent RNA polymerase [Drosophila ananassae sigmavirus]
AMK09248,Drosophila sturtevanti sigmavirus,set:KR822816,KR822816,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,1,Sigmavirus sturtevanti,Sigmavirus,Rhabdoviridae,ssRNA(-),471,GenBank,,,,nucleocapsid protein,Spain,Spain,,Drosophila sturtevanti,,2009,,,nucleocapsid protein [Drosophila sturtevanti sigmavirus]
AMK09249,Drosophila sturtevanti sigmavirus,set:KR822816,KR822816,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,1,Sigmavirus sturtevanti,Sigmavirus,Rhabdoviridae,ssRNA(-),285,GenBank,,,,polymerase-associated protein,Spain,Spain,,Drosophila sturtevanti,,2009,,,polymerase-associated protein [Drosophila sturtevanti sigmavirus]
AMK09250,Drosophila sturtevanti sigmavirus,set:KR822816,KR822816,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,1,Sigmavirus sturtevanti,Sigmavirus,Rhabdoviridae,ssRNA(-),344,GenBank,,,,PP3,Spain,Spain,,Drosophila sturtevanti,,2009,,,PP3 [Drosophila sturtevanti sigmavirus]
AMK09251,Drosophila sturtevanti sigmavirus,set:KR822816,KR822816,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,1,Sigmavirus sturtevanti,Sigmavirus,Rhabdoviridae,ssRNA(-),224,GenBank,,,,matrix protein,Spain,Spain,,Drosophila sturtevanti,,2009,,,matrix protein [Drosophila sturtevanti sigmavirus]
AMK09252,Drosophila sturtevanti sigmavirus,set:KR822816,KR822816,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,1,Sigmavirus sturtevanti,Sigmavirus,Rhabdoviridae,ssRNA(-),614,GenBank,,,,glycoprotein,Spain,Spain,,Drosophila sturtevanti,,2009,,,glycoprotein [Drosophila sturtevanti sigmavirus]
AMK09253,Drosophila sturtevanti sigmavirus,set:KR822816,KR822816,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,1,Sigmavirus sturtevanti,Sigmavirus,Rhabdoviridae,ssRNA(-),2144,GenBank,,,,RNA-dependent RNA polymerase,Spain,Spain,,Drosophila sturtevanti,,2009,,,RNA-dependent RNA polymerase [Drosophila sturtevanti sigmavirus]
AMK09266,Ceratitis capitata sigmavirus,set:KR822825,KR822825,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,pool Vienna7 lab strain and wild Hawaiian flies,Sigmavirus capitata,Sigmavirus,Rhabdoviridae,ssRNA(-),453,GenBank,,,,nucleocapsid protein,,,,Ceratitis capitata,,,,,nucleocapsid protein [Ceratitis capitata sigmavirus]
AMK09267,Ceratitis capitata sigmavirus,set:KR822825,KR822825,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,pool Vienna7 lab strain and wild Hawaiian flies,Sigmavirus capitata,Sigmavirus,Rhabdoviridae,ssRNA(-),292,GenBank,,,,polymerase-associated protein,,,,Ceratitis capitata,,,,,polymerase-associated protein [Ceratitis capitata sigmavirus]
AMK09268,Ceratitis capitata sigmavirus,set:KR822825,KR822825,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,pool Vienna7 lab strain and wild Hawaiian flies,Sigmavirus capitata,Sigmavirus,Rhabdoviridae,ssRNA(-),311,GenBank,,,,PP3,,,,Ceratitis capitata,,,,,PP3 [Ceratitis capitata sigmavirus]
AMK09269,Ceratitis capitata sigmavirus,set:KR822825,KR822825,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,pool Vienna7 lab strain and wild Hawaiian flies,Sigmavirus capitata,Sigmavirus,Rhabdoviridae,ssRNA(-),211,GenBank,,,,matrix protein,,,,Ceratitis capitata,,,,,matrix protein [Ceratitis capitata sigmavirus]
AMK09270,Ceratitis capitata sigmavirus,set:KR822825,KR822825,,"Longdon,B., Murray,G.G.R., Palmer,W.J., Day,J.P., Parker,D.J., Welch,J.J., Obbard,D.J., Jiggins,F.M.",2016-02-23,pool Vienna7 lab strain and wild Hawaiian flies,Sigmavirus capitata,Sigmavirus,Rhabdoviridae,ssRNA(-),562,GenBank,,,,glycoprotein,,,,Ceratitis capitata,,,,,glycoprotein [Ceratitis capitata sigmavirus]
