Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
ACS73876,Tomato infectious chlorosis virus,set:5b1dc61d457870d4a442c613498516bc60754649,FJ815441,,"Wintermantel,W.M., Hladky,L.L., Gulati-Sakhuja,A., Li,R., Liu,H.Y., Tzanetakis,I.E.",2009-07-31,"Orange County, CA",Tomato infectious chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),53,GenBank,,RNA2,1,p6,USA,USA,,,,,,,p6 [Tomato infectious chlorosis virus]
ACS73877,Tomato infectious chlorosis virus,set:5b1dc61d457870d4a442c613498516bc60754649,FJ815441,,"Wintermantel,W.M., Hladky,L.L., Gulati-Sakhuja,A., Li,R., Liu,H.Y., Tzanetakis,I.E.",2009-07-31,"Orange County, CA",Tomato infectious chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),517,GenBank,,RNA2,1,p60,USA,USA,,,,,,,p60 [Tomato infectious chlorosis virus]
ACS73878,Tomato infectious chlorosis virus,set:5b1dc61d457870d4a442c613498516bc60754649,FJ815441,,"Wintermantel,W.M., Hladky,L.L., Gulati-Sakhuja,A., Li,R., Liu,H.Y., Tzanetakis,I.E.",2009-07-31,"Orange County, CA",Tomato infectious chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),80,GenBank,,RNA2,1,p10,USA,USA,,,,,,,p10 [Tomato infectious chlorosis virus]
ACS73879,Tomato infectious chlorosis virus,set:5b1dc61d457870d4a442c613498516bc60754649,FJ815441,,"Wintermantel,W.M., Hladky,L.L., Gulati-Sakhuja,A., Li,R., Liu,H.Y., Tzanetakis,I.E.",2009-07-31,"Orange County, CA",Tomato infectious chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),263,GenBank,,RNA2,1,coat protein,USA,USA,,,,,,,coat protein [Tomato infectious chlorosis virus]
ACS73880,Tomato infectious chlorosis virus,set:5b1dc61d457870d4a442c613498516bc60754649,FJ815441,,"Wintermantel,W.M., Hladky,L.L., Gulati-Sakhuja,A., Li,R., Liu,H.Y., Tzanetakis,I.E.",2009-07-31,"Orange County, CA",Tomato infectious chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),653,GenBank,,RNA2,1,minor coat protein,USA,USA,,,,,,,minor coat protein [Tomato infectious chlorosis virus]
ACS73881,Tomato infectious chlorosis virus,set:5b1dc61d457870d4a442c613498516bc60754649,FJ815441,,"Wintermantel,W.M., Hladky,L.L., Gulati-Sakhuja,A., Li,R., Liu,H.Y., Tzanetakis,I.E.",2009-07-31,"Orange County, CA",Tomato infectious chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),228,GenBank,,RNA2,1,p27,USA,USA,,,,,,,p27 [Tomato infectious chlorosis virus]
ACT75287,Western equine encephalitis virus,set:GQ287646,GQ287646,,"Logue,C.H., Bosio,C.F., Welte,T., Keene,K.M., Ledermann,J.P., Phillips,A., Sheahan,B.J., Pierro,D.J., Marlenee,N., Brault,A.C., Bosio,C.M., Singh,A.J., Powers,A.M., Olson,K.E., Keene,K.K.",2009-07-28,AG80-646,Western equine encephalitis virus,Alphavirus,Togaviridae,ssRNA(+),2464,GenBank,,,1,nonstructural polyprotein,Argentina: Chaco Province,Argentina,,Culex,,1980,,,nonstructural polyprotein [Western equine encephalitis virus]
ACT75288,Western equine encephalitis virus,set:GQ287646,GQ287646,,"Logue,C.H., Bosio,C.F., Welte,T., Keene,K.M., Ledermann,J.P., Phillips,A., Sheahan,B.J., Pierro,D.J., Marlenee,N., Brault,A.C., Bosio,C.M., Singh,A.J., Powers,A.M., Olson,K.E., Keene,K.K.",2009-07-28,AG80-646,Western equine encephalitis virus,Alphavirus,Togaviridae,ssRNA(+),1233,GenBank,,,1,structural polyprotein,Argentina: Chaco Province,Argentina,,Culex,,1980,,,structural polyprotein [Western equine encephalitis virus]
ACT15363,Diodia vein chlorosis virus,set:fe11f73089551adbfbf8142a1dfd704ce48e8f86,GQ225585,,"Tzanetakis,I.E., Wintermantel,W.M., Poudel,B., Zhou,J.",2009-07-12,Fayetteville,Diodia vein chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),2505,GenBank,,RNA 1,1,polyprotein 1a/1b,"USA: Fayetteville, AR",USA,AR,Diodia,,2009,,,polyprotein 1a/1b [Diodia vein chlorosis virus]
ACT10242,Carrot yellow leaf virus,set:FJ869862,FJ869862,,"Menzel,W., Goetz,R., Lesemann,D.E., Vetten,H.J., Lesemann,D.",2009-07-11,,Carrot yellow leaf virus,Closterovirus,Closteroviridae,ssRNA(+),2431,GenBank,,,1,polyprotein 1a,Germany,Germany,,Daucus carota,,2001,,,polyprotein 1a [Carrot yellow leaf virus]
ACT10243,Carrot yellow leaf virus,set:FJ869862,FJ869862,,"Menzel,W., Goetz,R., Lesemann,D.E., Vetten,H.J., Lesemann,D.",2009-07-11,,Carrot yellow leaf virus,Closterovirus,Closteroviridae,ssRNA(+),478,GenBank,,,1,1b,Germany,Germany,,Daucus carota,,2001,,,1b [Carrot yellow leaf virus]
ACT10244,Carrot yellow leaf virus,set:FJ869862,FJ869862,,"Menzel,W., Goetz,R., Lesemann,D.E., Vetten,H.J., Lesemann,D.",2009-07-11,,Carrot yellow leaf virus,Closterovirus,Closteroviridae,ssRNA(+),60,GenBank,,,1,p7,Germany,Germany,,Daucus carota,,2001,,,p7 [Carrot yellow leaf virus]
ACT10245,Carrot yellow leaf virus,set:FJ869862,FJ869862,,"Menzel,W., Goetz,R., Lesemann,D.E., Vetten,H.J., Lesemann,D.",2009-07-11,,Carrot yellow leaf virus,Closterovirus,Closteroviridae,ssRNA(+),263,GenBank,,,1,p29,Germany,Germany,,Daucus carota,,2001,,,p29 [Carrot yellow leaf virus]
ACT10246,Carrot yellow leaf virus,set:FJ869862,FJ869862,,"Menzel,W., Goetz,R., Lesemann,D.E., Vetten,H.J., Lesemann,D.",2009-07-11,,Carrot yellow leaf virus,Closterovirus,Closteroviridae,ssRNA(+),612,GenBank,,,1,p67,Germany,Germany,,Daucus carota,,2001,,,p67 [Carrot yellow leaf virus]
ACT10247,Carrot yellow leaf virus,set:FJ869862,FJ869862,,"Menzel,W., Goetz,R., Lesemann,D.E., Vetten,H.J., Lesemann,D.",2009-07-11,,Carrot yellow leaf virus,Closterovirus,Closteroviridae,ssRNA(+),479,GenBank,,,1,p54,Germany,Germany,,Daucus carota,,2001,,,p54 [Carrot yellow leaf virus]
ACT10248,Carrot yellow leaf virus,set:FJ869862,FJ869862,,"Menzel,W., Goetz,R., Lesemann,D.E., Vetten,H.J., Lesemann,D.",2009-07-11,,Carrot yellow leaf virus,Closterovirus,Closteroviridae,ssRNA(+),226,GenBank,,,1,p24,Germany,Germany,,Daucus carota,,2001,,,p24 [Carrot yellow leaf virus]
ACT10249,Carrot yellow leaf virus,set:FJ869862,FJ869862,,"Menzel,W., Goetz,R., Lesemann,D.E., Vetten,H.J., Lesemann,D.",2009-07-11,,Carrot yellow leaf virus,Closterovirus,Closteroviridae,ssRNA(+),207,GenBank,,,1,p26,Germany,Germany,,Daucus carota,,2001,,,p26 [Carrot yellow leaf virus]
ACT10250,Carrot yellow leaf virus,set:FJ869862,FJ869862,,"Menzel,W., Goetz,R., Lesemann,D.E., Vetten,H.J., Lesemann,D.",2009-07-11,,Carrot yellow leaf virus,Closterovirus,Closteroviridae,ssRNA(+),193,GenBank,,,1,p22,Germany,Germany,,Daucus carota,,2001,,,p22 [Carrot yellow leaf virus]
ACT10251,Carrot yellow leaf virus,set:FJ869862,FJ869862,,"Menzel,W., Goetz,R., Lesemann,D.E., Vetten,H.J., Lesemann,D.",2009-07-11,,Carrot yellow leaf virus,Closterovirus,Closteroviridae,ssRNA(+),214,GenBank,,,1,p25,Germany,Germany,,Daucus carota,,2001,,,p25 [Carrot yellow leaf virus]
ACQ82504,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380118,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),2495,GenBank,,RNA1,1,ORF1a/1b fusion polyprotein,USA,USA,,Lactuca sativa,,,,,ORF1a/1b fusion polyprotein [Lettuce chlorosis virus]
ACQ82505,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380118,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),1990,GenBank,,RNA1,1,ORF1a polyprotein,USA,USA,,Lactuca sativa,,,,,ORF1a polyprotein [Lettuce chlorosis virus]
ACQ82506,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380118,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),66,GenBank,,RNA1,1,p8,USA,USA,,Lactuca sativa,,,,,p8 [Lettuce chlorosis virus]
ACQ82507,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380118,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),197,GenBank,,RNA1,1,p23,USA,USA,,Lactuca sativa,,,,,p23 [Lettuce chlorosis virus]
ACQ82508,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380119,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),50,GenBank,,RNA2,1,p5.6,USA,USA,,Lactuca sativa,,,,,p5.6 [Lettuce chlorosis virus]
ACQ82509,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380119,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),53,GenBank,,RNA2,1,p6,USA,USA,,Lactuca sativa,,,,,p6 [Lettuce chlorosis virus]
ACQ82510,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380119,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),556,GenBank,,RNA2,1,p62,USA,USA,,Lactuca sativa,,,,,p62 [Lettuce chlorosis virus]
ACQ82511,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380119,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),54,GenBank,,RNA2,1,p6.4,USA,USA,,Lactuca sativa,,,,,p6.4 [Lettuce chlorosis virus]
ACQ82512,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380119,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),517,GenBank,,RNA2,1,p60,USA,USA,,Lactuca sativa,,,,,p60 [Lettuce chlorosis virus]
ACQ82513,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380119,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),79,GenBank,,RNA2,1,p9,USA,USA,,Lactuca sativa,,,,,p9 [Lettuce chlorosis virus]
ACQ82514,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380119,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),250,GenBank,,RNA2,1,coat protein,USA,USA,,Lactuca sativa,,,,,coat protein [Lettuce chlorosis virus]
ACQ82515,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380119,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),474,GenBank,,RNA2,1,coat protein minor,USA,USA,,Lactuca sativa,,,,,coat protein minor [Lettuce chlorosis virus]
ACQ82516,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380119,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),233,GenBank,,RNA2,1,p27,USA,USA,,Lactuca sativa,,,,,p27 [Lettuce chlorosis virus]
ACQ82517,Lettuce chlorosis virus,set:e5bc77efd63de763d74f61ce9a366de1ce6d8495,FJ380119,,"Salem,N.M., Chen,A.Y., Tzanetakis,I.E., Mongkolsiriwattana,C., Ng,J.C., Ng,J.C.K.",2009-07-01,California,Lettuce chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),42,GenBank,,RNA2,1,p4.8,USA,USA,,Lactuca sativa,,,,,p4.8 [Lettuce chlorosis virus]
ACO59901,Highlands J virus,set:FJ827631,FJ827631,,"Allison,A.B., Stallknecht,D.E.",2009-04-15,585-01,Highlands J virus,Alphavirus,Togaviridae,ssRNA(+),2450,GenBank,,,1,nonstructural polyprotein,USA: Georgia,USA,GA,Buteo jamaicensis,brain,2001,,,nonstructural polyprotein [Highlands J virus]
ACO59902,Highlands J virus,set:FJ827631,FJ827631,,"Allison,A.B., Stallknecht,D.E.",2009-04-15,585-01,Highlands J virus,Alphavirus,Togaviridae,ssRNA(+),1236,GenBank,,,1,structural polyprotein,USA: Georgia,USA,GA,Buteo jamaicensis,brain,2001,,,structural polyprotein [Highlands J virus]
CAT02556,Gayfeather mild mottle virus,set:FM881899,FM881899,,"Adams,I.P., Glover,R.H., Monger,W.A., Mumford,R., Boonham,N.",2009-03-03,,Gayfeather mild mottle virus,Cucumovirus,Bromoviridae,ssRNA(+),988,GenBank,,1,,1a protein,Lithuania,Lithuania,,Liatris spicata,,,,,1a protein [Gayfeather mild mottle virus]
CAT02557,Gayfeather mild mottle virus,set:FM881900,FM881900,,"Adams,I.P., Glover,R.H., Monger,W.A., Mumford,R., Boonham,N.",2009-03-03,,Gayfeather mild mottle virus,Cucumovirus,Bromoviridae,ssRNA(+),777,GenBank,,2,,2a protein,Lithuania,Lithuania,,Liatris spicata,,,,,2a protein [Gayfeather mild mottle virus]
CAT02558,Gayfeather mild mottle virus,set:FM881900,FM881900,,"Adams,I.P., Glover,R.H., Monger,W.A., Mumford,R., Boonham,N.",2009-03-03,,Gayfeather mild mottle virus,Cucumovirus,Bromoviridae,ssRNA(+),120,GenBank,,2,,2b protein,Lithuania,Lithuania,,Liatris spicata,,,,,2b protein [Gayfeather mild mottle virus]
CAT02559,Gayfeather mild mottle virus,set:FM881901,FM881901,,"Adams,I.P., Glover,R.H., Monger,W.A., Mumford,R., Boonham,N.",2009-03-03,,Gayfeather mild mottle virus,Cucumovirus,Bromoviridae,ssRNA(+),280,GenBank,,3,,3a protein,Lithuania,Lithuania,,Liatris spicata,,,,,3a protein [Gayfeather mild mottle virus]
CAT02560,Gayfeather mild mottle virus,set:FM881901,FM881901,,"Adams,I.P., Glover,R.H., Monger,W.A., Mumford,R., Boonham,N.",2009-03-03,,Gayfeather mild mottle virus,Cucumovirus,Bromoviridae,ssRNA(+),217,GenBank,,3,,coat protein,Lithuania,Lithuania,,Liatris spicata,,,,,coat protein [Gayfeather mild mottle virus]
ACJ68508,Asparagus virus 2,set:EU919666,EU919666,,"Scott,S.W., Zimmerman,M.T.",2009-01-01,,Asparagus virus 2,Ilarvirus,Bromoviridae,ssRNA(+),1076,GenBank,,RNA1,1,replicase,USA,USA,,,,,,,replicase [Asparagus virus 2]
ACJ68509,Asparagus virus 2,set:EU919667,EU919667,,"Scott,S.W., Zimmerman,M.T.",2009-01-01,,Asparagus virus 2,Ilarvirus,Bromoviridae,ssRNA(+),790,GenBank,,RNA2,1,polymerase,USA,USA,,,,,,,polymerase [Asparagus virus 2]
ACJ68510,Asparagus virus 2,set:EU919667,EU919667,,"Scott,S.W., Zimmerman,M.T.",2009-01-01,,Asparagus virus 2,Ilarvirus,Bromoviridae,ssRNA(+),193,GenBank,,RNA2,1,2b protein,USA,USA,,,,,,,2b protein [Asparagus virus 2]
ABX57120,Cactus mild mottle virus,set:EU043335,EU043335,,"Min,B.E., Song,Y.S., Ryu,K.H.",2008-12-31,CMMoV-Kr,Cactus mild mottle virus,Tobamovirus,Virgaviridae,ssRNA(+),1142,GenBank,,,1,replicase,,,,Gymnocalycium mihanovichii,,,,,replicase [Cactus mild mottle virus]
ABX57121,Cactus mild mottle virus,set:EU043335,EU043335,,"Min,B.E., Song,Y.S., Ryu,K.H.",2008-12-31,CMMoV-Kr,Cactus mild mottle virus,Tobamovirus,Virgaviridae,ssRNA(+),506,GenBank,,,1,58 kDa protein,,,,Gymnocalycium mihanovichii,,,,,"58 kDa protein, partial [Cactus mild mottle virus]"
ABX57122,Cactus mild mottle virus,set:EU043335,EU043335,,"Min,B.E., Song,Y.S., Ryu,K.H.",2008-12-31,CMMoV-Kr,Cactus mild mottle virus,Tobamovirus,Virgaviridae,ssRNA(+),306,GenBank,,,1,movement protein,,,,Gymnocalycium mihanovichii,,,,,movement protein [Cactus mild mottle virus]
ABX57123,Cactus mild mottle virus,set:EU043335,EU043335,,"Min,B.E., Song,Y.S., Ryu,K.H.",2008-12-31,CMMoV-Kr,Cactus mild mottle virus,Tobamovirus,Virgaviridae,ssRNA(+),161,GenBank,,,1,coat protein,,,,Gymnocalycium mihanovichii,,,,,coat protein [Cactus mild mottle virus]
ABY66959,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191904,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),2021,GenBank,,RNA 1,1,ORF1a,Spain,Spain,,Phaseolus vulgaris,,,,,ORF1a [Bean yellow disorder virus]
ABY66960,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191904,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),521,GenBank,,RNA 1,1,ORF1b,Spain,Spain,,Phaseolus vulgaris,,,,,ORF1b [Bean yellow disorder virus]
ABY66961,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191904,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),219,GenBank,,RNA 1,1,p26,Spain,Spain,,Phaseolus vulgaris,,,,,p26 [Bean yellow disorder virus]
ABY66962,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191904,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),57,GenBank,,RNA 1,1,p6,Spain,Spain,,Phaseolus vulgaris,,,,,p6 [Bean yellow disorder virus]
ABY66963,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191905,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),52,GenBank,,RNA 2,1,p6,Spain,Spain,,Phaseolus vulgaris,,,,,p6 [Bean yellow disorder virus]
ABY66964,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191905,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),48,GenBank,,RNA 2,1,p5.6,Spain,Spain,,Phaseolus vulgaris,,,,,p5.6 [Bean yellow disorder virus]
ABY66965,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191905,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),556,GenBank,,RNA 2,1,p62,Spain,Spain,,Phaseolus vulgaris,,,,,p62 [Bean yellow disorder virus]
ABY66966,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191905,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),54,GenBank,,RNA 2,1,p6.3,Spain,Spain,,Phaseolus vulgaris,,,,,p6.3 [Bean yellow disorder virus]
ABY66967,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191905,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),518,GenBank,,RNA 2,1,p60,Spain,Spain,,Phaseolus vulgaris,,,,,p60 [Bean yellow disorder virus]
ABY66968,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191905,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),79,GenBank,,RNA 2,1,p9,Spain,Spain,,Phaseolus vulgaris,,,,,p9 [Bean yellow disorder virus]
ABY66969,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191905,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),250,GenBank,,RNA 2,1,CP,Spain,Spain,,Phaseolus vulgaris,,,,,CP [Bean yellow disorder virus]
ABY66970,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191905,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),474,GenBank,,RNA 2,1,CPm,Spain,Spain,,Phaseolus vulgaris,,,,,CPm [Bean yellow disorder virus]
ABY66971,Bean yellow disorder virus,set:2fd6e240ca0601d2756e88c136280f3071d98494,EU191905,,"Martin,G., Velasco,L., Segundo,E., Cuadrado,I.M., Janssen,D.",2008-04-01,Bn-03,Bean yellow disorder virus,Crinivirus,Closteroviridae,ssRNA(+),231,GenBank,,RNA 2,1,p27,Spain,Spain,,Phaseolus vulgaris,,,,,p27 [Bean yellow disorder virus]
ABW81234,Plum bark necrosis stem pitting-associated virus,set:EF546442,EF546442,,"Al Rwahnih,M., Uyemoto,J.K., Falk,B.W., Rowhani,A., Alrwahnih,M., Uyemoto,J., Falk,B.",2007-11-03,,Plum bark necrosis stem pitting-associated virus,Ampelovirus,Closteroviridae,ssRNA(+),2343,GenBank,,,1,polyprotein,USA,USA,,Prunus domestica,plant stem,,,,polyprotein [Plum bark necrosis stem pitting-associated virus]
ABW81235,Plum bark necrosis stem pitting-associated virus,set:EF546442,EF546442,,"Al Rwahnih,M., Uyemoto,J.K., Falk,B.W., Rowhani,A., Alrwahnih,M., Uyemoto,J., Falk,B.",2007-11-03,,Plum bark necrosis stem pitting-associated virus,Ampelovirus,Closteroviridae,ssRNA(+),524,GenBank,,,1,RNA-dependent RNA polymerase,USA,USA,,Prunus domestica,plant stem,,,,"RNA-dependent RNA polymerase, partial [Plum bark necrosis stem pitting-associated virus]"
ABW81236,Plum bark necrosis stem pitting-associated virus,set:EF546442,EF546442,,"Al Rwahnih,M., Uyemoto,J.K., Falk,B.W., Rowhani,A., Alrwahnih,M., Uyemoto,J., Falk,B.",2007-11-03,,Plum bark necrosis stem pitting-associated virus,Ampelovirus,Closteroviridae,ssRNA(+),57,GenBank,,,1,hydrophobic protein,USA,USA,,Prunus domestica,plant stem,,,,hydrophobic protein [Plum bark necrosis stem pitting-associated virus]
ABW81237,Plum bark necrosis stem pitting-associated virus,set:EF546442,EF546442,,"Al Rwahnih,M., Uyemoto,J.K., Falk,B.W., Rowhani,A., Alrwahnih,M., Uyemoto,J., Falk,B.",2007-11-03,,Plum bark necrosis stem pitting-associated virus,Ampelovirus,Closteroviridae,ssRNA(+),529,GenBank,,,1,heat shock protein 70-like protein,USA,USA,,Prunus domestica,plant stem,,,,heat shock protein 70-like protein [Plum bark necrosis stem pitting-associated virus]
ABW81238,Plum bark necrosis stem pitting-associated virus,set:EF546442,EF546442,,"Al Rwahnih,M., Uyemoto,J.K., Falk,B.W., Rowhani,A., Alrwahnih,M., Uyemoto,J., Falk,B.",2007-11-03,,Plum bark necrosis stem pitting-associated virus,Ampelovirus,Closteroviridae,ssRNA(+),546,GenBank,,,1,P61,USA,USA,,Prunus domestica,plant stem,,,,P61 [Plum bark necrosis stem pitting-associated virus]
ABW81239,Plum bark necrosis stem pitting-associated virus,set:EF546442,EF546442,,"Al Rwahnih,M., Uyemoto,J.K., Falk,B.W., Rowhani,A., Alrwahnih,M., Uyemoto,J., Falk,B.",2007-11-03,,Plum bark necrosis stem pitting-associated virus,Ampelovirus,Closteroviridae,ssRNA(+),325,GenBank,,,1,major capsid protein,USA,USA,,Prunus domestica,plant stem,,,,major capsid protein [Plum bark necrosis stem pitting-associated virus]
ABW81240,Plum bark necrosis stem pitting-associated virus,set:EF546442,EF546442,,"Al Rwahnih,M., Uyemoto,J.K., Falk,B.W., Rowhani,A., Alrwahnih,M., Uyemoto,J., Falk,B.",2007-11-03,,Plum bark necrosis stem pitting-associated virus,Ampelovirus,Closteroviridae,ssRNA(+),223,GenBank,,,1,minor capsid protein,USA,USA,,Prunus domestica,plant stem,,,,minor capsid protein [Plum bark necrosis stem pitting-associated virus]
ABP73665,Middelburg virus,set:EF536323,EF536323,,"Attoui,H., Sailleau,C., Mohd Jaafar,F., Belhouchet,M., Biagini,P., Cantaloube,J.F., de Micco,P., Mertens,P., Zientara,S., Mertens,P.P.C.",2007-10-24,,Middelburg virus,Alphavirus,Togaviridae,ssRNA(+),2411,GenBank,,,1,non-structural polyprotein,Zimbabwe,Zimbabwe,,Equus caballus,spleen,1993,,,non-structural polyprotein [Middelburg virus]
